Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Канашская городская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333					
		1.35%	1.01%	1.08%	1.99%	1.12%	0.63%	2.03%	1.40%	1.30%	0.94%	1.72%	1.51%	1.41%	1.40%	2.05%	1.11%	0.63%	1.75%	0.65%	2.12%	1.18%	0.72%	1.58%	2.81%	0.93%	0.49%	1.32%	1.22%	2.12%	0.77%	0.96%	1.92%	1.10%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8705	294	323	287	127	130	244	272	353	334	361	153	199	478	244	171	344	251	379	168	269	352	309	189	262	81	171	371	384	407	277	417	104					
		41.51%	42.30%	38.68%	44.02%	47.57%	41.27%	35.41%	38.10%	41.73%	39.16%	44.24%	38.44%	40.20%	41.82%	38.43%	38.08%	43.32%	36.70%	40.80%	39.62%	45.36%	42.05%	40.71%	44.26%	40.68%	39.71%	45.12%	41.22%	38.71%	44.73%	44.18%	47.17%	57.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	71	3	3	1	1	2	2	2	3	3	3	2	2	3	2	0	1	2	6	1	3	4	0	1	2	0	0	3	3	3	5	3	2					
		0.34%	0.43%	0.36%	0.15%	0.37%	0.63%	0.29%	0.28%	0.35%	0.35%	0.37%	0.50%	0.40%	0.26%	0.31%	0.00%	0.13%	0.29%	0.65%	0.24%	0.51%	0.48%	0.00%	0.23%	0.31%	0.00%	0.00%	0.33%	0.30%	0.33%	0.80%	0.34%	1.10%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
