Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Канашская городская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1674	65	65	85	20	55	40	50	55	75	70	25	40	50	55	35	53	65	65	55	50	55	30	35	60	25	50	45	125	55	55	66	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1611	65	63	85	19	55	40	50	55	75	70	25	35	50	52	30	53	56	65	54	38	47	30	35	48	25	50	45	125	50	55	66	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	893	103	63	26	14	17	41	17	23	12	10	11	23	34	33	11	58	23	41	18	31	15	15	11	24	3	52	12	36	15	22	25	54					
14	Число погашенных неиспользованных открепительных удостоверений	63	0	2	0	1	0	0	0	0	0	0	0	5	0	3	5	0	9	0	1	12	8	0	0	12	0	0	0	0	5	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	176	7	7	3	3	10	2	7	10	11	8	1	4	8	9	5	21	3	3	2	5	2	3	2	9	1	1	8	7	5	4	5	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	244	7	7	9	5	2	4	9	10	11	7	7	3	20	7	7	6	10	10	7	7	4	13	6	8	1	3	9	13	14	9	7	2					
		0.95%	0.78%	0.72%	1.16%	1.15%	0.50%	0.48%	1.01%	0.98%	1.04%	0.81%	1.13%	0.56%	1.31%	0.90%	1.13%	0.58%	1.20%	0.98%	1.28%	0.89%	0.67%	1.47%	0.68%	1.03%	0.45%	0.52%	1.06%	1.05%	1.21%	1.45%	0.64%	1.01%					
19	2.Всероссийская политическая партия «Гражданская Сила»	113	6	6	6	1	2	5	2	4	1	7	1	1	4	6	1	2	7	2	3	7	2	2	3	6	0	2	7	3	3	3	7	1					
		0.44%	0.67%	0.62%	0.77%	0.23%	0.50%	0.59%	0.22%	0.39%	0.09%	0.81%	0.16%	0.19%	0.26%	0.77%	0.16%	0.19%	0.84%	0.20%	0.55%	0.89%	0.34%	0.23%	0.34%	0.78%	0.00%	0.35%	0.83%	0.24%	0.26%	0.48%	0.64%	0.51%					
20	3.Политическая партия «Демократическая партия России»	24	0	0	3	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	2	1	0	0	0	1	2	1	4	0					
		0.09%	0.00%	0.00%	0.39%	0.00%	0.25%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.13%	0.16%	0.00%	0.12%	0.10%	0.18%	0.13%	0.00%	0.11%	0.23%	0.13%	0.00%	0.00%	0.00%	0.08%	0.17%	0.16%	0.36%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3539	101	117	71	37	49	104	129	178	156	96	57	57	236	142	91	108	141	134	83	101	105	130	134	119	23	75	173	175	228	59	120	10					
		13.85%	11.30%	12.09%	9.13%	8.53%	12.19%	12.35%	14.48%	17.42%	14.79%	11.07%	9.18%	10.69%	15.41%	18.30%	14.70%	10.51%	16.99%	13.09%	15.12%	12.82%	17.62%	14.67%	15.26%	15.37%	10.41%	12.95%	20.43%	14.09%	19.67%	9.49%	10.92%	5.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	72	4	1	3	2	0	2	1	2	4	2	1	4	5	2	1	0	4	3	4	1	4	4	3	5	0	0	2	0	4	2	2	0					
		0.28%	0.45%	0.10%	0.39%	0.46%	0.00%	0.24%	0.11%	0.20%	0.38%	0.23%	0.16%	0.75%	0.33%	0.26%	0.16%	0.00%	0.48%	0.29%	0.73%	0.13%	0.67%	0.45%	0.34%	0.65%	0.00%	0.00%	0.24%	0.00%	0.35%	0.32%	0.18%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	48	0	2	1	0	3	2	1	2	2	1	0	0	3	4	2	2	5	1	1	3	2	1	1	1	0	0	1	1	1	3	1	1					
		0.19%	0.00%	0.21%	0.13%	0.00%	0.75%	0.24%	0.11%	0.20%	0.19%	0.12%	0.00%	0.00%	0.20%	0.52%	0.32%	0.19%	0.60%	0.10%	0.18%	0.38%	0.34%	0.11%	0.11%	0.13%	0.00%	0.00%	0.12%	0.08%	0.09%	0.48%	0.09%	0.51%					
24	7.Политическая партия «Либерально-демократическая партия России»	1933	77	66	51	34	72	70	63	65	63	54	57	39	111	52	53	86	68	94	52	54	50	77	66	66	11	45	57	103	44	51	71	11					
		7.56%	8.61%	6.82%	6.56%	7.83%	17.91%	8.31%	7.07%	6.36%	5.97%	6.23%	9.18%	7.32%	7.25%	6.70%	8.56%	8.37%	8.19%	9.18%	9.47%	6.85%	8.39%	8.69%	7.52%	8.53%	4.98%	7.77%	6.73%	8.29%	3.80%	8.20%	6.46%	5.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2114	50	84	55	21	23	92	107	85	65	74	38	38	122	68	57	87	96	90	47	73	61	85	106	65	17	31	61	104	83	32	89	8					
		8.27%	5.59%	8.68%	7.07%	4.84%	5.72%	10.93%	12.01%	8.32%	6.16%	8.54%	6.12%	7.13%	7.97%	8.76%	9.21%	8.46%	11.57%	8.79%	8.56%	9.26%	10.23%	9.59%	12.07%	8.40%	7.69%	5.35%	7.20%	8.37%	7.16%	5.14%	8.10%	4.04%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	348	6	15	12	4	7	18	17	23	20	9	6	5	15	8	10	21	5	7	7	7	8	10	15	11	7	5	14	17	15	10	10	4					
		1.36%	0.67%	1.55%	1.54%	0.92%	1.74%	2.14%	1.91%	2.25%	1.90%	1.04%	0.97%	0.94%	0.98%	1.03%	1.62%	2.04%	0.60%	0.68%	1.28%	0.89%	1.34%	1.13%	1.71%	1.42%	3.17%	0.86%	1.65%	1.37%	1.29%	1.61%	0.91%	2.02%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16632	627	655	557	320	235	524	544	640	718	606	445	364	989	466	381	697	482	667	335	518	346	538	518	477	159	405	510	807	739	440	765	158					
		65.09%	70.13%	67.67%	71.59%	73.73%	58.46%	62.23%	61.05%	62.62%	68.06%	69.90%	71.66%	68.29%	64.60%	60.05%	61.55%	67.80%	58.07%	65.14%	61.02%	65.74%	58.05%	60.72%	58.99%	61.63%	71.95%	69.95%	60.21%	64.98%	63.76%	70.74%	69.61%	79.80%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	160	8	5	4	1	2	10	0	5	7	9	3	4	8	7	6	4	2	5	3	4	6	5	6	2	1	3	5	6	16	4	9	0					
		0.63%	0.89%	0.52%	0.51%	0.23%	0.50%	1.19%	0.00%	0.49%	0.66%	1.04%	0.48%	0.75%	0.52%	0.90%	0.97%	0.39%	0.24%	0.49%	0.55%	0.51%	1.01%	0.56%	0.68%	0.26%	0.45%	0.52%	0.59%	0.48%	1.38%	0.64%	0.82%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
