Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Сычевская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337					
		0.15%	0.0%	2.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.30%	1.50%	0.0%	0.0%	0.66%	0.07%	0.0%	0.19%					
24	"7. ""Новый курс - Автомобильная Россия"""	31	0	1	0	0	2	0	0	1	1	3	0	2	1	0	0	0	0	0	0	0	1	9	6	4					
		0.43%	0.0%	0.87%	0.0%	0.0%	1.08%	0.0%	0.0%	0.37%	0.70%	0.99%	0.0%	0.71%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.69%	0.44%	0.76%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	0	1	0	0	8	0	0	1	1	2	0	0	0	0	0	0	2	0	1	2	3	0					
		0.29%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	3.08%	0.0%	0.0%	0.33%	0.62%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.57%	0.0%	0.33%	0.15%	0.22%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	2	1	0	0	0	2	0	1					
		0.15%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.75%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.61%	0.75%	0.0%	0.0%	0.0%	0.15%	0.0%	0.19%					
27	"10. ""Аграрная партия России"""	267	7	2	4	2	12	2	12	27	19	14	6	6	19	12	23	2	16	4	7	2	6	31	22	10					
		3.75%	4.92%	1.75%	2.96%	1.56%	6.52%	3.33%	4.63%	10.15%	13.47%	4.63%	3.75%	2.15%	7.39%	8.82%	7.14%	2.22%	4.93%	3.00%	5.51%	2.02%	2.0%	2.40%	1.63%	1.91%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	1	1					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.77%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.19%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	61	1	1	1	2	2	0	1	2	0	1	0	1	1	0	1	2	2	4	1	1	2	13	21	1					
		0.85%	0.70%	0.87%	0.74%	1.56%	1.08%	0.0%	0.38%	0.75%	0.0%	0.33%	0.0%	0.35%	0.38%	0.0%	0.31%	2.22%	0.61%	3.00%	0.78%	1.01%	0.66%	1.00%	1.55%	0.19%					
30	"13. ""Демократическая партия России"""	16	0	0	0	1	0	0	2	0	0	0	0	1	2	0	1	0	1	0	0	0	0	4	2	2					
		0.22%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.35%	0.77%	0.0%	0.31%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.31%	0.14%	0.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	1	0	1	0	0	1	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	1	2	0					
		0.15%	0.70%	0.0%	0.74%	0.0%	0.0%	1.66%	0.0%	0.37%	0.70%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.07%	0.14%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	1					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.29%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	333	6	7	1	0	4	1	0	9	10	17	17	9	20	6	22	3	15	3	4	2	4	66	80	27					
		4.67%	4.22%	6.14%	0.74%	0.0%	2.17%	1.66%	0.0%	3.38%	7.09%	5.62%	10.62%	3.22%	7.78%	4.41%	6.83%	3.33%	4.62%	2.25%	3.14%	2.02%	1.33%	5.12%	5.93%	5.17%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	2	0	0	0	1	0	2	0	0	0	0	3	4	0	1	0	3	0	0	1	1	4	2	1					
		0.35%	1.40%	0.0%	0.0%	0.0%	0.54%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	1.07%	1.55%	0.0%	0.31%	0.0%	0.92%	0.0%	0.0%	1.01%	0.33%	0.31%	0.14%	0.19%					
35	"18. ""ЛДПР"""	717	16	10	11	2	25	3	13	24	10	25	23	22	17	25	34	3	34	8	13	20	19	145	158	57					
		10.07%	11.26%	8.77%	8.14%	1.56%	13.58%	5.0%	5.01%	9.02%	7.09%	8.27%	14.37%	7.88%	6.61%	18.38%	10.55%	3.33%	10.49%	6.01%	10.23%	20.20%	6.33%	11.24%	11.72%	10.91%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	151	0	4	4	3	5	6	1	4	1	8	6	5	5	2	6	1	3	0	2	2	7	37	28	11					
		2.12%	0.0%	3.50%	2.96%	2.34%	2.71%	10.0%	0.38%	1.50%	0.70%	2.64%	3.75%	1.79%	1.94%	1.47%	1.86%	1.11%	0.92%	0.0%	1.57%	2.02%	2.33%	2.87%	2.07%	2.10%					
37	"20. ""Политическая партия ""Единая Россия"""	3738	70	55	71	88	85	30	188	149	88	188	92	196	125	61	166	69	163	57	61	49	234	580	627	246					
		52.52%	49.29%	48.24%	52.59%	68.75%	46.19%	50.0%	72.58%	56.01%	62.41%	62.25%	57.5%	70.25%	48.63%	44.85%	51.55%	76.66%	50.30%	42.85%	48.03%	49.49%	78.0%	44.99%	46.51%	47.12%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	3	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.70%	0.0%	0.62%	0.0%	0.0%	0.73%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.07%	0.22%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	5	4	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.31%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.38%	0.29%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	847	32	21	21	17	22	4	8	17	8	19	7	7	25	6	40	1	53	15	8	14	6	208	213	75					
		11.90%	22.53%	18.42%	15.55%	13.28%	11.95%	6.66%	3.08%	6.39%	5.67%	6.29%	4.37%	2.50%	9.72%	4.41%	12.42%	1.11%	16.35%	11.27%	6.29%	14.14%	2.0%	16.13%	15.80%	14.36%					
																															
41	Против всех	208	2	3	5	1	14	7	3	3	1	8	1	9	4	6	7	0	11	6	12	2	6	37	42	18					
		2.92%	1.40%	2.63%	3.70%	0.78%	7.60%	11.66%	1.15%	1.12%	0.70%	2.64%	0.62%	3.22%	1.55%	4.41%	2.17%	0.0%	3.39%	4.51%	9.44%	2.02%	2.0%	2.87%	3.11%	3.44%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
