Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Ипатовская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	396	18	15	18	18	15	18	18	15	12	3	8	8	5	10	8	10	8	2	8	10	10	5	5	15	5	15	5	5	5	3	7	10	5	5	5	5	5	2	15	10	12	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	187	16	15	12	10	15	13	5	9	2	0	2	0	0	7	0	7	6	0	3	0	0	2	0	6	0	13	1	0	0	2	6	3	0	0	4	1	1	0	3	8	6	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	103	3	0	1	2	11	4	2	0	2	3	2	2	0	6	3	3	3	2	2	1	0	2	2	4	2	11	3	0	1	0	4	1	2	1	1	2	1	2	3	1	3	5					
14	Число погашенных неиспользованных открепительных удостоверений	209	2	0	6	8	0	5	13	6	10	3	6	8	5	3	8	3	2	2	5	10	10	3	5	9	5	2	4	5	5	1	1	7	5	5	1	4	4	2	12	2	6	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	753	40	39	16	31	31	38	20	18	11	2	34	6	2	48	21	22	23	6	18	2	7	5	6	42	1	22	1	1	0	6	12	23	0	3	6	1	3	1	33	28	36	88					
		2.86%	3.89%	3.01%	1.88%	2.17%	2.03%	2.60%	1.64%	1.30%	1.96%	1.74%	4.93%	5.31%	1.26%	4.68%	4.57%	2.30%	3.40%	12.50%	2.93%	0.79%	1.32%	2.25%	2.30%	3.50%	0.76%	2.62%	0.85%	0.77%	0.00%	2.01%	3.44%	3.35%	0.00%	2.97%	1.28%	0.44%	2.07%	1.37%	2.62%	3.71%	3.31%	6.95%					
19	2.Всероссийская политическая партия «Гражданская Сила»	117	14	12	5	5	12	8	4	11	5	1	3	0	0	5	4	2	2	0	0	0	0	0	0	2	0	3	2	0	0	2	0	1	0	2	1	0	0	0	6	1	3	1					
		0.44%	1.36%	0.93%	0.59%	0.35%	0.79%	0.55%	0.33%	0.80%	0.89%	0.87%	0.44%	0.00%	0.00%	0.49%	0.87%	0.21%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.36%	1.71%	0.00%	0.00%	0.67%	0.00%	0.15%	0.00%	1.98%	0.21%	0.00%	0.00%	0.00%	0.48%	0.13%	0.28%	0.08%					
20	3.Политическая партия «Демократическая партия России»	24	0	1	0	1	1	2	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	1	1	0	0	0	0	2	0	4	0					
		0.09%	0.00%	0.08%	0.00%	0.07%	0.07%	0.14%	0.08%	0.00%	0.18%	0.00%	0.15%	0.00%	0.00%	0.00%	0.22%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.76%	0.24%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.99%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.37%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2914	135	133	89	168	166	122	168	181	50	13	174	18	17	119	70	131	63	6	34	9	50	16	30	84	7	72	9	11	5	18	49	90	16	4	60	20	5	6	175	45	147	129					
		11.05%	13.12%	10.27%	10.47%	11.74%	10.89%	8.35%	13.78%	13.11%	8.90%	11.30%	25.25%	15.93%	10.69%	11.60%	15.22%	13.72%	9.32%	12.50%	5.54%	3.56%	9.45%	7.21%	11.49%	6.99%	5.30%	8.56%	7.69%	8.46%	5.95%	6.04%	14.04%	13.12%	5.93%	3.96%	12.77%	8.73%	3.45%	8.22%	13.90%	5.96%	13.54%	10.19%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	224	8	22	6	11	13	15	11	5	10	1	6	1	3	3	2	4	6	0	3	0	2	4	3	6	4	8	0	3	1	0	2	8	10	1	1	2	8	4	7	3	8	9					
		0.85%	0.78%	1.70%	0.71%	0.77%	0.85%	1.03%	0.90%	0.36%	1.78%	0.87%	0.87%	0.88%	1.89%	0.29%	0.43%	0.42%	0.89%	0.00%	0.49%	0.00%	0.38%	1.80%	1.15%	0.50%	3.03%	0.95%	0.00%	2.31%	1.19%	0.00%	0.57%	1.17%	3.70%	0.99%	0.21%	0.87%	5.52%	5.48%	0.56%	0.40%	0.74%	0.71%					
23	6.Политическая партия «Партия социальной справедливости»	53	3	2	1	6	2	5	0	2	1	1	0	0	0	7	0	3	0	0	2	0	0	1	0	2	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	3	7					
		0.20%	0.29%	0.15%	0.12%	0.42%	0.13%	0.34%	0.00%	0.14%	0.18%	0.87%	0.00%	0.00%	0.00%	0.68%	0.00%	0.31%	0.00%	0.00%	0.33%	0.00%	0.00%	0.45%	0.00%	0.17%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.99%	0.21%	0.00%	0.00%	0.00%	0.08%	0.00%	0.28%	0.55%					
24	7.Политическая партия «Либерально-демократическая партия России»	1693	60	97	59	84	122	104	84	105	32	12	33	6	9	48	30	51	35	1	26	8	26	13	14	81	8	57	26	26	8	14	14	65	4	7	29	6	0	4	73	59	57	96					
		6.42%	5.83%	7.49%	6.94%	5.87%	8.01%	7.12%	6.89%	7.60%	5.69%	10.43%	4.79%	5.31%	5.66%	4.68%	6.52%	5.34%	5.18%	2.08%	4.23%	3.16%	4.91%	5.86%	5.36%	6.74%	6.06%	6.78%	22.22%	20.00%	9.52%	4.70%	4.01%	9.48%	1.48%	6.93%	6.17%	2.62%	0.00%	5.48%	5.80%	7.81%	5.25%	7.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	6484	238	328	228	352	408	353	306	351	172	26	145	20	41	184	113	214	170	6	201	52	181	54	60	319	15	341	31	40	25	79	58	171	39	13	59	24	20	15	239	162	254	377					
		24.59%	23.13%	25.33%	26.82%	24.60%	26.77%	24.16%	25.10%	25.42%	30.60%	22.61%	21.04%	17.70%	25.79%	17.93%	24.57%	22.41%	25.15%	12.50%	32.74%	20.55%	34.22%	24.32%	22.99%	26.56%	11.36%	40.55%	26.50%	30.77%	29.76%	26.51%	16.62%	24.93%	14.44%	12.87%	12.55%	10.48%	13.79%	20.55%	18.98%	21.46%	23.39%	29.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	152	9	8	8	5	5	6	6	6	1	0	8	0	2	5	3	19	5	0	1	0	4	1	2	3	1	6	0	1	1	1	3	2	0	0	5	1	1	1	3	5	8	6					
		0.58%	0.87%	0.62%	0.94%	0.35%	0.33%	0.41%	0.49%	0.43%	0.18%	0.00%	1.16%	0.00%	1.26%	0.49%	0.65%	1.99%	0.74%	0.00%	0.16%	0.00%	0.76%	0.45%	0.77%	0.25%	0.76%	0.71%	0.00%	0.77%	1.19%	0.34%	0.86%	0.29%	0.00%	0.00%	1.06%	0.44%	0.69%	1.37%	0.24%	0.66%	0.74%	0.47%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13552	512	643	424	746	744	788	611	674	270	56	275	57	79	590	214	483	360	28	328	177	255	123	143	644	88	321	47	45	41	174	205	320	194	66	304	173	106	41	688	438	548	529					
		51.40%	49.76%	49.65%	49.88%	52.13%	48.82%	53.94%	50.12%	48.81%	48.04%	48.70%	39.91%	50.44%	49.69%	57.50%	46.52%	50.58%	53.25%	58.33%	53.42%	69.96%	48.20%	55.41%	54.79%	53.62%	66.67%	38.17%	40.17%	34.62%	48.81%	58.39%	58.74%	46.65%	71.85%	65.35%	64.68%	75.55%	73.10%	56.16%	54.65%	58.01%	50.46%	41.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	136	5	4	9	14	5	11	6	7	4	0	2	1	1	5	0	5	3	0	1	2	1	1	3	3	1	4	0	0	3	0	2	0	4	0	0	0	0	0	11	6	5	7					
		0.52%	0.49%	0.31%	1.06%	0.98%	0.33%	0.75%	0.49%	0.51%	0.71%	0.00%	0.29%	0.88%	0.63%	0.49%	0.00%	0.52%	0.44%	0.00%	0.16%	0.79%	0.19%	0.45%	1.15%	0.25%	0.76%	0.48%	0.00%	0.00%	3.57%	0.00%	0.57%	0.00%	1.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.79%	0.46%	0.55%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
