Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Можгинская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626	УИК №2627	УИК №2628	УИК №2629	УИК №2630	УИК №2631	УИК №2632	УИК №2633					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	250	2	5	10	25	5	0	4	8	10	6	5	5	8	18	15	7	3	8	4	4	8	8	7	6	6	3	6	16	5	8	8	2	15					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	188	0	2	10	24	4	0	1	6	10	1	2	2	5	16	15	7	2	8	0	2	4	8	7	6	6	0	2	16	0	2	8	0	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	136	1	2	5	13	2	3	2	1	8	5	2	3	4	4	4	2	7	2	3	1	1	15	2	1	5	6	3	4	1	0	3	19	2					
14	Число погашенных открепительных удостоверений	62	2	3	0	1	1	0	3	2	0	5	3	3	3	2	0	0	1	0	4	2	4	0	0	0	0	3	4	0	5	6	0	2	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	357	2	3	12	12	25	4	2	7	13	5	16	9	16	8	11	8	10	16	5	5	18	13	11	6	13	12	15	40	1	10	6	7	16					
		2.31%	0.61%	1.15%	1.76%	1.12%	3.98%	1.30%	1.25%	1.47%	1.80%	1.62%	3.06%	2.98%	2.82%	1.82%	2.95%	3.80%	1.88%	2.84%	2.85%	2.68%	3.40%	2.44%	5.88%	1.18%	3.16%	3.80%	3.57%	2.54%	0.32%	2.04%	1.29%	2.70%	2.5%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	202	0	2	7	24	15	2	3	7	7	1	4	4	2	1	17	0	3	1	3	3	4	13	9	8	1	3	2	27	6	1	4	4	14					
		1.30%	0.0%	0.76%	1.02%	2.24%	2.38%	0.65%	1.88%	1.47%	0.97%	0.32%	0.76%	1.32%	0.35%	0.22%	4.56%	0.0%	0.56%	0.17%	1.71%	1.61%	0.75%	2.44%	4.81%	1.57%	0.24%	0.95%	0.47%	1.71%	1.94%	0.20%	0.86%	1.54%	2.18%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	229	6	4	12	26	14	2	2	3	9	1	2	4	4	7	2	0	7	6	5	7	7	14	2	4	3	3	1	28	9	12	3	2	18					
		1.48%	1.84%	1.53%	1.76%	2.43%	2.22%	0.65%	1.25%	0.63%	1.24%	0.32%	0.38%	1.32%	0.70%	1.59%	0.53%	0.0%	1.31%	1.06%	2.85%	3.76%	1.32%	2.63%	1.06%	0.78%	0.72%	0.95%	0.23%	1.78%	2.92%	2.44%	0.64%	0.77%	2.81%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	91	0	0	7	4	4	1	0	1	2	0	8	2	3	1	5	1	1	3	2	1	5	5	2	1	5	3	1	12	0	4	1	3	3					
		0.58%	0.0%	0.0%	1.02%	0.37%	0.63%	0.32%	0.0%	0.21%	0.27%	0.0%	1.53%	0.66%	0.52%	0.22%	1.34%	0.47%	0.18%	0.53%	1.14%	0.53%	0.94%	0.93%	1.06%	0.19%	1.21%	0.95%	0.23%	0.76%	0.0%	0.81%	0.21%	1.15%	0.46%					
22	"5. ""За Русь Святую"""	71	1	2	9	6	2	0	0	0	2	1	5	0	4	3	5	0	1	1	0	3	5	3	0	1	3	0	1	2	1	3	0	1	6					
		0.46%	0.30%	0.76%	1.32%	0.56%	0.31%	0.0%	0.0%	0.0%	0.27%	0.32%	0.95%	0.0%	0.70%	0.68%	1.34%	0.0%	0.18%	0.17%	0.0%	1.61%	0.94%	0.56%	0.0%	0.19%	0.72%	0.0%	0.23%	0.12%	0.32%	0.61%	0.0%	0.38%	0.93%					
23	"6. ""Объединенная Российская партия ""Русь"""	44	0	0	2	1	0	0	1	0	1	1	1	2	0	0	0	2	3	4	4	1	2	3	1	0	1	1	1	5	0	5	1	0	1					
		0.28%	0.0%	0.0%	0.29%	0.09%	0.0%	0.0%	0.62%	0.0%	0.13%	0.32%	0.19%	0.66%	0.0%	0.0%	0.0%	0.95%	0.56%	0.71%	2.28%	0.53%	0.37%	0.56%	0.53%	0.0%	0.24%	0.31%	0.23%	0.31%	0.0%	1.02%	0.21%	0.0%	0.15%					
24	"7. ""Новый курс - Автомобильная Россия"""	67	2	0	2	6	3	5	0	1	0	1	3	1	2	2	2	0	4	1	0	1	2	5	0	2	3	3	1	7	1	1	1	2	3					
		0.43%	0.61%	0.0%	0.29%	0.56%	0.47%	1.63%	0.0%	0.21%	0.0%	0.32%	0.57%	0.33%	0.35%	0.45%	0.53%	0.0%	0.75%	0.17%	0.0%	0.53%	0.37%	0.93%	0.0%	0.39%	0.72%	0.95%	0.23%	0.44%	0.32%	0.20%	0.21%	0.77%	0.46%					
25	"8. ""Народно-республиканская партия России"""	33	0	0	2	0	1	1	0	1	2	1	3	0	0	1	0	0	1	1	1	2	3	0	0	0	1	0	0	3	3	3	1	0	2					
		0.21%	0.0%	0.0%	0.29%	0.0%	0.15%	0.32%	0.0%	0.21%	0.27%	0.32%	0.57%	0.0%	0.0%	0.22%	0.0%	0.0%	0.18%	0.17%	0.57%	1.07%	0.56%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.19%	0.97%	0.61%	0.21%	0.0%	0.31%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	1	0	3	1	1	0	0	0	2	0	1	1	0	2	0	0	0	0	2	0	0	2	1	0	0	0	1	6	0	2	0	1	1					
		0.18%	0.30%	0.0%	0.44%	0.09%	0.15%	0.0%	0.0%	0.0%	0.27%	0.0%	0.19%	0.33%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.37%	0.53%	0.0%	0.0%	0.0%	0.23%	0.38%	0.0%	0.40%	0.0%	0.38%	0.15%					
27	"10. ""Аграрная партия России"""	1595	24	4	53	65	44	19	9	34	101	92	68	33	46	61	54	16	153	96	42	37	94	16	10	31	9	43	40	118	15	84	52	9	23					
		10.33%	7.38%	1.53%	7.79%	6.08%	7.00%	6.20%	5.66%	7.17%	14.00%	29.96%	13.02%	10.92%	8.11%	13.89%	14.51%	7.61%	28.81%	17.08%	24.0%	19.89%	17.76%	3.00%	5.34%	6.10%	2.18%	13.65%	9.52%	7.50%	4.87%	17.14%	11.18%	3.47%	3.59%					
28	"11. ""Истинные патриоты России"""	10	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.23%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	100	2	0	4	4	9	5	0	3	6	1	5	2	0	2	6	2	6	7	2	1	3	2	0	1	3	0	1	8	3	6	1	0	5					
		0.64%	0.61%	0.0%	0.58%	0.37%	1.43%	1.63%	0.0%	0.63%	0.83%	0.32%	0.95%	0.66%	0.0%	0.45%	1.61%	0.95%	1.12%	1.24%	1.14%	0.53%	0.56%	0.37%	0.0%	0.19%	0.72%	0.0%	0.23%	0.50%	0.97%	1.22%	0.21%	0.0%	0.78%					
30	"13. ""Демократическая партия России"""	39	0	0	2	4	3	1	0	2	6	1	1	1	0	0	0	0	1	0	1	1	0	0	0	4	3	2	0	1	0	0	0	1	4					
		0.25%	0.0%	0.0%	0.29%	0.37%	0.47%	0.32%	0.0%	0.42%	0.83%	0.32%	0.19%	0.33%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.57%	0.53%	0.0%	0.0%	0.0%	0.78%	0.72%	0.63%	0.0%	0.06%	0.0%	0.0%	0.0%	0.38%	0.62%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	0	0	4	1	3	1	2	1	1	0	0	2	0	0	0	0	1	1	1	0	1	1	2	0	0	0	0	3	1	1	0	0	0					
		0.17%	0.0%	0.0%	0.58%	0.09%	0.47%	0.32%	1.25%	0.21%	0.13%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.18%	0.17%	0.57%	0.0%	0.18%	0.18%	1.06%	0.0%	0.0%	0.0%	0.0%	0.19%	0.32%	0.20%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	15	1	2	0	1	0	0	0	0	2	0	1	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1					
		0.09%	0.30%	0.76%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.19%	0.0%	0.17%	0.0%	0.0%	0.47%	0.18%	0.0%	0.57%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	349	2	5	19	35	19	3	1	7	11	5	4	10	13	5	6	4	15	7	14	8	11	20	5	12	8	2	10	21	2	12	7	16	30					
		2.26%	0.61%	1.92%	2.79%	3.27%	3.02%	0.98%	0.62%	1.47%	1.52%	1.62%	0.76%	3.31%	2.29%	1.13%	1.61%	1.90%	2.82%	1.24%	8.0%	4.30%	2.07%	3.75%	2.67%	2.36%	1.94%	0.63%	2.38%	1.33%	0.64%	2.44%	1.50%	6.17%	4.68%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	3	1	7	4	2	0	2	2	2	0	2	0	1	3	2	1	6	1	0	2	0	1	0	2	2	1	2	6	0	0	1	1	5					
		0.40%	0.92%	0.38%	1.02%	0.37%	0.31%	0.0%	1.25%	0.42%	0.27%	0.0%	0.38%	0.0%	0.17%	0.68%	0.53%	0.47%	1.12%	0.17%	0.0%	1.07%	0.0%	0.18%	0.0%	0.39%	0.48%	0.31%	0.47%	0.38%	0.0%	0.0%	0.21%	0.38%	0.78%					
35	"18. ""ЛДПР"""	1494	29	9	91	128	53	16	15	47	52	24	38	48	39	39	37	5	44	19	20	18	69	60	33	61	48	19	51	134	35	39	25	62	87					
		9.68%	8.92%	3.46%	13.38%	11.98%	8.43%	5.22%	9.43%	9.91%	7.21%	7.81%	7.27%	15.89%	6.87%	8.88%	9.94%	2.38%	8.28%	3.38%	11.42%	9.67%	13.04%	11.27%	17.64%	12.00%	11.67%	6.03%	12.14%	8.52%	11.36%	7.95%	5.37%	23.93%	13.59%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	197	2	2	13	17	8	1	0	3	7	4	2	3	4	7	3	4	7	5	5	3	4	15	3	12	6	2	4	31	1	1	2	0	16					
		1.27%	0.61%	0.76%	1.91%	1.59%	1.27%	0.32%	0.0%	0.63%	0.97%	1.30%	0.38%	0.99%	0.70%	1.59%	0.80%	1.90%	1.31%	0.88%	2.85%	1.61%	0.75%	2.81%	1.60%	2.36%	1.45%	0.63%	0.95%	1.97%	0.32%	0.20%	0.43%	0.0%	2.5%					
37	"20. ""Политическая партия ""Единая Россия"""	8489	223	205	338	626	291	217	108	312	437	137	312	149	323	232	179	142	200	349	43	57	209	268	80	271	251	202	239	904	188	250	326	106	315					
		55.01%	68.61%	78.84%	49.70%	58.61%	46.33%	70.91%	67.92%	65.82%	60.61%	44.62%	59.77%	49.33%	56.96%	52.84%	48.11%	67.61%	37.66%	62.09%	24.57%	30.64%	39.50%	50.37%	42.78%	53.34%	61.07%	64.12%	56.90%	57.50%	61.03%	51.02%	70.10%	40.92%	49.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	2	1	5	2	3	1	2	2	1	0	0	1	1	1	2	2	3	2	1	0	1	0	0	2	1	0	0	4	1	1	1	0	1					
		0.28%	0.61%	0.38%	0.73%	0.18%	0.47%	0.32%	1.25%	0.42%	0.13%	0.0%	0.0%	0.33%	0.17%	0.22%	0.53%	0.95%	0.56%	0.35%	0.57%	0.0%	0.18%	0.0%	0.0%	0.39%	0.24%	0.0%	0.0%	0.25%	0.32%	0.20%	0.21%	0.0%	0.15%					
39	"22. ""Развитие предпринимательства"""	23	0	0	2	1	0	0	0	1	3	0	2	0	0	0	2	0	1	0	0	3	0	1	0	1	2	0	1	2	0	1	0	0	0					
		0.14%	0.0%	0.0%	0.29%	0.09%	0.0%	0.0%	0.0%	0.21%	0.41%	0.0%	0.38%	0.0%	0.0%	0.0%	0.53%	0.0%	0.18%	0.0%	0.0%	1.61%	0.0%	0.18%	0.0%	0.19%	0.48%	0.0%	0.23%	0.12%	0.0%	0.20%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1177	15	14	56	73	98	10	4	32	24	28	23	17	68	46	15	13	42	19	13	17	72	57	11	59	25	6	19	132	33	40	16	28	52					
		7.62%	4.61%	5.38%	8.23%	6.83%	15.60%	3.26%	2.51%	6.75%	3.32%	9.12%	4.40%	5.62%	11.99%	10.47%	4.03%	6.19%	7.90%	3.38%	7.42%	9.13%	13.61%	10.71%	5.88%	11.61%	6.08%	1.90%	4.52%	8.39%	10.71%	8.16%	3.44%	10.81%	8.12%					
																																								
41	Против всех	428	9	4	19	19	8	6	3	5	15	4	10	9	30	12	17	7	12	9	7	9	9	21	10	22	22	6	25	43	3	9	8	13	23					
		2.77%	2.76%	1.53%	2.79%	1.77%	1.27%	1.96%	1.88%	1.05%	2.08%	1.30%	1.91%	2.98%	5.29%	2.73%	4.56%	3.33%	2.25%	1.60%	4.0%	4.83%	1.70%	3.94%	5.34%	4.33%	5.35%	1.90%	5.95%	2.73%	0.97%	1.83%	1.72%	5.01%	3.59%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
