Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Сивинская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №3501	УИК №3502	УИК №3503	УИК №3504	УИК №3505	УИК №3506	УИК №3507	УИК №3508	УИК №3509	УИК №3510	УИК №3511	УИК №3512	УИК №3513	УИК №3514	УИК №3515	УИК №3516	УИК №3517	УИК №3518	УИК №3519	УИК №3520	УИК №3521	УИК №3522	УИК №3523	УИК №3524	УИК №3525	УИК №3526					
		81.40%	80.70%	87.25%	83.89%	88.46%	82.07%	93.48%	81.16%	82.76%	84.13%	77.60%	95.56%	74.73%	76.84%	89.86%	84.87%	82.61%	82.61%	89.47%	85.22%	85.76%	76.79%	81.27%	84.10%	79.55%	57.23%	87.13%					
22	. Хакамада Ирина Муцуовна	148	4	2	11	1	11	0	4	8	0	8	0	2	5	0	6	19	1	1	3	1	23	25	3	7	2	1					
		1.77%	3.51%	1.34%	3.06%	0.48%	1.34%	0.00%	5.80%	1.53%	0.00%	2.13%	0.00%	1.10%	1.36%	0.00%	3.95%	2.05%	0.72%	0.53%	1.30%	0.30%	2.17%	3.06%	1.06%	1.59%	1.16%	0.58%					
23	. Харитонов Николай Михайлович	870	9	7	28	14	86	4	4	52	7	43	0	31	64	2	10	88	17	11	13	21	145	77	22	45	56	14					
		10.43%	7.89%	4.70%	7.78%	6.73%	10.49%	4.35%	5.80%	9.96%	11.11%	11.47%	0.00%	17.03%	17.44%	2.90%	6.58%	9.50%	12.32%	5.79%	5.65%	6.36%	13.68%	9.42%	7.77%	10.23%	32.37%	8.19%					
																																	
24	Против всех	145	1	5	3	3	15	0	3	4	0	6	0	1	3	2	1	18	0	1	8	4	24	21	6	13	1	2					
		1.74%	0.88%	3.36%	0.83%	1.44%	1.83%	0.00%	4.35%	0.77%	0.00%	1.60%	0.00%	0.55%	0.82%	2.90%	0.66%	1.94%	0.00%	0.53%	3.48%	1.21%	2.26%	2.57%	2.12%	2.95%	0.58%	1.17%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
