Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Кингисеппская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521					
		0.13%	0.11%	0.0%	0.0%	0.0%	0.11%	0.0%	0.15%	0.0%	0.17%	0.24%	0.0%	0.13%	0.08%	0.12%	0.0%	0.0%	0.10%	0.09%	0.0%	0.11%	0.21%	0.0%	0.36%	0.53%	0.16%	0.70%	0.0%	0.12%	0.0%	0.0%	0.0%	0.74%	0.0%	0.34%	0.0%	0.31%	0.0%	0.60%	0.55%	0.30%	0.0%	0.40%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	353	14	24	21	8	5	28	11	14	16	23	6	15	18	1	11	6	7	7	15	13	5	9	4	2	5	1	1	16	1	1	1	2	1	7	3	5	7	2	9	3	2	3	0					
		1.28%	1.60%	1.90%	2.95%	1.22%	0.59%	2.25%	0.83%	1.07%	1.38%	1.89%	0.82%	2.01%	1.51%	0.12%	1.52%	0.79%	0.73%	0.67%	1.80%	1.51%	1.08%	2.48%	0.72%	1.06%	0.83%	0.70%	1.23%	1.98%	1.19%	0.80%	0.67%	1.48%	0.58%	1.19%	0.63%	0.78%	1.07%	0.60%	1.23%	0.92%	1.25%	0.61%	0.0%					
30	"13. ""Демократическая партия России"""	40	0	2	4	0	0	2	4	0	1	0	1	0	0	0	1	0	1	1	1	2	0	2	0	0	1	0	0	0	0	0	0	0	1	0	3	3	4	2	0	1	1	2	0					
		0.14%	0.0%	0.15%	0.56%	0.0%	0.0%	0.16%	0.30%	0.0%	0.08%	0.0%	0.13%	0.0%	0.0%	0.0%	0.13%	0.0%	0.10%	0.09%	0.12%	0.23%	0.0%	0.55%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.63%	0.47%	0.61%	0.60%	0.0%	0.30%	0.62%	0.40%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	55	1	3	2	0	3	1	3	0	1	2	1	2	3	2	0	2	4	2	1	0	1	3	1	0	2	3	0	1	0	1	0	1	0	3	0	0	1	4	0	1	0	0	0					
		0.20%	0.11%	0.23%	0.28%	0.0%	0.35%	0.08%	0.22%	0.0%	0.08%	0.16%	0.13%	0.26%	0.25%	0.24%	0.0%	0.26%	0.42%	0.19%	0.12%	0.0%	0.21%	0.82%	0.18%	0.0%	0.33%	2.12%	0.0%	0.12%	0.0%	0.80%	0.0%	0.74%	0.0%	0.51%	0.0%	0.0%	0.15%	1.20%	0.0%	0.30%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	72	2	0	1	0	5	4	3	6	2	6	0	1	3	4	1	0	4	9	0	6	1	1	2	0	2	0	0	3	0	0	0	0	0	2	0	1	1	0	0	2	0	0	0					
		0.26%	0.22%	0.0%	0.14%	0.0%	0.59%	0.32%	0.22%	0.46%	0.17%	0.49%	0.0%	0.13%	0.25%	0.48%	0.13%	0.0%	0.42%	0.87%	0.0%	0.69%	0.21%	0.27%	0.36%	0.0%	0.33%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.15%	0.15%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3616	106	187	110	81	116	163	190	204	175	155	92	115	168	116	85	77	110	122	108	122	79	57	67	25	52	8	15	91	18	22	7	25	40	49	41	75	61	29	120	40	21	70	2					
		13.16%	12.16%	14.84%	15.47%	12.36%	13.84%	13.12%	14.33%	15.65%	15.09%	12.79%	12.70%	15.45%	14.11%	14.04%	11.75%	10.25%	11.57%	11.83%	13.02%	14.18%	17.17%	15.74%	12.09%	13.29%	8.71%	5.67%	18.51%	11.29%	21.42%	17.74%	4.72%	18.51%	23.39%	8.39%	8.74%	11.79%	9.38%	8.70%	16.52%	12.30%	13.20%	14.25%	4.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	74	2	4	4	1	5	2	3	1	0	2	2	5	4	1	0	1	3	0	1	0	2	1	2	2	6	1	0	2	0	0	0	1	0	4	2	1	1	2	1	3	0	2	0					
		0.26%	0.22%	0.31%	0.56%	0.15%	0.59%	0.16%	0.22%	0.07%	0.0%	0.16%	0.27%	0.67%	0.33%	0.12%	0.0%	0.13%	0.31%	0.0%	0.12%	0.0%	0.43%	0.27%	0.36%	1.06%	1.00%	0.70%	0.0%	0.24%	0.0%	0.0%	0.0%	0.74%	0.0%	0.68%	0.42%	0.15%	0.15%	0.60%	0.13%	0.92%	0.0%	0.40%	0.0%					
35	"18. ""ЛДПР"""	3466	125	146	74	87	113	153	155	146	158	126	77	95	146	92	91	114	132	137	93	90	50	51	88	39	78	18	8	99	12	16	30	25	23	100	57	93	88	29	76	36	14	74	12					
		12.61%	14.35%	11.58%	10.40%	13.28%	13.48%	12.31%	11.69%	11.20%	13.63%	10.40%	10.63%	12.76%	12.26%	11.13%	12.58%	15.17%	13.89%	13.28%	11.21%	10.46%	10.86%	14.08%	15.88%	20.74%	13.06%	12.76%	9.87%	12.28%	14.28%	12.90%	20.27%	18.51%	13.45%	17.12%	12.15%	14.62%	13.53%	8.70%	10.46%	11.07%	8.80%	15.07%	24.48%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	517	13	22	18	6	14	18	27	21	23	18	16	12	24	14	23	13	18	21	9	12	4	8	7	5	11	4	1	18	2	1	1	0	4	15	7	23	17	9	14	8	2	13	1					
		1.88%	1.49%	1.74%	2.53%	0.91%	1.67%	1.44%	2.03%	1.61%	1.98%	1.48%	2.20%	1.61%	2.01%	1.69%	3.18%	1.73%	1.89%	2.03%	1.08%	1.39%	0.86%	2.20%	1.26%	2.65%	1.84%	2.83%	1.23%	2.23%	2.38%	0.80%	0.67%	0.0%	2.33%	2.56%	1.49%	3.61%	2.61%	2.70%	1.92%	2.46%	1.25%	2.64%	2.04%					
37	"20. ""Политическая партия ""Единая Россия"""	9340	263	386	207	191	288	316	441	420	366	409	242	232	368	292	238	257	321	320	248	299	136	120	221	62	257	66	25	261	26	51	61	44	52	210	214	273	289	155	277	151	87	187	11					
		33.99%	30.19%	30.63%	29.11%	29.16%	34.36%	25.44%	33.28%	32.23%	31.57%	33.77%	33.42%	31.18%	30.92%	35.35%	32.91%	34.22%	33.78%	31.03%	29.91%	34.76%	29.56%	33.14%	39.89%	32.97%	43.04%	46.80%	30.86%	32.38%	30.95%	41.12%	41.21%	32.59%	30.40%	35.95%	45.62%	42.92%	44.46%	46.54%	38.15%	46.46%	54.71%	38.08%	22.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	61	2	3	3	4	1	0	2	4	3	3	0	1	4	1	1	0	0	2	1	2	2	0	1	0	0	0	0	1	0	0	0	0	0	2	5	1	6	2	0	0	2	1	1					
		0.22%	0.22%	0.23%	0.42%	0.61%	0.11%	0.0%	0.15%	0.30%	0.25%	0.24%	0.0%	0.13%	0.33%	0.12%	0.13%	0.0%	0.0%	0.19%	0.12%	0.23%	0.43%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	1.06%	0.15%	0.92%	0.60%	0.0%	0.0%	1.25%	0.20%	2.04%					
39	"22. ""Развитие предпринимательства"""	163	10	7	6	2	4	10	1	6	11	11	12	7	10	4	5	3	10	1	8	8	1	1	2	1	0	1	1	0	1	1	0	0	3	2	0	1	3	5	2	2	0	0	0					
		0.59%	1.14%	0.55%	0.84%	0.30%	0.47%	0.80%	0.07%	0.46%	0.94%	0.90%	1.65%	0.94%	0.84%	0.48%	0.69%	0.39%	1.05%	0.09%	0.96%	0.93%	0.21%	0.27%	0.36%	0.53%	0.0%	0.70%	1.23%	0.0%	1.19%	0.80%	0.0%	0.0%	1.75%	0.34%	0.0%	0.15%	0.46%	1.50%	0.27%	0.61%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2335	85	108	80	79	67	163	136	124	92	107	66	64	118	66	63	74	69	85	65	72	50	33	39	11	15	6	6	81	7	9	13	10	12	30	34	44	24	17	57	29	3	18	4					
		8.49%	9.75%	8.57%	11.25%	12.06%	7.99%	13.12%	10.26%	9.51%	7.93%	8.83%	9.11%	8.60%	9.91%	7.99%	8.71%	9.85%	7.26%	8.24%	7.84%	8.37%	10.86%	9.11%	7.03%	5.85%	2.51%	4.25%	7.40%	10.04%	8.33%	7.25%	8.78%	7.40%	7.01%	5.13%	7.24%	6.91%	3.69%	5.10%	7.85%	8.92%	1.88%	3.66%	8.16%					
																																																		
41	Против всех	1076	30	55	21	22	27	64	38	52	51	48	30	28	38	28	34	43	46	54	48	42	21	4	15	13	8	4	0	40	3	1	3	6	5	22	11	35	15	12	25	11	0	17	6					
		3.91%	3.44%	4.36%	2.95%	3.35%	3.22%	5.15%	2.86%	3.99%	4.40%	3.96%	4.14%	3.76%	3.19%	3.38%	4.70%	5.72%	4.84%	5.23%	5.79%	4.88%	4.56%	1.10%	2.70%	6.91%	1.34%	2.83%	0.0%	4.96%	3.57%	0.80%	2.02%	4.44%	2.92%	3.76%	2.34%	5.50%	2.30%	3.60%	3.44%	3.38%	0.0%	3.46%	12.24%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
