Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Кораблинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	48	2	3	5	9	7	1	1	1	2	2	1	0	1	0	2	1	2	1	0	1	2	0	0	0	0	1	2	0	0	0	0	1	0					
		0.41%	0.23%	0.41%	0.52%	0.76%	0.61%	0.16%	0.25%	1.11%	0.43%	1.53%	0.38%	0.00%	0.35%	0.00%	0.77%	0.71%	0.58%	0.60%	0.00%	0.92%	0.58%	0.00%	0.00%	0.00%	0.00%	0.42%	0.56%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	26	2	4	2	3	3	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	3	0	0	0	1	0	0	1	0	0	0	0	1					
		0.22%	0.23%	0.54%	0.21%	0.25%	0.26%	0.16%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.29%	0.38%	0.71%	0.00%	0.00%	0.73%	0.00%	0.88%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.37%					
24	7.Политическая партия «Либерально-демократическая партия России»	964	58	70	95	118	90	38	38	11	32	7	10	6	29	28	28	8	44	9	10	5	28	8	5	3	42	33	23	23	10	7	8	18	22					
		8.26%	6.79%	9.49%	9.93%	9.90%	7.81%	6.06%	9.62%	12.22%	6.94%	5.34%	3.77%	3.87%	10.18%	8.05%	10.77%	5.71%	12.87%	5.36%	7.30%	4.59%	8.19%	8.89%	5.32%	3.06%	6.90%	13.92%	6.46%	10.13%	6.62%	5.04%	6.96%	13.24%	8.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1169	92	79	119	99	122	63	40	6	56	21	10	19	20	30	25	21	32	6	11	28	27	11	13	3	59	18	41	16	13	21	12	14	22					
		10.02%	10.77%	10.70%	12.43%	8.31%	10.58%	10.05%	10.13%	6.67%	12.15%	16.03%	3.77%	12.26%	7.02%	8.62%	9.62%	15.00%	9.36%	3.57%	8.03%	25.69%	7.89%	12.22%	13.83%	3.06%	9.69%	7.59%	11.52%	7.05%	8.61%	15.11%	10.43%	10.29%	8.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	93	5	5	7	4	8	8	5	1	1	1	0	2	4	1	5	3	4	2	2	2	6	0	1	0	2	1	3	1	4	2	1	1	1					
		0.80%	0.59%	0.68%	0.73%	0.34%	0.69%	1.28%	1.27%	1.11%	0.22%	0.76%	0.00%	1.29%	1.40%	0.29%	1.92%	2.14%	1.17%	1.19%	1.46%	1.83%	1.75%	0.00%	1.06%	0.00%	0.33%	0.42%	0.84%	0.44%	2.65%	1.44%	0.87%	0.74%	0.37%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7375	497	473	580	722	675	386	253	63	285	73	206	100	208	238	179	88	212	132	85	47	216	61	64	78	386	156	235	153	95	94	73	86	176					
		63.20%	58.20%	64.09%	60.61%	60.57%	58.54%	61.56%	64.05%	70.00%	61.82%	55.73%	77.74%	64.52%	72.98%	68.39%	68.85%	62.86%	61.99%	78.57%	62.04%	43.12%	63.16%	67.78%	68.09%	79.59%	63.38%	65.82%	66.01%	67.40%	62.91%	67.63%	63.48%	63.24%	65.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	84	9	6	7	14	11	5	2	2	1	0	3	0	1	1	1	1	4	0	0	1	0	0	1	0	2	4	2	0	4	0	0	1	1					
		0.72%	1.05%	0.81%	0.73%	1.17%	0.95%	0.80%	0.51%	2.22%	0.22%	0.00%	1.13%	0.00%	0.35%	0.29%	0.38%	0.71%	1.17%	0.00%	0.00%	0.92%	0.00%	0.00%	1.06%	0.00%	0.33%	1.69%	0.56%	0.00%	2.65%	0.00%	0.00%	0.74%	0.37%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
