Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Ленинская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516					
23	6.Политическая партия «Партия социальной справедливости»	90	1	4	1	1	0	5	4	1	6	9	8	3	5	0	1	1	1	0	0	2	3	1	0	1	3	0	0	0	2	5	0	0	2	10	0	0	1	0	0	0	3	2	0	0	0	4					
		0.27%	0.13%	0.54%	0.13%	0.13%	0.00%	0.49%	0.58%	0.15%	0.57%	0.51%	0.86%	0.36%	0.39%	0.00%	0.32%	0.35%	0.20%	0.00%	0.00%	0.91%	0.21%	0.23%	0.00%	0.24%	0.17%	0.00%	0.00%	0.00%	0.31%	0.39%	0.00%	0.00%	0.26%	0.75%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.42%	0.34%	0.00%	0.00%	0.00%	0.30%					
24	7.Политическая партия «Либерально-демократическая партия России»	2698	46	54	82	69	64	69	43	62	50	156	74	71	111	26	15	14	25	23	33	7	124	39	3	67	207	34	29	73	50	136	53	82	67	126	68	8	36	67	21	59	65	59	9	7	9	106					
		8.15%	6.17%	7.23%	11.04%	8.85%	7.64%	6.70%	6.23%	9.32%	4.73%	8.87%	7.97%	8.49%	8.76%	6.97%	4.84%	4.95%	4.90%	9.50%	7.64%	3.20%	8.81%	8.99%	4.84%	16.30%	11.79%	6.81%	6.74%	7.80%	7.75%	10.62%	8.73%	7.88%	8.55%	9.41%	9.59%	5.30%	7.41%	8.55%	7.29%	5.34%	9.05%	10.10%	2.21%	4.27%	3.10%	7.95%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2983	120	114	82	99	129	119	123	43	36	222	78	52	74	22	11	7	28	12	15	5	174	37	8	9	196	56	29	53	29	168	45	79	48	119	39	13	31	80	18	89	42	54	21	34	53	68					
		9.01%	16.09%	15.26%	11.04%	12.69%	15.39%	11.55%	17.83%	6.47%	3.40%	12.62%	8.40%	6.22%	5.84%	5.90%	3.55%	2.47%	5.49%	4.96%	3.47%	2.28%	12.37%	8.53%	12.90%	2.19%	11.17%	11.22%	6.74%	5.66%	4.50%	13.11%	7.41%	7.59%	6.12%	8.89%	5.50%	8.61%	6.38%	10.20%	6.25%	8.05%	5.85%	9.25%	5.16%	20.73%	18.28%	5.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	283	8	3	7	5	7	13	6	2	9	7	10	7	22	4	2	0	2	1	2	0	14	5	0	4	16	6	3	13	1	10	7	7	7	14	8	0	2	13	1	3	5	4	3	0	3	17					
		0.85%	1.07%	0.40%	0.94%	0.64%	0.84%	1.26%	0.87%	0.30%	0.85%	0.40%	1.08%	0.84%	1.74%	1.07%	0.65%	0.00%	0.39%	0.41%	0.46%	0.00%	0.99%	1.15%	0.00%	0.97%	0.91%	1.20%	0.70%	1.39%	0.16%	0.78%	1.15%	0.67%	0.89%	1.05%	1.13%	0.00%	0.41%	1.66%	0.35%	0.27%	0.70%	0.68%	0.74%	0.00%	1.03%	1.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22479	433	451	471	509	493	638	363	453	881	1040	619	596	878	273	253	238	393	181	330	189	941	301	45	291	1126	342	304	657	508	750	430	754	535	844	481	117	349	527	201	789	506	365	348	109	187	990					
		67.90%	58.04%	60.37%	63.39%	65.26%	58.83%	61.94%	52.61%	68.12%	83.27%	59.12%	66.63%	71.29%	69.30%	73.19%	81.61%	84.10%	77.06%	74.79%	76.39%	86.30%	66.88%	69.35%	72.58%	70.80%	64.16%	68.54%	70.70%	70.19%	78.76%	58.55%	70.84%	72.43%	68.24%	63.03%	67.84%	77.48%	71.81%	67.22%	69.79%	71.40%	70.47%	62.50%	85.50%	66.46%	64.48%	74.21%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	376	9	10	6	15	10	16	14	11	7	29	15	10	21	3	5	4	5	0	0	3	14	4	1	3	19	9	6	6	3	16	7	7	4	13	16	1	5	6	0	16	8	4	0	1	5	9					
		1.14%	1.21%	1.34%	0.81%	1.92%	1.19%	1.55%	2.03%	1.65%	0.66%	1.65%	1.61%	1.20%	1.66%	0.80%	1.61%	1.41%	0.98%	0.00%	0.00%	1.37%	0.99%	0.92%	1.61%	0.73%	1.08%	1.80%	1.40%	0.64%	0.47%	1.25%	1.15%	0.67%	0.51%	0.97%	2.26%	0.66%	1.03%	0.77%	0.00%	1.45%	1.11%	0.68%	0.00%	0.61%	1.72%	0.67%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
