Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Тевризская 																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027					
		1.17%	3.31%	0.44%	1.39%	1.96%	0.0%	0.0%	1.58%	0.62%	0.66%	0.61%	1.52%	0.72%	0.0%	0.67%	1.90%	0.40%	1.95%	0.79%	0.0%	0.0%	1.50%	0.86%	1.29%	0.0%	0.60%	0.42%	0.70%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	23	3	0	1	4	0	0	0	1	0	0	2	1	0	1	1	0	3	0	0	1	0	3	0	0	0	0	2	0	0					
		0.27%	0.38%	0.0%	0.11%	0.71%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.38%	0.36%	0.0%	0.33%	0.31%	0.0%	1.17%	0.0%	0.0%	0.96%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	1	0	1	1	0	2	0	0	0	1	1	0	0	1	0	4	0	1	0	0	0	1	0	1	0	0	2	0	0					
		0.20%	0.12%	0.0%	0.11%	0.17%	0.0%	2.5%	0.0%	0.0%	0.0%	0.61%	0.19%	0.0%	0.0%	0.33%	0.0%	1.63%	0.0%	0.39%	0.0%	0.0%	0.0%	0.21%	0.0%	1.20%	0.0%	0.0%	0.70%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	33	1	1	13	1	0	0	0	1	0	0	2	1	1	2	2	3	0	0	0	0	1	1	0	0	1	1	1	0	0					
		0.39%	0.12%	0.14%	1.50%	0.17%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.38%	0.36%	0.60%	0.67%	0.63%	1.22%	0.0%	0.0%	0.0%	0.0%	0.37%	0.21%	0.0%	0.0%	0.60%	0.42%	0.35%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0					
		0.11%	0.12%	0.14%	0.11%	0.17%	0.0%	0.0%	1.58%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.21%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	1	2	0	0	0	0	0	0	0	1	2	0	0	0	1	1	2	0	0	0	0	1	0	0	1	0	0	0	1					
		0.15%	0.12%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.38%	0.0%	0.0%	0.0%	0.31%	0.40%	0.78%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.99%					
27	"10. ""Аграрная партия России"""	533	29	21	28	23	5	1	7	36	14	21	24	2	10	27	33	36	11	23	5	9	15	15	21	4	23	18	35	15	22					
		6.36%	3.69%	3.10%	3.24%	4.10%	3.90%	1.25%	11.11%	11.32%	9.33%	12.96%	4.57%	0.72%	6.06%	9.12%	10.47%	14.69%	4.29%	9.16%	4.46%	8.65%	5.63%	3.22%	9.09%	4.81%	14.02%	7.72%	12.41%	6.94%	21.78%					
28	"11. ""Истинные патриоты России"""	25	2	3	3	0	0	0	0	0	0	0	2	0	0	1	0	1	1	0	0	2	0	3	1	0	0	2	2	1	1					
		0.29%	0.25%	0.44%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.33%	0.0%	0.40%	0.39%	0.0%	0.0%	1.92%	0.0%	0.64%	0.43%	0.0%	0.0%	0.85%	0.70%	0.46%	0.99%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	107	14	9	14	8	1	1	0	2	1	0	11	0	1	5	4	1	2	1	0	0	6	7	1	5	3	6	4	0	0					
		1.27%	1.78%	1.33%	1.62%	1.42%	0.78%	1.25%	0.0%	0.62%	0.66%	0.0%	2.09%	0.0%	0.60%	1.68%	1.26%	0.40%	0.78%	0.39%	0.0%	0.0%	2.25%	1.50%	0.43%	6.02%	1.82%	2.57%	1.41%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	28	2	4	3	4	0	0	0	0	0	0	0	0	1	2	0	0	3	0	2	1	1	0	1	0	1	1	1	1	0					
		0.33%	0.25%	0.59%	0.34%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.67%	0.0%	0.0%	1.17%	0.0%	1.78%	0.96%	0.37%	0.0%	0.43%	0.0%	0.60%	0.42%	0.35%	0.46%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	278	7	2	8	1	13	0	0	4	16	4	0	0	1	1	0	1	12	7	32	3	1	0	70	17	1	36	1	40	0					
		3.32%	0.89%	0.29%	0.92%	0.17%	10.15%	0.0%	0.0%	1.25%	10.66%	2.46%	0.0%	0.0%	0.60%	0.33%	0.0%	0.40%	4.68%	2.78%	28.57%	2.88%	0.37%	0.0%	30.30%	20.48%	0.60%	15.45%	0.35%	18.51%	0.0%					
32	"15. ""Партия СЛОН"""	11	3	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0					
		0.13%	0.38%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.61%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.70%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	259	27	12	29	18	1	0	8	6	6	6	7	9	9	11	13	13	4	17	3	5	16	7	6	3	5	3	13	1	1					
		3.09%	3.44%	1.77%	3.36%	3.21%	0.78%	0.0%	12.69%	1.88%	4.0%	3.70%	1.33%	3.27%	5.45%	3.71%	4.12%	5.30%	1.56%	6.77%	2.67%	4.80%	6.01%	1.50%	2.59%	3.61%	3.04%	1.28%	4.60%	0.46%	0.99%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	2	1	3	1	0	1	0	4	0	3	4	2	2	8	0	1	1	0	0	2	0	1	1	0	2	3	1	2	0					
		0.53%	0.25%	0.14%	0.34%	0.17%	0.0%	1.25%	0.0%	1.25%	0.0%	1.85%	0.76%	0.72%	1.21%	2.70%	0.0%	0.40%	0.39%	0.0%	0.0%	1.92%	0.0%	0.21%	0.43%	0.0%	1.21%	1.28%	0.35%	0.92%	0.0%					
35	"18. ""ЛДПР"""	1261	121	109	151	130	6	24	27	35	11	11	100	56	41	56	59	25	28	41	7	10	37	67	11	10	16	13	33	5	21					
		15.06%	15.43%	16.12%	17.49%	23.21%	4.68%	30.0%	42.85%	11.00%	7.33%	6.79%	19.04%	20.36%	24.84%	18.91%	18.73%	10.20%	10.93%	16.33%	6.24%	9.61%	13.90%	14.40%	4.76%	12.04%	9.75%	5.57%	11.70%	2.31%	20.79%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	128	10	9	10	12	8	1	0	11	2	1	2	12	2	8	2	1	1	3	1	0	3	6	2	0	4	6	10	0	1					
		1.52%	1.27%	1.33%	1.15%	2.14%	6.25%	1.25%	0.0%	3.45%	1.33%	0.61%	0.38%	4.36%	1.21%	2.70%	0.63%	0.40%	0.39%	1.19%	0.89%	0.0%	1.12%	1.29%	0.86%	0.0%	2.43%	2.57%	3.54%	0.0%	0.99%					
37	"20. ""Политическая партия ""Единая Россия"""	3432	344	337	397	228	55	36	7	165	59	47	239	99	58	81	144	87	102	101	10	25	135	276	41	22	68	78	90	77	24					
		41.00%	43.87%	49.85%	46.00%	40.71%	42.96%	45.0%	11.11%	51.88%	39.33%	29.01%	45.52%	36.0%	35.15%	27.36%	45.71%	35.51%	39.84%	40.23%	8.92%	24.03%	50.75%	59.35%	17.74%	26.50%	41.46%	33.47%	31.91%	35.64%	23.76%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	6	2	5	1	0	0	0	0	0	0	0	1	0	1	0	3	0	0	1	1	0	1	0	1	0	0	2	0	0					
		0.29%	0.76%	0.29%	0.57%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.33%	0.0%	1.22%	0.0%	0.0%	0.89%	0.96%	0.0%	0.21%	0.0%	1.20%	0.0%	0.0%	0.70%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	26	3	3	5	4	1	0	0	0	0	0	1	1	0	0	0	1	2	1	0	0	2	1	0	0	0	0	1	0	0					
		0.31%	0.38%	0.44%	0.57%	0.71%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.36%	0.0%	0.0%	0.0%	0.40%	0.78%	0.39%	0.0%	0.0%	0.75%	0.21%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1126	92	75	84	56	22	9	7	20	20	46	81	45	19	54	30	50	57	28	33	24	28	46	46	8	11	39	43	44	9					
		13.45%	11.73%	11.09%	9.73%	9.99%	17.18%	11.25%	11.11%	6.28%	13.33%	28.39%	15.42%	16.36%	11.51%	18.24%	9.52%	20.40%	22.26%	11.15%	29.46%	23.07%	10.52%	9.89%	19.91%	9.63%	6.70%	16.73%	15.24%	20.37%	8.91%					
																																				
41	Против всех	176	18	19	21	10	0	1	1	5	5	3	8	12	3	12	3	2	4	4	0	3	6	6	2	1	9	3	5	6	4					
		2.10%	2.29%	2.81%	2.43%	1.78%	0.0%	1.25%	1.58%	1.57%	3.33%	1.85%	1.52%	4.36%	1.81%	4.05%	0.95%	0.81%	1.56%	1.59%	0.0%	2.88%	2.25%	1.29%	0.86%	1.20%	5.48%	1.28%	1.77%	2.77%	3.96%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
