Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Новокуйбышевская городская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78					
11	Число полученных открепительных  удостоверений	1500	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30					
12	Число выданных открепительных удостоверений	543	15	7	9	4	10	20	10	9	17	17	23	14	18	1	9	9	10	10	18	15	10	8	24	12	10	18	7	4	15	17	6	3	13	11	11	13	7	8	5	5	21	9	13	14	4	5	6	7	0	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	378	5	2	39	10	4	16	3	6	3	8	7	8	6	11	4	2	4	2	2	4	4	5	6	11	34	10	3	2	3	3	40	1	2	8	0	11	4	4	2	5	2	6	1	11	6	4	3	12	24	5					
14	Число неиспользованных открепительных удостоверений	957	15	23	21	26	20	10	20	21	13	13	7	16	12	29	21	21	20	20	12	15	20	22	6	18	20	12	23	26	15	13	24	27	17	19	19	17	23	22	25	25	9	21	17	16	26	25	24	23	30	18					
15	"Число открепительных удостоверений, выданных в ТИК"	9	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	2224	67	50	48	26	48	35	61	30	71	78	77	50	73	9	55	42	45	60	78	38	31	41	95	41	53	82	25	23	36	26	44	33	31	35	50	54	40	36	27	24	82	19	58	28	19	10	73	14	3	50					
		4.55%	4.24%	4.95%	5.39%	4.51%	5.29%	4.16%	4.97%	3.32%	4.65%	4.95%	4.72%	3.65%	4.73%	3.75%	5.97%	4.90%	4.80%	5.50%	5.30%	3.14%	3.51%	4.56%	5.51%	4.36%	4.52%	5.28%	3.60%	3.46%	3.72%	3.15%	5.07%	3.96%	3.75%	3.72%	5.42%	5.74%	5.02%	3.91%	4.77%	3.85%	5.77%	2.48%	5.63%	3.39%	6.03%	2.27%	6.65%	1.72%	1.27%	4.76%					
19	. Малышкин Олег Александрович	1048	33	25	19	5	15	18	29	16	38	28	30	38	25	7	18	17	21	18	45	21	12	13	22	20	23	33	17	14	24	8	28	16	26	20	14	21	17	24	6	18	36	12	21	31	7	18	31	18	1	31					
		2.14%	2.09%	2.47%	2.13%	0.87%	1.65%	2.14%	2.36%	1.77%	2.49%	1.78%	1.84%	2.77%	1.62%	2.92%	1.95%	1.98%	2.24%	1.65%	3.06%	1.74%	1.36%	1.45%	1.28%	2.13%	1.96%	2.12%	2.45%	2.11%	2.48%	0.97%	3.23%	1.92%	3.15%	2.13%	1.52%	2.23%	2.13%	2.61%	1.06%	2.89%	2.53%	1.57%	2.04%	3.75%	2.22%	4.08%	2.83%	2.22%	0.42%	2.95%					
20	. Миронов Сергей Михайлович	442	14	6	8	4	5	13	14	9	10	22	15	12	17	2	11	7	10	10	8	10	14	12	13	4	8	5	2	3	15	5	9	14	5	12	7	7	11	9	2	5	16	4	9	9	3	6	12	6	0	8					
		0.90%	0.89%	0.59%	0.90%	0.69%	0.55%	1.55%	1.14%	1.00%	0.65%	1.40%	0.92%	0.88%	1.10%	0.83%	1.19%	0.82%	1.07%	0.92%	0.54%	0.83%	1.59%	1.33%	0.75%	0.43%	0.68%	0.32%	0.29%	0.45%	1.55%	0.61%	1.04%	1.68%	0.61%	1.28%	0.76%	0.74%	1.38%	0.98%	0.35%	0.80%	1.13%	0.52%	0.87%	1.09%	0.95%	1.36%	1.09%	0.74%	0.00%	0.76%					
21	. Путин Владимир Владимирович	30949	1011	640	568	352	529	513	791	596	987	1002	953	877	979	166	583	562	600	649	936	771	594	570	1068	618	666	966	428	414	592	541	570	524	531	617	585	583	500	581	334	426	901	454	645	541	186	265	744	579	186	675					
		63.33%	63.99%	63.30%	63.75%	61.11%	58.32%	61.00%	64.47%	66.00%	64.64%	63.62%	58.39%	63.97%	63.41%	69.17%	63.30%	65.58%	64.03%	59.54%	63.63%	63.77%	67.27%	63.40%	61.95%	65.67%	56.83%	62.16%	61.67%	62.35%	61.16%	65.50%	65.67%	62.91%	64.29%	65.57%	63.38%	62.02%	62.74%	63.15%	59.01%	68.38%	63.36%	59.35%	62.62%	65.42%	59.05%	60.09%	67.82%	71.31%	78.48%	64.29%					
22	. Хакамада Ирина Муцуовна	2613	101	45	56	57	87	58	84	57	81	77	67	69	72	13	42	44	68	67	98	56	35	46	103	40	60	68	67	35	54	36	41	27	36	38	57	36	34	44	22	24	77	71	57	23	12	13	55	23	6	74					
		5.35%	6.39%	4.45%	6.29%	9.90%	9.59%	6.90%	6.85%	6.31%	5.30%	4.89%	4.11%	5.03%	4.66%	5.42%	4.56%	5.13%	7.26%	6.15%	6.66%	4.63%	3.96%	5.12%	5.97%	4.25%	5.12%	4.38%	9.65%	5.27%	5.58%	4.36%	4.72%	3.24%	4.36%	4.04%	6.18%	3.83%	4.27%	4.78%	3.89%	3.85%	5.41%	9.28%	5.53%	2.78%	3.81%	2.95%	5.01%	2.83%	2.53%	7.05%					
23	. Харитонов Николай Михайлович	8883	246	184	152	101	173	156	172	135	242	275	402	236	315	37	171	145	140	223	228	253	161	162	326	157	275	304	125	136	205	177	143	181	155	163	153	183	145	173	148	101	223	143	189	162	76	107	112	136	38	138					
		18.18%	15.57%	18.20%	17.06%	17.53%	19.07%	18.55%	14.02%	14.95%	15.85%	17.46%	24.63%	17.21%	20.40%	15.42%	18.57%	16.92%	14.94%	20.46%	15.50%	20.93%	18.23%	18.02%	18.91%	16.68%	23.46%	19.56%	18.01%	20.48%	21.18%	21.43%	16.47%	21.73%	18.77%	17.32%	16.58%	19.47%	18.19%	18.80%	26.15%	16.21%	15.68%	18.69%	18.35%	19.59%	24.13%	24.26%	10.21%	16.75%	16.03%	13.14%					
																																																									
24	Против всех	2114	89	49	33	27	42	42	61	53	70	81	71	73	53	6	26	31	47	52	66	47	28	45	86	44	36	64	24	29	30	25	27	30	35	40	44	40	36	33	13	17	77	52	38	25	11	15	62	27	3	59					
		4.33%	5.63%	4.85%	3.70%	4.69%	4.63%	4.99%	4.97%	5.87%	4.58%	5.14%	4.35%	5.32%	3.43%	2.50%	2.82%	3.62%	5.02%	4.77%	4.49%	3.89%	3.17%	5.01%	4.99%	4.68%	3.07%	4.12%	3.46%	4.37%	3.10%	3.03%	3.11%	3.60%	4.24%	4.25%	4.77%	4.26%	4.52%	3.59%	2.30%	2.73%	5.41%	6.80%	3.69%	3.02%	3.49%	3.40%	5.65%	3.33%	1.27%	5.62%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
