Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Сандовская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935					
		1.62%	2.08%	0.42%	3.15%	0.90%	0.0%	2.43%	2.36%	0.0%	0.64%	1.54%	1.96%	1.57%	1.44%	1.07%	1.51%	3.84%	5.55%					
22	"5. ""За Русь Святую"""	23	2	2	0	1	4	5	0	3	1	1	1	2	0	0	0	1	0					
		0.49%	0.19%	0.28%	0.0%	0.90%	1.55%	1.73%	0.0%	1.14%	0.64%	0.38%	0.49%	1.04%	0.0%	0.0%	0.0%	0.76%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	4	1	2	1	4	0	1	3	0	0	1	2	1	0	3	0	1					
		0.51%	0.39%	0.14%	0.70%	0.90%	1.55%	0.0%	0.78%	1.14%	0.0%	0.0%	0.49%	1.04%	0.48%	0.0%	4.54%	0.0%	0.69%					
24	"7. ""Новый курс - Автомобильная Россия"""	35	6	11	1	0	2	5	1	2	1	0	0	0	0	1	0	1	4					
		0.74%	0.59%	1.55%	0.35%	0.0%	0.77%	1.73%	0.78%	0.76%	0.64%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.76%	2.77%					
25	"8. ""Народно-республиканская партия России"""	6	1	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0					
		0.12%	0.09%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.76%	0.64%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	3	0	0	0	0	3	2	1	0	1	0	1	0	1	0	0	0					
		0.25%	0.29%	0.0%	0.0%	0.0%	0.0%	1.04%	1.57%	0.38%	0.0%	0.38%	0.0%	0.52%	0.0%	0.35%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	656	90	63	38	22	55	47	38	53	17	41	55	20	20	48	14	17	18					
		14.00%	8.92%	8.89%	13.33%	19.81%	21.31%	16.31%	29.92%	20.22%	10.96%	15.83%	26.96%	10.47%	9.61%	17.14%	21.21%	13.07%	12.5%					
28	"11. ""Истинные патриоты России"""	6	1	1	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0					
		0.12%	0.09%	0.14%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	1.51%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	65	22	13	2	0	1	2	1	3	2	2	4	5	2	0	1	3	2					
		1.38%	2.18%	1.83%	0.70%	0.0%	0.38%	0.69%	0.78%	1.14%	1.29%	0.77%	1.96%	2.61%	0.96%	0.0%	1.51%	2.30%	1.38%					
30	"13. ""Демократическая партия России"""	15	0	2	0	0	2	4	0	1	0	4	1	0	0	1	0	0	0					
		0.32%	0.0%	0.28%	0.0%	0.0%	0.77%	1.38%	0.0%	0.38%	0.0%	1.54%	0.49%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	2	0	4	0	1	0	1	0	1	0	1	0	0	2	3	0	0					
		0.32%	0.19%	0.0%	1.40%	0.0%	0.38%	0.0%	0.78%	0.0%	0.64%	0.0%	0.49%	0.0%	0.0%	0.71%	4.54%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	1	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.76%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	243	81	46	18	3	10	14	5	6	9	7	3	4	5	18	2	9	3					
		5.18%	8.03%	6.49%	6.31%	2.70%	3.87%	4.86%	3.93%	2.29%	5.80%	2.70%	1.47%	2.09%	2.40%	6.42%	3.03%	6.92%	2.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	6	0	0	0	2	0	2	0	1	0	2	1	0	2	1	0	0					
		0.36%	0.59%	0.0%	0.0%	0.0%	0.77%	0.0%	1.57%	0.0%	0.64%	0.0%	0.98%	0.52%	0.0%	0.71%	1.51%	0.0%	0.0%					
35	"18. ""ЛДПР"""	532	132	92	26	31	12	27	14	24	23	27	23	25	31	11	5	13	16					
		11.35%	13.09%	12.99%	9.12%	27.92%	4.65%	9.37%	11.02%	9.16%	14.83%	10.42%	11.27%	13.08%	14.90%	3.92%	7.57%	10.0%	11.11%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	102	28	13	3	1	10	11	5	7	3	0	0	4	3	9	0	5	0					
		2.17%	2.77%	1.83%	1.05%	0.90%	3.87%	3.81%	3.93%	2.67%	1.93%	0.0%	0.0%	2.09%	1.44%	3.21%	0.0%	3.84%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	1889	382	303	132	46	103	92	39	113	67	93	71	77	110	124	28	50	59					
		40.32%	37.89%	42.79%	46.31%	41.44%	39.92%	31.94%	30.70%	43.12%	43.22%	35.90%	34.80%	40.31%	52.88%	44.28%	42.42%	38.46%	40.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	7	1	0	2	0	0	0	0	0	0	0	1	2	1	0	0	0	0					
		0.14%	0.09%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	1.04%	0.48%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	3	4	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0					
		0.23%	0.29%	0.56%	0.0%	0.90%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	465	127	74	15	1	17	31	7	22	10	39	21	12	19	51	2	12	5					
		9.92%	12.59%	10.45%	5.26%	0.90%	6.58%	10.76%	5.51%	8.39%	6.45%	15.05%	10.29%	6.28%	9.13%	18.21%	3.03%	9.23%	3.47%					
																								
41	Против всех	98	23	17	10	3	1	10	1	3	3	9	1	1	7	4	1	1	3					
		2.09%	2.28%	2.40%	3.50%	2.70%	0.38%	3.47%	0.78%	1.14%	1.93%	3.47%	0.49%	0.52%	3.36%	1.42%	1.51%	0.76%	2.08%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
