Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Серебряно-Прудская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №2693	УИК №2694	УИК №2695	УИК №2696	УИК №2697	УИК №2698	УИК №2699	УИК №2700	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	974	71	91	94	61	17	71	18	54	7	81	74	12	34	23	26	25	30	37	38	77	33					
		7.36%	6.63%	9.47%	6.64%	7.96%	5.84%	8.18%	7.63%	8.99%	3.24%	13.04%	8.51%	6.15%	5.90%	5.01%	6.22%	4.42%	6.01%	6.08%	5.90%	9.37%	6.13%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1141	30	74	95	61	26	75	36	43	22	74	85	16	71	51	40	78	27	42	72	88	35					
		8.62%	2.80%	7.70%	6.71%	7.96%	8.93%	8.64%	15.25%	7.15%	10.19%	11.92%	9.77%	8.21%	12.33%	11.11%	9.57%	13.78%	5.41%	6.90%	11.18%	10.71%	6.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	107	8	9	16	2	0	4	3	12	2	10	7	3	4	2	3	2	1	3	5	9	2					
		0.81%	0.75%	0.94%	1.13%	0.26%	0.00%	0.46%	1.27%	1.99%	0.93%	1.61%	0.80%	1.54%	0.69%	0.44%	0.72%	0.35%	0.20%	0.49%	0.78%	1.09%	0.37%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2771	204	238	316	167	42	154	53	155	34	132	259	58	123	106	113	115	112	89	115	113	73					
		20.93%	19.05%	24.77%	22.33%	21.80%	14.43%	17.74%	22.46%	25.79%	15.74%	21.26%	29.77%	29.74%	21.35%	23.09%	27.03%	20.32%	22.44%	14.61%	17.86%	13.75%	13.57%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	168	0	22	18	18	10	9	4	8	4	6	8	0	4	1	5	6	3	5	8	22	7					
		1.27%	0.00%	2.29%	1.27%	2.35%	3.44%	1.04%	1.69%	1.33%	1.85%	0.97%	0.92%	0.00%	0.69%	0.22%	1.20%	1.06%	0.60%	0.82%	1.24%	2.68%	1.30%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7645	751	499	839	440	179	520	107	312	144	292	404	104	309	260	214	323	304	421	380	480	363					
		57.73%	70.12%	51.93%	59.29%	57.44%	61.51%	59.91%	45.34%	51.91%	66.67%	47.02%	46.44%	53.33%	53.65%	56.64%	51.20%	57.07%	60.92%	69.13%	59.01%	58.39%	67.47%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	50	1	5	3	3	0	3	5	2	0	6	3	0	1	3	0	2	1	1	5	4	2					
		0.38%	0.09%	0.52%	0.21%	0.39%	0.00%	0.35%	2.12%	0.33%	0.00%	0.97%	0.34%	0.00%	0.17%	0.65%	0.00%	0.35%	0.20%	0.16%	0.78%	0.49%	0.37%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
