Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Серебряно-Прудская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №2645	УИК №2646	УИК №2647	УИК №2648	УИК №2649	УИК №2650	УИК №2651	УИК №2652	УИК №2653	УИК №2654	УИК №2655	УИК №2656	УИК №2657	УИК №2658	УИК №2659	УИК №2660	УИК №2661	УИК №2662	УИК №2663	УИК №2664	УИК №2665	УИК №2666					
		0.15%	0.19%	0.21%	0.06%	0.14%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.10%	0.00%	0.17%	0.20%	0.19%	0.18%	0.00%	0.36%	0.43%	0.31%	0.17%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	658	37	34	74	37	19	48	9	23	12	34	40	4	25	20	10	47	38	30	44	58	15	0					
		4.58%	3.48%	3.61%	4.08%	5.06%	5.81%	6.51%	3.46%	3.11%	4.76%	3.71%	4.11%	1.58%	4.13%	4.06%	1.90%	8.55%	7.22%	5.38%	9.36%	6.08%	2.57%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	551	50	68	95	45	8	41	12	18	4	22	52	7	15	12	10	9	12	17	20	25	7	2					
		3.83%	4.71%	7.23%	5.24%	6.16%	2.45%	5.56%	4.62%	2.43%	1.59%	2.40%	5.34%	2.77%	2.48%	2.43%	1.90%	1.64%	2.28%	3.05%	4.26%	2.62%	1.20%	1.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	91	7	5	9	5	4	6	5	2	0	3	3	0	10	6	0	0	5	6	6	6	2	1					
		0.63%	0.66%	0.53%	0.50%	0.68%	1.22%	0.81%	1.92%	0.27%	0.00%	0.33%	0.31%	0.00%	1.65%	1.22%	0.00%	0.00%	0.95%	1.08%	1.28%	0.63%	0.34%	0.97%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10374	770	650	1262	495	255	502	189	566	211	734	617	204	464	352	419	369	342	403	300	742	443	85					
		72.18%	72.50%	69.08%	69.61%	67.72%	77.98%	68.11%	72.69%	76.49%	83.73%	80.13%	63.41%	80.63%	76.57%	71.40%	79.81%	67.09%	65.02%	72.22%	63.83%	77.78%	75.99%	82.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	92	6	9	21	5	6	9	0	5	1	1	3	0	5	1	1	1	4	4	5	2	2	1					
		0.64%	0.56%	0.96%	1.16%	0.68%	1.83%	1.22%	0.00%	0.68%	0.40%	0.11%	0.31%	0.00%	0.83%	0.20%	0.19%	0.18%	0.76%	0.72%	1.06%	0.21%	0.34%	0.97%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
