Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																						
Дата голосования: 07.12.2003 0:00:00																						
																						
Наименование Избирательной комиссии:    Немская																						
																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																						
																						
		Сумма	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	172	2	21	13	5	1	9	10	4	8	0	14	36	26	7	16					
		3.51%	2.08%	3.07%	4.24%	4.62%	1.28%	3.05%	2.39%	2.16%	2.64%	0.0%	5.12%	4.73%	2.90%	2.90%	6.77%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	60	1	9	3	2	0	3	2	0	2	0	6	18	7	3	4					
		1.22%	1.04%	1.31%	0.98%	1.85%	0.0%	1.01%	0.47%	0.0%	0.66%	0.0%	2.19%	2.36%	0.78%	1.24%	1.69%					
22	"5. ""За Русь Святую"""	30	4	9	1	1	0	0	2	0	0	0	1	5	3	2	2					
		0.61%	4.16%	1.31%	0.32%	0.92%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.36%	0.65%	0.33%	0.82%	0.84%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	1	0	2	1	1	1	1	1	0	0	3	2	3	2	1					
		0.38%	1.04%	0.0%	0.65%	0.92%	1.28%	0.33%	0.23%	0.54%	0.0%	0.0%	1.09%	0.26%	0.33%	0.82%	0.42%					
24	"7. ""Новый курс - Автомобильная Россия"""	21	0	2	4	0	0	0	2	1	2	0	0	1	7	0	2					
		0.42%	0.0%	0.29%	1.30%	0.0%	0.0%	0.0%	0.47%	0.54%	0.66%	0.0%	0.0%	0.13%	0.78%	0.0%	0.84%					
25	"8. ""Народно-республиканская партия России"""	7	1	1	1	0	0	0	1	0	0	0	0	0	0	1	2					
		0.14%	1.04%	0.14%	0.32%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.84%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	1	0	0	0	0	1	0	0	3	0	0	4	3	0	0					
		0.24%	1.04%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.99%	0.0%	0.0%	0.52%	0.33%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1109	18	166	73	26	29	45	92	58	100	1	70	126	164	57	84					
		22.65%	18.75%	24.30%	23.85%	24.07%	37.17%	15.25%	22.00%	31.35%	33.11%	5.55%	25.64%	16.55%	18.32%	23.65%	35.59%					
28	"11. ""Истинные патриоты России"""	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	1.28%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	42	0	4	0	1	0	2	1	4	0	0	2	13	8	6	1					
		0.85%	0.0%	0.58%	0.0%	0.92%	0.0%	0.67%	0.23%	2.16%	0.0%	0.0%	0.73%	1.70%	0.89%	2.48%	0.42%					
30	"13. ""Демократическая партия России"""	19	1	7	2	0	0	1	1	0	3	0	0	0	3	1	0					
		0.38%	1.04%	1.02%	0.65%	0.0%	0.0%	0.33%	0.23%	0.0%	0.99%	0.0%	0.0%	0.0%	0.33%	0.41%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	0	2	0	0	0	0	0	1	1	0	1	3	2	0	1					
		0.22%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.33%	0.0%	0.36%	0.39%	0.22%	0.0%	0.42%					
32	"15. ""Партия СЛОН"""	8	0	1	0	0	0	0	1	1	0	0	1	2	2	0	0					
		0.16%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.23%	0.54%	0.0%	0.0%	0.36%	0.26%	0.22%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	234	4	29	15	8	4	7	17	8	9	2	10	46	54	16	5					
		4.78%	4.16%	4.24%	4.90%	7.40%	5.12%	2.37%	4.06%	4.32%	2.98%	11.11%	3.66%	6.04%	6.03%	6.63%	2.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	1	0	1	0	1	2	6	0	0	0	1	7	7	1	0					
		0.55%	1.04%	0.0%	0.32%	0.0%	1.28%	0.67%	1.43%	0.0%	0.0%	0.0%	0.36%	0.91%	0.78%	0.41%	0.0%					
35	"18. ""ЛДПР"""	590	19	84	60	17	6	26	45	7	33	1	26	87	133	26	20					
		12.05%	19.79%	12.29%	19.60%	15.74%	7.69%	8.81%	10.76%	3.78%	10.92%	5.55%	9.52%	11.43%	14.86%	10.78%	8.47%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	133	3	22	6	2	2	11	3	6	5	0	8	26	28	5	6					
		2.71%	3.12%	3.22%	1.96%	1.85%	2.56%	3.72%	0.71%	3.24%	1.65%	0.0%	2.93%	3.41%	3.12%	2.07%	2.54%					
37	"20. ""Политическая партия ""Единая Россия"""	1610	25	259	94	35	22	122	193	31	69	7	91	241	295	79	47					
		32.89%	26.04%	37.92%	30.71%	32.40%	28.20%	41.35%	46.17%	16.75%	22.84%	38.88%	33.33%	31.66%	32.96%	32.78%	19.91%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	1	2	3	0	1	1	0	0	1	0	1	1	1	1	0					
		0.26%	1.04%	0.29%	0.98%	0.0%	1.28%	0.33%	0.0%	0.0%	0.33%	0.0%	0.36%	0.13%	0.11%	0.41%	0.0%					
39	"22. ""Развитие предпринимательства"""	9	0	1	0	0	0	0	0	0	0	0	0	4	3	1	0					
		0.18%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.33%	0.41%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	485	9	33	14	4	3	46	19	55	42	6	26	97	94	10	27					
		9.90%	9.37%	4.83%	4.57%	3.70%	3.84%	15.59%	4.54%	29.72%	13.90%	33.33%	9.52%	12.74%	10.50%	4.14%	11.44%					
																						
41	Против всех	84	2	9	5	3	2	6	9	4	3	0	2	8	18	5	8					
		1.71%	2.08%	1.31%	1.63%	2.77%	2.56%	2.03%	2.15%	2.16%	0.99%	0.0%	0.73%	1.05%	2.01%	2.07%	3.38%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
