Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Афанасьевская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47					
19	. Малышкин Олег Александрович	178	27	21	2	3	3	13	8	3	15	5	2	5	14	3	3	1	1	6	10	1	4	3	2	5	2	1	9	1	2	2	1					
		2.23%	1.94%	2.83%	1.59%	4.76%	2.29%	2.90%	1.87%	3.61%	7.81%	2.30%	1.67%	3.97%	3.17%	1.73%	1.75%	0.46%	1.35%	3.28%	2.87%	0.75%	2.55%	1.27%	2.08%	1.42%	0.68%	0.86%	2.46%	0.75%	1.92%	1.40%	0.58%					
20	. Миронов Сергей Михайлович	94	15	4	0	1	1	2	8	2	1	3	1	2	5	4	3	0	1	3	10	2	1	3	1	9	1	0	3	3	2	2	1					
		1.18%	1.08%	0.54%	0.00%	1.59%	0.76%	0.45%	1.87%	2.41%	0.52%	1.38%	0.83%	1.59%	1.13%	2.31%	1.75%	0.00%	1.35%	1.64%	2.87%	1.49%	0.64%	1.27%	1.04%	2.55%	0.34%	0.00%	0.82%	2.24%	1.92%	1.40%	0.58%					
21	. Путин Владимир Владимирович	5796	975	531	107	53	104	358	300	63	116	159	93	71	354	150	103	174	60	119	220	104	133	169	71	233	210	87	215	110	83	120	151					
		72.66%	70.04%	71.66%	84.92%	84.13%	79.39%	79.91%	70.26%	75.90%	60.42%	73.27%	77.50%	56.35%	80.27%	86.71%	60.23%	80.18%	81.08%	65.03%	63.22%	77.61%	84.71%	71.31%	73.96%	66.01%	71.92%	75.00%	58.74%	82.09%	79.81%	83.92%	87.79%					
22	. Хакамада Ирина Муцуовна	147	45	13	1	0	1	6	5	2	3	1	2	1	7	3	3	1	2	1	9	3	2	4	2	7	7	4	4	3	1	0	4					
		1.84%	3.23%	1.75%	0.79%	0.00%	0.76%	1.34%	1.17%	2.41%	1.56%	0.46%	1.67%	0.79%	1.59%	1.73%	1.75%	0.46%	2.70%	0.55%	2.59%	2.24%	1.27%	1.69%	2.08%	1.98%	2.40%	3.45%	1.09%	2.24%	0.96%	0.00%	2.33%					
23	. Харитонов Николай Михайлович	1396	245	140	12	6	17	54	82	11	46	41	18	39	43	11	50	32	9	37	84	22	14	51	16	72	55	20	123	13	12	9	12					
		17.50%	17.60%	18.89%	9.52%	9.52%	12.98%	12.05%	19.20%	13.25%	23.96%	18.89%	15.00%	30.95%	9.75%	6.36%	29.24%	14.75%	12.16%	20.22%	24.14%	16.42%	8.92%	21.52%	16.67%	20.40%	18.84%	17.24%	33.61%	9.70%	11.54%	6.29%	6.98%					
																																						
24	Против всех	91	19	6	2	0	2	3	5	0	4	3	2	1	6	1	2	3	1	4	4	0	0	1	0	4	8	0	4	1	0	3	2					
		1.14%	1.36%	0.81%	1.59%	0.00%	1.53%	0.67%	1.17%	0.00%	2.08%	1.38%	1.67%	0.79%	1.36%	0.58%	1.17%	1.38%	1.35%	2.19%	1.15%	0.00%	0.00%	0.42%	0.00%	1.13%	2.74%	0.00%	1.09%	0.75%	0.00%	2.10%	1.16%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
