7	Число избирательных бюллетеней в переносных ящиках для голосования	3262	33	53	54	11	35	46	45	88	60	45	37	37	81	71	46	48	56	54	66	15	38	25	16	49	48	21	26	9	10	25	39	52	20	43	33	59	52	40	16	32	35	23	58	70	34	8	48	75	20	36	59	38	36	41	70	58	57	10	38	10	10	17	4	38	29	78	31	53	34	16	36	17	82	12	241	0	87	19									
8	Число бюллетеней в стационарных ящиках для голосования	100404	431	1768	1860	1075	1590	1456	1596	1600	2004	1167	1418	1822	1603	1558	1506	1540	1426	1612	1711	1404	1516	1279	1999	1518	1453	1837	1825	1697	1590	1296	1161	1927	1971	1640	1667	1524	1642	1660	1560	1995	1902	966	1431	1485	1188	1099	1405	1537	1413	642	1151	1901	1881	1796	1702	1505	2044	383	634	155	205	241	331	704	882	1530	1071	1585	1364	246	955	347	607	362	136	199	299	216									
9	Число недействительных избирательных бюллетеней	1205	8	26	18	9	15	9	19	18	14	11	13	24	25	30	20	18	12	21	11	14	20	12	18	28	14	27	20	22	15	16	10	36	21	14	24	28	21	27	10	11	24	14	27	21	17	5	24	21	21	8	14	19	14	16	19	14	21	4	10	0	3	3	6	8	15	24	19	17	14	3	9	0	6	4	10	13	3	6									
10	Число действительных избирательных бюллетеней	102461	456	1795	1896	1077	1610	1493	1622	1670	2050	1201	1442	1835	1659	1599	1532	1570	1470	1645	1766	1405	1534	1292	1997	1539	1487	1831	1831	1684	1585	1305	1190	1943	1970	1669	1676	1555	1673	1673	1566	2016	1913	975	1462	1534	1205	1102	1429	1591	1412	670	1196	1920	1903	1821	1753	1549	2080	389	662	165	212	255	329	734	896	1584	1083	1621	1384	259	982	364	683	370	367	186	383	229									
11	Число полученных открепительных  удостоверений	3706	20	65	60	44	60	41	62	51	50	30	60	81	72	44	51	50	50	43	84	60	74	55	83	55	63	90	50	60	74	54	53	82	63	60	61	72	45	60	80	73	95	40	53	65	40	40	35	55	53	30	45	31	33	60	63	47	63	10	30	30	25	20	25	25	30	52	53	68	35	10	60	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3651	20	64	59	44	59	39	60	51	49	30	53	81	72	43	51	50	50	43	81	60	74	54	82	55	61	87	49	58	72	54	52	82	63	58	61	72	42	60	80	72	95	39	52	63	40	40	35	55	51	29	45	30	32	57	63	46	63	10	30	30	25	20	25	24	30	52	51	68	35	10	59	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	6568	21	72	72	42	44	38	106	109	259	35	47	104	30	48	55	320	97	49	42	80	99	52	58	36	44	162	137	66	60	45	63	247	173	52	66	61	52	24	110	101	58	140	54	60	64	72	146	165	118	81	66	232	169	137	86	100	99	32	35	8	11	7	85	40	58	56	35	41	76	16	57	161	185	95	136	32	148	29									
14	Число неиспользованных открепительных удостоверений	55	0	1	1	0	1	2	2	0	1	0	7	0	0	1	0	0	0	0	3	0	0	1	1	0	2	3	1	2	2	0	1	0	0	2	0	0	3	0	0	1	0	1	1	2	0	0	0	0	2	1	0	1	1	3	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	489	0	9	5	9	7	2	3	9	7	9	3	8	10	7	7	4	6	7	19	7	5	4	9	7	9	13	11	11	14	7	6	3	11	8	5	3	3	8	13	11	13	7	9	9	6	13	8	7	6	3	6	8	5	4	9	8	8	1	3	0	0	1	0	10	8	10	4	9	9	0	6	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																									
19	Жириновский Владимир Вольфович	5915	14	113	105	55	92	98	88	102	114	75	88	88	94	111	105	74	87	80	90	48	87	51	84	98	81	127	103	114	88	77	64	116	116	117	106	83	94	115	89	131	115	59	65	79	82	59	76	84	76	45	91	118	101	90	90	85	87	36	58	11	12	15	9	52	58	96	74	130	99	13	66	3	17	19	21	55	1	6									
		5.71%	3.02%	6.21%	5.49%	5.06%	5.66%	6.52%	5.36%	6.04%	5.52%	6.19%	6.05%	4.73%	5.58%	6.81%	6.77%	4.66%	5.87%	4.80%	5.06%	3.38%	5.60%	3.91%	4.17%	6.25%	5.40%	6.84%	5.56%	6.68%	5.50%	5.83%	5.33%	5.86%	5.83%	6.95%	6.24%	5.24%	5.55%	6.76%	5.65%	6.46%	5.94%	5.97%	4.37%	5.08%	6.71%	5.33%	5.23%	5.21%	5.30%	6.64%	7.52%	6.09%	5.27%	4.90%	5.08%	5.44%	4.14%	9.16%	8.63%	6.67%	5.58%	5.81%	2.69%	7.01%	6.37%	5.97%	6.72%	7.94%	7.08%	4.96%	6.66%	0.82%	2.47%	5.08%	5.57%	27.64%	0.26%	2.55%									
20	Зюганов Геннадий Андреевич	22699	93	428	467	200	439	354	412	441	441	272	347	410	399	350	397	350	378	510	478	233	342	246	389	367	382	432	372	397	291	349	291	459	446	380	398	402	390	414	373	468	448	191	364	352	244	148	327	340	206	121	277	339	256	459	473	342	389	63	97	24	41	34	63	164	212	358	245	331	322	63	194	20	72	33	49	14	8	29									
		21.90%	20.04%	23.50%	24.40%	18.42%	27.02%	23.57%	25.11%	26.13%	21.37%	22.44%	23.85%	22.05%	23.69%	21.49%	25.58%	22.04%	25.51%	30.61%	26.90%	16.42%	22.01%	18.87%	19.31%	23.42%	25.45%	23.25%	20.10%	23.27%	18.19%	26.42%	24.25%	23.19%	22.40%	22.58%	23.41%	25.39%	23.02%	24.35%	23.67%	23.09%	23.13%	19.31%	24.45%	22.64%	19.97%	13.37%	22.51%	21.09%	14.38%	17.85%	22.89%	17.48%	13.35%	24.99%	26.69%	21.88%	18.51%	16.03%	14.43%	14.55%	19.07%	13.18%	18.81%	22.10%	23.27%	22.26%	22.23%	20.21%	23.03%	24.05%	19.58%	5.49%	10.45%	8.82%	12.99%	7.04%	2.07%	12.34%									
21	Миронов Сергей Михайлович	5275	23	88	86	41	88	79	83	89	110	75	67	111	121	90	94	76	82	92	87	73	100	55	84	95	83	101	86	88	48	81	77	104	94	86	99	94	107	105	91	117	88	45	80	96	52	20	84	85	59	25	59	93	62	85	96	95	116	12	33	7	14	11	16	28	40	89	54	81	83	16	44	4	12	10	11	3	6	11									
		5.09%	4.96%	4.83%	4.49%	3.78%	5.42%	5.26%	5.06%	5.27%	5.33%	6.19%	4.60%	5.97%	7.19%	5.52%	6.06%	4.79%	5.53%	5.52%	4.90%	5.14%	6.44%	4.22%	4.17%	6.06%	5.53%	5.44%	4.65%	5.16%	3.00%	6.13%	6.42%	5.26%	4.72%	5.11%	5.82%	5.94%	6.32%	6.18%	5.77%	5.77%	4.54%	4.55%	5.37%	6.17%	4.26%	1.81%	5.78%	5.27%	4.12%	3.69%	4.88%	4.80%	3.23%	4.63%	5.42%	6.08%	5.52%	3.05%	4.91%	4.24%	6.51%	4.26%	4.78%	3.77%	4.39%	5.53%	4.90%	4.95%	5.94%	6.11%	4.44%	1.10%	1.74%	2.67%	2.92%	1.51%	1.55%	4.68%									
22	Прохоров Михаил Дмитриевич	9621	24	170	218	161	186	129	155	127	174	115	141	215	150	131	140	144	139	148	189	251	168	224	315	106	112	161	175	175	153	108	104	132	155	130	121	128	113	146	165	219	198	64	144	146	103	83	117	138	107	53	98	185	211	199	142	194	356	44	29	14	16	10	11	55	67	99	93	134	100	23	62	9	23	12	17	28	7	13									
		9.28%	5.17%	9.34%	11.39%	14.83%	11.45%	8.59%	9.45%	7.52%	8.43%	9.49%	9.69%	11.57%	8.91%	8.04%	9.02%	9.07%	9.38%	8.88%	10.64%	17.69%	10.81%	17.18%	15.63%	6.76%	7.46%	8.67%	9.45%	10.26%	9.56%	8.18%	8.67%	6.67%	7.79%	7.72%	7.12%	8.09%	6.67%	8.59%	10.47%	10.80%	10.22%	6.47%	9.67%	9.39%	8.43%	7.50%	8.05%	8.56%	7.47%	7.82%	8.10%	9.54%	11.01%	10.83%	8.01%	12.41%	16.94%	11.20%	4.32%	8.48%	7.44%	3.88%	3.28%	7.41%	7.35%	6.16%	8.44%	8.18%	7.15%	8.78%	6.26%	2.47%	3.34%	3.21%	4.51%	14.07%	1.81%	5.53%									
23	Путин Владимир Владимирович	58951	302	996	1020	620	805	833	884	911	1211	664	799	1011	895	917	796	926	784	815	922	800	837	716	1125	873	829	1010	1095	910	1005	690	654	1132	1159	956	952	848	969	893	848	1081	1064	616	809	861	724	792	825	944	964	426	671	1185	1273	988	952	833	1132	234	445	109	129	185	230	435	519	942	617	945	780	144	616	328	559	296	269	86	361	170									
		56.87%	65.09%	54.70%	53.29%	57.09%	49.54%	55.46%	53.87%	53.97%	58.67%	54.79%	54.91%	54.38%	53.15%	56.29%	51.29%	58.31%	52.90%	48.92%	51.89%	56.38%	53.86%	54.91%	55.83%	55.71%	55.23%	54.36%	59.16%	53.34%	62.81%	52.23%	54.50%	57.20%	58.21%	56.80%	56.00%	53.57%	57.20%	52.53%	53.81%	53.33%	54.93%	62.29%	54.33%	55.37%	59.25%	71.54%	56.78%	58.56%	67.27%	62.83%	55.45%	61.11%	66.41%	53.78%	53.72%	53.29%	53.88%	59.54%	66.22%	66.06%	60.00%	71.71%	68.66%	58.63%	56.97%	58.58%	55.99%	57.69%	55.79%	54.96%	62.16%	90.11%	81.13%	79.14%	71.35%	43.22%	93.52%	72.34%									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
