Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Мокшанская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795					
		0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.08%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.20%	0.00%	0.08%					
24	7.Политическая партия «Либерально-демократическая партия России»	410	0	2	0	2	1	0	1	0	27	9	3	1	19	8	17	8	9	4	4	3	1	3	3	5	2	1	3	10	3	0	14	3	32	20	63	47	26	56					
		1.90%	0.00%	0.47%	0.00%	1.18%	0.50%	0.00%	1.11%	0.00%	4.91%	1.93%	0.80%	1.04%	1.01%	2.45%	3.64%	4.65%	4.05%	0.26%	0.46%	0.49%	0.20%	0.82%	0.51%	0.96%	0.68%	0.64%	0.78%	3.53%	1.44%	0.00%	3.23%	1.16%	1.94%	1.63%	4.88%	3.04%	1.81%	4.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	302	0	5	0	2	1	0	0	0	8	0	15	0	14	6	8	6	3	0	2	1	1	3	2	0	2	1	2	4	1	0	10	3	44	21	47	33	26	31					
		1.40%	0.00%	1.18%	0.00%	1.18%	0.50%	0.00%	0.00%	0.00%	1.45%	0.00%	4.01%	0.00%	0.74%	1.84%	1.71%	3.49%	1.35%	0.00%	0.23%	0.16%	0.20%	0.82%	0.34%	0.00%	0.68%	0.64%	0.52%	1.41%	0.48%	0.00%	2.30%	1.16%	2.66%	1.71%	3.64%	2.14%	1.81%	2.51%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	61	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	2	0	0	2	0	0	2	1	19	4	1	0	2	0	1	2	0	0	1	10	0	4	5					
		0.28%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.18%	0.21%	0.00%	0.00%	0.05%	0.00%	0.21%	1.16%	0.00%	0.00%	0.23%	0.00%	0.00%	0.55%	0.17%	3.65%	1.36%	0.64%	0.00%	0.71%	0.00%	0.50%	0.46%	0.00%	0.00%	0.08%	0.78%	0.00%	0.28%	0.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19141	258	415	68	162	194	89	86	79	490	387	336	89	1692	292	404	145	199	1436	857	599	404	347	571	418	266	132	370	249	188	189	329	240	1501	1101	982	1281	1272	1024					
		88.89%	95.20%	97.65%	97.14%	95.29%	97.00%	98.89%	95.56%	10.00%	89.09%	83.05%	89.84%	92.71%	89.95%	89.57%	86.51%	84.30%	89.64%	94.04%	97.50%	98.20%	81.12%	95.07%	97.61%	80.38%	90.48%	84.62%	96.35%	87.99%	90.38%	94.97%	75.81%	93.02%	90.86%	89.73%	76.12%	82.97%	88.58%	82.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	49	0	0	0	0	0	0	0	0	1	5	0	2	4	1	1	0	0	2	2	0	0	1	1	1	0	0	0	0	0	0	3	0	0	2	7	5	11	0					
		0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	1.07%	0.00%	2.08%	0.21%	0.31%	0.21%	0.00%	0.00%	0.13%	0.23%	0.00%	0.00%	0.27%	0.17%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.16%	0.54%	0.32%	0.77%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
