Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Мокшанская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773					
		6.75%	2.10%	11.27%	2.03%	6.39%	7.53%	8.86%	5.97%	6.22%	6.02%	7.28%	2.86%	9.76%	10.15%	2.67%	5.45%	8.22%	1.57%	5.40%	3.24%	6.28%	7.32%	6.91%	2.14%	7.62%	3.55%	6.27%	2.67%	7.71%	7.41%	9.75%	4.93%	9.37%	7.26%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1313	8	35	4	5	65	33	19	138	22	26	7	6	116	18	23	38	5	28	11	9	8	19	17	18	8	17	5	124	82	97	108	109	85					
		7.54%	3.36%	8.39%	2.70%	1.88%	13.60%	8.35%	5.40%	9.04%	7.36%	6.31%	6.67%	3.66%	8.79%	2.40%	4.32%	8.92%	1.57%	5.60%	2.38%	3.77%	6.50%	5.71%	5.20%	8.07%	4.73%	4.84%	2.22%	10.87%	8.68%	9.01%	7.95%	12.02%	9.50%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	97	0	4	0	0	5	0	1	3	3	2	0	1	5	11	3	1	0	7	1	1	1	3	2	4	2	0	0	3	6	9	4	9	6					
		0.56%	0.00%	0.96%	0.00%	0.00%	1.05%	0.00%	0.28%	0.20%	1.00%	0.49%	0.00%	0.61%	0.38%	1.47%	0.56%	0.23%	0.00%	1.40%	0.22%	0.42%	0.81%	0.90%	0.61%	1.79%	1.18%	0.00%	0.00%	0.26%	0.63%	0.84%	0.29%	0.99%	0.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2721	12	29	7	27	83	78	28	210	89	52	11	34	328	115	53	79	14	55	45	21	10	59	16	34	16	45	11	234	158	238	161	199	170					
		15.62%	5.04%	6.95%	4.73%	10.15%	17.36%	19.75%	7.95%	13.75%	29.77%	12.62%	10.48%	20.73%	24.85%	15.33%	9.96%	18.54%	4.39%	11.00%	9.72%	8.79%	8.13%	17.72%	4.89%	15.25%	9.47%	12.82%	4.89%	20.51%	16.72%	22.10%	11.85%	21.94%	18.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	159	0	3	0	0	7	2	3	12	1	0	0	0	12	8	1	4	2	3	0	3	1	5	2	1	0	5	1	8	18	13	11	19	14					
		0.91%	0.00%	0.72%	0.00%	0.00%	1.46%	0.51%	0.85%	0.79%	0.33%	0.00%	0.00%	0.00%	0.91%	1.07%	0.19%	0.94%	0.63%	0.60%	0.00%	1.26%	0.81%	1.50%	0.61%	0.45%	0.00%	1.42%	0.44%	0.70%	1.90%	1.21%	0.81%	2.09%	1.56%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11727	210	297	129	216	280	243	273	1058	162	299	84	103	685	572	415	262	293	376	383	190	88	223	266	149	137	253	187	668	599	603	998	480	546					
		67.30%	88.24%	71.22%	87.16%	81.20%	58.58%	61.52%	77.56%	69.29%	54.18%	72.57%	80.00%	62.80%	51.89%	76.27%	78.01%	61.50%	91.85%	75.20%	82.72%	79.50%	71.54%	66.97%	81.35%	66.82%	81.07%	72.08%	83.11%	58.55%	63.39%	55.99%	73.44%	52.92%	61.01%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	52	3	1	0	1	2	1	3	4	3	0	0	1	4	6	0	1	0	2	3	0	0	1	0	0	0	2	0	3	3	3	2	0	3					
		0.30%	1.26%	0.24%	0.00%	0.38%	0.42%	0.25%	0.85%	0.26%	1.00%	0.00%	0.00%	0.61%	0.30%	0.80%	0.00%	0.23%	0.00%	0.40%	0.65%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.57%	0.00%	0.26%	0.32%	0.28%	0.15%	0.00%	0.34%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
