7	Число избирательных бюллетеней в переносных ящиках для голосования	5351	124	29	95	75	32	390	234	234	100	165	125	55	168	316	296	106	155	257	303	123	106	141	313	35	23	25	85	18	39	24	18	244	29	157	147	90	122	148	54	151					
8	Число бюллетеней в стационарных ящиках для голосования	35235	1396	573	359	463	415	898	1112	1465	266	934	841	265	1367	998	1677	806	1143	1894	1831	395	221	1671	1097	247	302	741	843	804	1182	852	167	608	196	352	1537	1170	1106	1294	797	950					
9	Число недействительных избирательных бюллетеней	556	34	7	4	2	0	6	13	18	6	8	55	3	133	20	16	9	8	34	17	3	10	27	11	2	1	1	8	12	13	3	1	0	3	2	18	15	4	12	9	8					
10	Число действительных избирательных бюллетеней	40030	1486	595	450	536	447	1282	1333	1681	360	1091	911	317	1402	1294	1957	903	1290	2117	2117	515	317	1785	1399	280	324	765	920	810	1208	873	184	852	222	507	1666	1245	1224	1430	842	1093					
11	Число полученных открепительных  удостоверений	811	15	6	5	6	5	21	64	58	25	44	20	4	27	16	26	12	29	35	38	7	3	21	38	7	13	16	30	9	14	11	2	9	2	4	29	19	14	24	15	68					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	811	15	6	5	6	5	21	64	58	25	44	20	4	27	16	26	12	29	35	38	7	3	21	38	7	13	16	30	9	14	11	2	9	2	4	29	19	14	24	15	68					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	307	1	3	2	3	0	5	16	7	3	37	5	9	16	2	41	14	24	20	8	4	3	15	3	3	0	9	2	3	8	7	1	2	2	1	4	6	8	3	7	0					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	19	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	2	0	0	0	1	2	0	0	0	1	0	0	2	0	0	1	0	1	0	1	1	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	350	9	3	3	2	2	5	25	18	0	14	6	1	23	6	23	5	12	20	19	3	3	12	16	7	1	8	3	5	14	4	3	4	1	4	20	6	12	8	5	15					
		0.86%	0.59%	0.50%	0.66%	0.37%	0.45%	0.39%	1.86%	1.06%	0.00%	1.27%	0.62%	0.31%	1.50%	0.46%	1.17%	0.55%	0.92%	0.93%	0.89%	0.58%	0.92%	0.66%	1.13%	2.48%	0.31%	1.04%	0.32%	0.61%	1.15%	0.46%	1.62%	0.47%	0.44%	0.79%	1.19%	0.48%	0.98%	0.55%	0.59%	1.36%					
19	Жириновский Владимир Вольфович	2769	74	44	11	37	27	56	135	130	33	22	54	36	131	92	108	46	56	180	141	39	28	105	43	16	34	21	111	69	113	48	13	43	10	54	132	101	95	116	48	117					
		6.82%	4.87%	7.31%	2.42%	6.88%	6.04%	4.35%	10.03%	7.65%	9.02%	2.00%	5.59%	11.25%	8.53%	7.00%	5.47%	5.04%	4.31%	8.37%	6.61%	7.53%	8.56%	5.79%	3.05%	5.67%	10.46%	2.74%	11.96%	8.39%	9.25%	5.48%	7.03%	5.05%	4.44%	10.61%	7.84%	8.02%	7.74%	8.04%	5.64%	10.63%					
20	Зюганов Геннадий Андреевич	7702	221	102	99	91	52	259	301	232	81	187	131	44	214	268	340	218	262	551	407	79	45	308	300	51	46	167	118	182	232	206	32	83	25	87	377	409	351	338	93	113					
		18.98%	14.54%	16.94%	21.81%	16.91%	11.63%	20.11%	22.36%	13.66%	22.13%	17.02%	13.56%	13.75%	13.94%	20.40%	17.23%	23.90%	20.18%	25.62%	19.07%	15.25%	13.76%	16.99%	21.28%	18.09%	14.15%	21.80%	12.72%	22.14%	19.00%	23.52%	17.30%	9.74%	11.11%	17.09%	22.39%	32.46%	28.58%	23.44%	10.93%	10.26%					
21	Медведев Дмитрий Анатольевич	29209	1182	446	337	406	366	962	872	1301	246	868	720	236	1034	928	1486	634	960	1366	1550	394	241	1360	1040	206	243	569	688	554	849	615	136	722	186	362	1137	729	766	968	696	848					
		71.97%	77.76%	74.09%	74.23%	75.46%	81.88%	74.69%	64.78%	76.57%	67.21%	78.98%	74.53%	73.75%	67.36%	70.62%	75.32%	69.52%	73.96%	63.51%	72.63%	76.06%	73.70%	75.06%	73.76%	73.05%	74.77%	74.28%	74.14%	67.40%	69.53%	70.21%	73.51%	84.74%	82.67%	71.12%	67.52%	57.86%	62.38%	67.13%	81.79%	77.02%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
