Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Нефтекумская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871					
		0.39%	0.63%	0.20%	1.24%	0.71%	0.53%	0.82%	0.46%	0.37%	0.80%	0.17%	0.12%	0.35%	0.27%	0.38%	0.89%	0.32%	0.21%	0.00%	0.00%	0.32%	0.39%	0.00%	0.30%	0.00%	0.20%	1.12%	0.00%	0.00%	0.00%	0.11%	0.22%	0.00%	0.17%	0.69%	0.30%	0.08%	0.29%					
20	3.Политическая партия «Демократическая партия России»	14	1	0	1	1	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0					
		0.05%	0.10%	0.00%	0.10%	0.09%	0.00%	0.09%	0.00%	0.15%	0.10%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2596	82	115	105	125	125	101	96	101	98	59	107	95	46	40	64	14	38	36	9	127	74	10	127	8	126	10	26	16	25	196	133	9	36	5	117	82	13					
		10.17%	8.60%	11.23%	10.04%	11.03%	11.08%	9.23%	8.91%	7.45%	9.76%	10.09%	13.00%	16.58%	12.30%	7.55%	18.93%	4.55%	7.85%	6.50%	4.09%	10.21%	7.18%	6.71%	12.74%	6.30%	12.41%	5.59%	10.74%	9.14%	7.04%	21.01%	14.39%	3.15%	6.16%	3.47%	11.56%	6.91%	3.82%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	211	7	7	6	11	11	7	15	14	16	2	2	1	1	2	0	1	0	15	2	8	4	0	8	3	1	2	6	5	5	6	11	3	0	3	5	20	1					
		0.83%	0.73%	0.68%	0.57%	0.97%	0.98%	0.64%	1.39%	1.03%	1.59%	0.34%	0.24%	0.17%	0.27%	0.38%	0.00%	0.32%	0.00%	2.71%	0.91%	0.64%	0.39%	0.00%	0.80%	2.36%	0.10%	1.12%	2.48%	2.86%	1.41%	0.64%	1.19%	1.05%	0.00%	2.08%	0.49%	1.68%	0.29%					
23	6.Политическая партия «Партия социальной справедливости»	29	0	2	0	0	1	0	1	4	3	0	0	1	0	1	0	1	1	1	0	0	1	0	5	0	1	0	0	0	0	2	0	0	2	0	0	2	0					
		0.11%	0.00%	0.20%	0.00%	0.00%	0.09%	0.00%	0.09%	0.30%	0.30%	0.00%	0.00%	0.17%	0.00%	0.19%	0.00%	0.32%	0.21%	0.18%	0.00%	0.00%	0.10%	0.00%	0.50%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.34%	0.00%	0.00%	0.17%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1377	99	95	94	79	69	89	80	116	82	46	75	42	26	9	6	0	18	33	13	47	28	4	13	7	13	0	0	4	11	20	20	11	5	6	20	34	63					
		5.39%	10.38%	9.28%	8.99%	6.97%	6.12%	8.14%	7.43%	8.56%	8.17%	7.86%	9.11%	7.33%	6.95%	1.70%	1.78%	0.00%	3.72%	5.96%	5.91%	3.78%	2.72%	2.68%	1.30%	5.51%	1.28%	0.00%	0.00%	2.29%	3.10%	2.14%	2.16%	3.85%	0.86%	4.17%	1.98%	2.86%	18.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2945	125	165	120	212	245	213	238	230	148	132	148	142	69	21	10	2	30	77	14	92	75	0	60	10	74	3	12	5	27	52	80	4	16	3	29	50	12					
		11.54%	13.10%	16.11%	11.47%	18.71%	21.72%	19.47%	22.10%	16.97%	14.74%	22.56%	17.98%	24.78%	18.45%	3.96%	2.96%	0.65%	6.20%	13.90%	6.36%	7.40%	7.27%	0.00%	6.02%	7.87%	7.29%	1.68%	4.96%	2.86%	7.61%	5.57%	8.66%	1.40%	2.74%	2.08%	2.87%	4.21%	3.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	107	4	3	9	1	9	4	4	7	9	1	2	7	2	4	2	0	2	1	2	3	6	0	3	0	5	0	3	2	1	3	1	2	1	1	1	2	0					
		0.42%	0.42%	0.29%	0.86%	0.09%	0.80%	0.37%	0.37%	0.52%	0.90%	0.17%	0.24%	1.22%	0.53%	0.75%	0.59%	0.00%	0.41%	0.18%	0.91%	0.24%	0.58%	0.00%	0.30%	0.00%	0.49%	0.00%	1.24%	1.14%	0.28%	0.32%	0.11%	0.70%	0.17%	0.69%	0.10%	0.17%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17482	601	596	666	646	640	646	610	850	593	324	474	274	223	440	249	278	388	364	179	913	811	133	747	97	775	156	193	138	283	621	649	250	513	121	820	978	243					
		68.48%	62.99%	58.20%	63.67%	57.02%	56.74%	59.05%	56.64%	62.73%	59.06%	55.38%	57.59%	47.82%	59.63%	83.02%	73.67%	90.26%	80.17%	65.70%	81.36%	73.39%	78.66%	89.26%	74.92%	76.38%	76.35%	87.15%	79.75%	78.86%	79.72%	66.56%	70.24%	87.41%	87.84%	84.03%	81.03%	82.39%	71.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	111	9	8	2	17	1	5	6	6	12	3	1	0	0	4	1	1	0	9	0	3	1	0	4	0	1	2	2	2	1	1	0	0	1	2	5	1	0					
		0.43%	0.94%	0.78%	0.19%	1.50%	0.09%	0.46%	0.56%	0.44%	1.20%	0.51%	0.12%	0.00%	0.00%	0.75%	0.30%	0.32%	0.00%	1.62%	0.00%	0.24%	0.10%	0.00%	0.40%	0.00%	0.10%	1.12%	0.83%	1.14%	0.28%	0.11%	0.00%	0.00%	0.17%	1.39%	0.49%	0.08%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
