Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Шарангская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №2389	УИК №2390	УИК №2391	УИК №2392	УИК №2393	УИК №2394	УИК №2395	УИК №2396	УИК №2397	УИК №2398	УИК №2399	УИК №2400	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	99	25	10	6	7	3	1	0	0	0	4	1	2	1	7	2	3	10	5	10	1	1					
		1.52%	2.44%	0.91%	0.90%	1.64%	1.12%	1.38%	0.0%	0.0%	0.0%	1.22%	0.46%	1.75%	1.16%	1.73%	0.68%	1.77%	3.08%	3.16%	5.07%	0.70%	1.47%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	46	4	15	3	3	1	0	0	1	0	1	0	0	1	4	6	0	5	1	0	1	0					
		0.70%	0.39%	1.36%	0.45%	0.70%	0.37%	0.0%	0.0%	0.42%	0.0%	0.30%	0.0%	0.0%	1.16%	0.99%	2.06%	0.0%	1.54%	0.63%	0.0%	0.70%	0.0%					
22	"5. ""За Русь Святую"""	39	6	10	4	1	2	0	0	0	1	0	1	1	0	4	4	1	2	0	1	1	0					
		0.6%	0.58%	0.91%	0.60%	0.23%	0.75%	0.0%	0.0%	0.0%	1.12%	0.0%	0.46%	0.87%	0.0%	0.99%	1.37%	0.59%	0.61%	0.0%	0.50%	0.70%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	6	1	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.09%	0.27%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	20	6	4	1	0	0	0	0	0	0	0	0	0	0	2	3	2	1	1	0	0	0					
		0.30%	0.58%	0.36%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	1.03%	1.18%	0.30%	0.63%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	2	2	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0					
		0.13%	0.19%	0.18%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	1	2	2	0	4	0	1	0	0	0	1	0	0	2	0	1	1	0	0	1	0					
		0.24%	0.09%	0.18%	0.30%	0.0%	1.50%	0.0%	0.69%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.49%	0.0%	0.59%	0.30%	0.0%	0.0%	0.70%	0.0%					
27	"10. ""Аграрная партия России"""	633	88	73	49	42	55	8	13	8	6	28	40	16	12	42	37	9	58	13	22	9	5					
		9.73%	8.61%	6.64%	7.42%	9.85%	20.67%	11.11%	9.02%	3.43%	6.74%	8.58%	18.77%	14.03%	13.95%	10.42%	12.75%	5.32%	17.90%	8.22%	11.16%	6.33%	7.35%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.23%	0.75%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	58	17	15	4	2	4	0	0	1	1	2	1	1	0	5	0	0	2	0	0	0	3					
		0.89%	1.66%	1.36%	0.60%	0.46%	1.50%	0.0%	0.0%	0.42%	1.12%	0.61%	0.46%	0.87%	0.0%	1.24%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	4.41%					
30	"13. ""Демократическая партия России"""	11	6	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0					
		0.16%	0.58%	0.18%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	1	4	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0					
		0.15%	0.09%	0.36%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.30%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.50%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0					
		0.12%	0.0%	0.18%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.70%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	359	66	118	42	12	20	4	5	7	2	16	7	9	2	19	3	3	5	6	5	6	2					
		5.52%	6.45%	10.74%	6.36%	2.81%	7.51%	5.55%	3.47%	3.00%	2.24%	4.90%	3.28%	7.89%	2.32%	4.71%	1.03%	1.77%	1.54%	3.79%	2.53%	4.22%	2.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	11	2	1	2	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0					
		0.16%	0.19%	0.09%	0.30%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.46%	0.87%	0.0%	0.24%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	604	107	117	99	29	26	2	13	5	4	11	19	8	4	32	31	21	23	7	11	24	11					
		9.29%	10.46%	10.65%	14.99%	6.80%	9.77%	2.77%	9.02%	2.14%	4.49%	3.37%	8.92%	7.01%	4.65%	7.94%	10.68%	12.42%	7.09%	4.43%	5.58%	16.90%	16.17%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	105	20	22	10	11	2	0	3	3	0	1	6	0	0	9	3	4	4	2	1	3	1					
		1.61%	1.95%	2.00%	1.51%	2.58%	0.75%	0.0%	2.08%	1.28%	0.0%	0.30%	2.81%	0.0%	0.0%	2.23%	1.03%	2.36%	1.23%	1.26%	0.50%	2.11%	1.47%					
37	"20. ""Политическая партия ""Единая Россия"""	3505	510	517	339	254	120	43	91	173	65	211	105	64	51	217	171	104	159	93	118	70	30					
		53.92%	49.90%	47.08%	51.36%	59.62%	45.11%	59.72%	63.19%	74.24%	73.03%	64.72%	49.29%	56.14%	59.30%	53.84%	58.96%	61.53%	49.07%	58.86%	59.89%	49.29%	44.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	3	0	0	2	0	0	0	0	0	4	0	0	0	1	0	0	2	0	4	1	0					
		0.26%	0.29%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	1.22%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.61%	0.0%	2.03%	0.70%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	5	2	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0					
		0.24%	0.48%	0.18%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.50%	0.70%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	416	65	91	38	30	9	5	12	13	4	14	15	6	5	15	8	10	30	20	15	5	6					
		6.4%	6.36%	8.28%	5.75%	7.04%	3.38%	6.94%	8.33%	5.57%	4.49%	4.29%	7.04%	5.26%	5.81%	3.72%	2.75%	5.91%	9.25%	12.65%	7.61%	3.52%	8.82%					
																												
41	Против всех	250	57	41	28	11	8	3	3	15	3	8	5	4	8	19	12	5	4	3	2	8	3					
		3.84%	5.57%	3.73%	4.24%	2.58%	3.00%	4.16%	2.08%	6.43%	3.37%	2.45%	2.34%	3.50%	9.30%	4.71%	4.13%	2.95%	1.23%	1.89%	1.01%	5.63%	4.41%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
