Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Островская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510					
		0.69%	0.51%	0.00%	0.00%	5.85%	0.73%	3.29%	3.75%	0.32%	0.00%	0.00%	0.84%	0.63%	0.00%	0.00%	0.27%	1.98%	0.00%	0.91%	0.00%	0.00%	0.76%	0.00%	0.36%	0.69%	0.73%					
23	6.Политическая партия «Партия социальной справедливости»	8	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1					
		0.12%	0.26%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.32%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.24%					
24	7.Политическая партия «Либерально-демократическая партия России»	626	21	10	3	20	41	25	8	26	3	35	15	7	13	29	39	10	46	19	12	2	18	59	71	47	47					
		9.13%	5.38%	8.33%	1.68%	10.64%	10.02%	10.29%	10.00%	8.41%	3.53%	11.78%	6.33%	4.43%	10.57%	12.72%	10.40%	9.90%	12.50%	8.64%	9.45%	1.68%	6.82%	10.46%	8.55%	10.85%	11.41%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	776	24	8	21	14	39	40	7	34	10	19	38	17	13	25	45	5	40	28	7	10	31	85	127	53	36					
		11.31%	6.15%	6.67%	11.73%	7.45%	9.54%	16.46%	8.75%	11.00%	11.76%	6.40%	16.03%	10.76%	10.57%	10.96%	12.00%	4.95%	10.87%	12.73%	5.51%	8.40%	11.74%	15.07%	15.30%	12.24%	8.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	48	1	2	6	2	2	5	1	0	2	1	1	2	0	1	2	3	1	1	1	1	3	3	4	1	2					
		0.70%	0.26%	1.67%	3.35%	1.06%	0.49%	2.06%	1.25%	0.00%	2.35%	0.34%	0.42%	1.27%	0.00%	0.44%	0.53%	2.97%	0.27%	0.45%	0.79%	0.84%	1.14%	0.53%	0.48%	0.23%	0.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4350	277	92	126	119	269	129	52	214	46	193	143	107	76	141	253	70	243	140	92	92	168	333	471	255	249					
		63.42%	71.03%	76.67%	70.39%	63.30%	65.77%	53.09%	65.00%	69.26%	54.12%	64.98%	60.34%	67.72%	61.79%	61.84%	67.47%	69.31%	66.03%	63.64%	72.44%	77.31%	63.64%	59.04%	56.75%	58.89%	60.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	2	0	0	0	0	3	1	0	1	2	0	0	0	2	0	0	1	1	0	1	1	2	4	3	5					
		0.42%	0.51%	0.00%	0.00%	0.00%	0.00%	1.23%	1.25%	0.00%	1.18%	0.67%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.27%	0.45%	0.00%	0.84%	0.38%	0.35%	0.48%	0.69%	1.21%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
