Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Островская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №657					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	305	10	12	10	10	11	12	10	10	10	15	10	10	10	10	30	20	10	10	10	10	10	10	10	15	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	237	8	12	9	3	11	12	10	8	4	15	10	7	10	0	26	20	7	0	10	3	8	10	6	15	10	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	129	7	16	11	13	6	7	2	15	0	0	3	3	10	1	2	4	1	6	2	5	2	4	4	2	3	0					
14	Число погашенных неиспользованных открепительных удостоверений	68	2	0	1	7	0	0	0	2	6	0	0	3	0	10	4	0	3	10	0	7	2	0	4	0	0	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	45	0	24	4	1	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1022	31	162	123	97	69	42	9	30	19	31	25	12	44	18	41	45	21	8	37	19	23	29	32	17	21	17					
		16.43%	12.55%	25.04%	17.52%	20.82%	16.87%	14.19%	9.57%	17.24%	15.20%	9.17%	13.81%	15.79%	16.79%	22.50%	16.08%	21.53%	13.29%	6.06%	20.56%	6.76%	13.86%	12.18%	15.76%	17.00%	20.79%	17.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	626	8	89	107	60	70	4	16	13	10	10	6	5	11	8	17	24	11	27	19	9	30	10	31	4	9	18					
		10.06%	3.24%	13.76%	15.24%	12.88%	17.11%	1.35%	17.02%	7.47%	8.00%	2.96%	3.31%	6.58%	4.20%	10.00%	6.67%	11.48%	6.96%	20.45%	10.56%	3.20%	18.07%	4.20%	15.27%	4.00%	8.91%	18.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	33	0	10	7	2	1	0	1	1	2	0	0	0	0	0	0	2	0	1	1	0	1	0	4	0	0	0					
		0.53%	0.00%	1.55%	0.99%	0.43%	0.24%	0.00%	1.06%	0.57%	1.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	0.00%	0.76%	0.56%	0.00%	0.60%	0.00%	1.97%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1635	57	195	221	139	101	68	27	47	37	145	43	27	56	23	72	37	40	11	53	43	37	54	51	20	15	16					
		26.29%	23.08%	30.14%	31.48%	29.83%	24.69%	22.97%	28.72%	27.01%	29.60%	42.90%	23.76%	35.53%	21.37%	28.75%	28.24%	17.70%	25.32%	8.33%	29.44%	15.30%	22.29%	22.69%	25.12%	20.00%	14.85%	16.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	41	0	3	8	13	4	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0					
		0.66%	0.00%	0.46%	1.14%	2.79%	0.98%	0.00%	0.00%	2.87%	1.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	1.20%	0.00%	1.48%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2782	150	185	228	151	153	175	39	74	53	149	105	32	150	30	121	97	84	83	67	207	70	143	77	58	56	45					
		44.73%	60.73%	28.59%	32.48%	32.40%	37.41%	59.12%	41.49%	42.53%	42.40%	44.08%	58.01%	42.11%	57.25%	37.50%	47.45%	46.41%	53.16%	62.88%	37.22%	73.67%	42.17%	60.08%	37.93%	58.00%	55.45%	45.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	12	0	1	1	0	2	0	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1					
		0.19%	0.00%	0.15%	0.14%	0.00%	0.49%	0.00%	0.00%	1.15%	0.80%	0.00%	0.00%	0.00%	0.00%	1.25%	0.00%	0.48%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	1.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
