Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Молчановская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565					
14	Число погашенных неиспользованных открепительных удостоверений	323	20	21	22	21	13	17	15	5	8	9	9	5	10	9	10	9	0	7	13	12	12	15	14	11	10	15	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	707	53	49	28	53	51	33	51	2	6	11	7	0	10	9	18	18	3	21	30	40	35	33	40	27	10	27	42					
		11.95%	16.56%	13.10%	9.12%	13.35%	13.71%	10.19%	13.97%	5.88%	9.68%	6.32%	8.14%	0.00%	9.52%	8.49%	17.65%	12.08%	4.76%	11.73%	9.49%	10.90%	14.52%	10.34%	13.07%	11.11%	14.71%	11.84%	14.38%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1085	64	76	68	76	69	73	74	5	4	30	16	2	21	14	14	38	7	32	47	70	52	42	60	49	2	40	40					
		18.34%	20.00%	20.32%	22.15%	19.14%	18.55%	22.53%	20.27%	14.71%	6.45%	17.24%	18.60%	11.76%	20.00%	13.21%	13.73%	25.50%	11.11%	17.88%	14.87%	19.07%	21.58%	13.17%	19.61%	20.16%	2.94%	17.54%	13.70%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	56	3	1	1	5	3	3	4	0	1	1	0	0	1	2	0	2	0	2	3	7	1	6	3	0	2	1	4					
		0.95%	0.94%	0.27%	0.33%	1.26%	0.81%	0.93%	1.10%	0.00%	1.61%	0.57%	0.00%	0.00%	0.95%	1.89%	0.00%	1.34%	0.00%	1.12%	0.95%	1.91%	0.41%	1.88%	0.98%	0.00%	2.94%	0.44%	1.37%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1112	44	64	52	74	68	53	59	3	5	30	3	2	16	20	26	29	18	35	47	81	49	67	68	42	11	67	79					
		18.80%	13.75%	17.11%	16.94%	18.64%	18.28%	16.36%	16.16%	8.82%	8.06%	17.24%	3.49%	11.76%	15.24%	18.87%	25.49%	19.46%	28.57%	19.55%	14.87%	22.07%	20.33%	21.00%	22.22%	17.28%	16.18%	29.39%	27.05%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	118	7	10	4	12	10	11	9	0	0	1	0	0	1	6	4	0	0	0	7	10	6	5	7	6	0	1	1					
		1.99%	2.19%	2.67%	1.30%	3.02%	2.69%	3.40%	2.47%	0.00%	0.00%	0.57%	0.00%	0.00%	0.95%	5.66%	3.92%	0.00%	0.00%	0.00%	2.22%	2.72%	2.49%	1.57%	2.29%	2.47%	0.00%	0.44%	0.34%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2702	142	162	147	169	166	144	161	23	44	98	60	13	52	54	36	57	34	85	176	146	96	156	116	114	43	86	122					
		45.67%	44.38%	43.32%	47.88%	42.57%	44.62%	44.44%	44.11%	67.65%	70.97%	56.32%	69.77%	76.47%	49.52%	50.94%	35.29%	38.26%	53.97%	47.49%	55.70%	39.78%	39.83%	48.90%	37.91%	46.91%	63.24%	37.72%	41.78%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	2	1	2	3	2	2	1	0	1	1	0	0	2	0	0	2	1	0	2	1	1	2	0	2	0	1	1					
		0.51%	0.63%	0.27%	0.65%	0.76%	0.54%	0.62%	0.27%	0.00%	1.61%	0.57%	0.00%	0.00%	1.90%	0.00%	0.00%	1.34%	1.59%	0.00%	0.63%	0.27%	0.41%	0.63%	0.00%	0.82%	0.00%	0.44%	0.34%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
