Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Молчановская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	102	1	6	1	6	4	8	14	2	0	2	1	0	0	0	3	2	1	5	4	6	4	5	3	0	7	4	0	5	8					
		1.26%	0.23%	1.22%	0.22%	1.15%	0.80%	1.68%	2.88%	3.64%	0.00%	0.86%	0.84%	0.00%	0.00%	0.00%	1.53%	1.04%	1.05%	6.85%	1.48%	1.10%	1.47%	1.42%	1.45%	0.00%	1.72%	1.12%	0.00%	1.42%	2.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	39	1	0	1	4	5	3	5	0	0	0	1	0	0	0	3	0	0	0	0	2	5	3	1	0	0	2	0	3	0					
		0.48%	0.23%	0.00%	0.22%	0.77%	1.00%	0.63%	1.03%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	1.53%	0.00%	0.00%	0.00%	0.00%	0.37%	1.83%	0.85%	0.48%	0.00%	0.00%	0.56%	0.00%	0.85%	0.00%					
20	3.Политическая партия «Демократическая партия России»	22	1	0	1	0	0	1	0	0	0	3	0	0	1	0	0	1	0	0	0	4	2	1	0	2	2	0	0	3	0					
		0.27%	0.23%	0.00%	0.22%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	1.29%	0.00%	0.00%	0.76%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.73%	0.73%	0.28%	0.00%	0.83%	0.49%	0.00%	0.00%	0.85%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	951	30	53	37	63	50	42	32	0	6	31	2	1	10	0	16	18	10	16	11	82	36	40	39	39	72	38	19	102	56					
		11.71%	6.88%	10.79%	8.22%	12.09%	10.02%	8.81%	6.58%	0.00%	6.90%	13.30%	1.68%	2.44%	7.58%	0.00%	8.16%	9.38%	10.53%	21.92%	4.06%	15.05%	13.19%	11.36%	18.84%	16.12%	17.73%	10.64%	17.27%	28.90%	14.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	52	0	6	3	2	5	3	1	0	0	2	0	0	1	0	6	0	0	0	4	10	2	0	1	3	0	2	0	0	1					
		0.64%	0.00%	1.22%	0.67%	0.38%	1.00%	0.63%	0.21%	0.00%	0.00%	0.86%	0.00%	0.00%	0.76%	0.00%	3.06%	0.00%	0.00%	0.00%	1.48%	1.83%	0.73%	0.00%	0.48%	1.24%	0.00%	0.56%	0.00%	0.00%	0.25%					
23	6.Политическая партия «Партия социальной справедливости»	7	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0					
		0.09%	0.23%	0.20%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.28%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	970	58	63	54	64	69	83	70	4	10	23	10	4	14	2	16	30	22	7	35	67	28	45	31	18	36	40	4	30	33					
		11.94%	13.30%	12.83%	12.00%	12.28%	13.83%	17.40%	14.40%	7.27%	11.49%	9.87%	8.40%	9.76%	10.61%	8.70%	8.16%	15.63%	23.16%	9.59%	12.92%	12.29%	10.26%	12.78%	14.98%	7.44%	8.87%	11.20%	3.64%	8.50%	8.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	365	26	39	21	34	20	25	33	1	0	5	0	2	3	0	12	6	2	1	9	18	11	11	10	11	0	18	6	19	22					
		4.49%	5.96%	7.94%	4.67%	6.53%	4.01%	5.24%	6.79%	1.82%	0.00%	2.15%	0.00%	4.88%	2.27%	0.00%	6.12%	3.13%	2.11%	1.37%	3.32%	3.30%	4.03%	3.13%	4.83%	4.55%	0.00%	5.04%	5.45%	5.38%	5.50%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	68	3	4	2	5	1	3	5	0	1	3	3	0	0	0	3	1	1	0	3	3	4	2	1	5	6	4	0	2	3					
		0.84%	0.69%	0.81%	0.44%	0.96%	0.20%	0.63%	1.03%	0.00%	1.15%	1.29%	2.52%	0.00%	0.00%	0.00%	1.53%	0.52%	1.05%	0.00%	1.11%	0.55%	1.47%	0.57%	0.48%	2.07%	1.48%	1.12%	0.00%	0.57%	0.75%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5346	302	309	318	331	342	292	303	47	68	157	101	34	101	21	124	132	59	44	201	345	176	238	120	157	251	243	80	184	266					
		65.82%	69.27%	62.93%	70.67%	63.53%	68.54%	61.22%	62.35%	85.45%	78.16%	67.38%	84.87%	82.93%	76.52%	91.30%	63.27%	68.75%	62.11%	60.27%	74.17%	63.30%	64.47%	67.61%	57.97%	64.88%	61.82%	68.07%	72.73%	52.12%	66.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	1	3	4	4	3	3	0	0	0	0	1	0	0	0	4	0	0	0	0	2	2	4	0	2	21	0	0	0	2					
		0.69%	0.23%	0.61%	0.89%	0.77%	0.60%	0.63%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	2.04%	0.00%	0.00%	0.00%	0.00%	0.37%	0.73%	1.14%	0.00%	0.83%	5.17%	0.00%	0.00%	0.00%	0.50%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
