Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Брединская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599					
20	. Миронов Сергей Михайлович	91	14	1	3	4	5	8	4	3	2	5	0	2	3	0	0	3	1	2	0	0	2	3	1	0	8	3	2	5	0	4	1	0	1	1	0					
		0.53%	1.19%	0.17%	0.41%	1.03%	1.07%	1.49%	0.45%	0.44%	0.50%	0.69%	0.00%	0.39%	0.32%	0.00%	0.00%	0.32%	0.25%	0.50%	0.00%	0.00%	0.24%	0.47%	0.64%	0.00%	1.12%	1.24%	0.51%	0.54%	0.00%	0.49%	0.69%	0.00%	0.12%	0.65%	0.00%					
21	. Путин Владимир Владимирович	12373	785	375	502	281	329	344	591	465	339	557	216	429	721	86	83	667	316	312	166	104	652	367	122	75	481	206	321	609	97	657	118	97	559	104	240					
		72.40%	66.47%	65.56%	68.30%	72.24%	70.15%	64.18%	66.48%	68.48%	84.75%	76.51%	77.98%	83.95%	77.11%	85.15%	64.34%	70.88%	79.20%	77.23%	72.17%	85.25%	78.74%	57.52%	78.21%	87.21%	67.46%	85.12%	82.31%	65.77%	78.86%	81.01%	81.38%	85.84%	66.71%	67.53%	80.00%					
22	. Хакамада Ирина Муцуовна	246	24	7	15	9	11	16	15	10	4	12	8	4	8	0	0	10	7	12	4	1	7	10	1	0	11	0	6	7	0	8	2	1	10	3	3					
		1.44%	2.03%	1.22%	2.04%	2.31%	2.35%	2.99%	1.69%	1.47%	1.00%	1.65%	2.89%	0.78%	0.86%	0.00%	0.00%	1.06%	1.75%	2.97%	1.74%	0.82%	0.85%	1.57%	0.64%	0.00%	1.54%	0.00%	1.54%	0.76%	0.00%	0.99%	1.38%	0.88%	1.19%	1.95%	1.00%					
23	. Харитонов Николай Михайлович	2940	236	126	141	53	64	102	167	139	34	107	24	53	136	9	35	193	41	55	46	9	128	190	18	6	152	22	35	246	24	83	13	6	189	26	32					
		17.20%	19.98%	22.03%	19.18%	13.62%	13.65%	19.03%	18.79%	20.47%	8.50%	14.70%	8.66%	10.37%	14.55%	8.91%	27.13%	20.51%	10.28%	13.61%	20.00%	7.38%	15.46%	29.78%	11.54%	6.98%	21.32%	9.09%	8.97%	26.57%	19.51%	10.23%	8.97%	5.31%	22.55%	16.88%	10.67%					
																																										
24	Против всех	354	50	18	28	8	8	17	33	17	1	6	3	8	13	3	3	20	7	2	3	1	7	15	1	1	19	2	2	8	0	16	2	1	28	3	0					
		2.07%	4.23%	3.15%	3.81%	2.06%	1.71%	3.17%	3.71%	2.50%	0.25%	0.82%	1.08%	1.57%	1.39%	2.97%	2.33%	2.13%	1.75%	0.50%	1.30%	0.82%	0.85%	2.35%	0.64%	1.16%	2.66%	0.83%	0.51%	0.86%	0.00%	1.97%	1.38%	0.88%	3.34%	1.95%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
