Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Обоянская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	260	5	5	5	16	13	12	10	10	15	5	5	5	5	5	5	5	5	5	5	7	5	12	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	101	0	0	0	14	12	9	7	10	11	0	5	1	0	1	2	0	0	0	0	7	1	11	0	1	1	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	84	5	2	1	3	3	5	0	3	2	1	2	1	1	1	2	4	2	1	1	3	3	1	1	1	2	1	3	0	2	7	1	3	1	2	1	2	2	2	2	1	3					
14	Число погашенных открепительных удостоверений	159	5	5	5	2	1	3	3	0	4	5	0	4	5	4	3	5	5	5	5	0	4	1	5	4	4	5	4	4	4	5	5	4	4	5	5	4	5	5	4	5	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	332	4	0	9	15	10	9	14	11	16	3	15	3	11	5	11	3	12	11	5	17	10	8	10	7	4	16	5	6	6	19	7	4	3	5	2	8	1	6	6	8	7					
		1.98%	2.24%	0.0%	5.42%	1.22%	1.11%	0.72%	1.90%	1.19%	1.39%	2.02%	2.02%	0.62%	5.14%	2.85%	2.48%	0.97%	5.04%	5.39%	2.71%	2.42%	3.59%	1.82%	4.42%	2.82%	1.78%	3.41%	1.40%	2.27%	3.24%	3.65%	1.84%	1.08%	1.47%	1.85%	1.06%	3.33%	0.83%	3.79%	2.04%	3.17%	1.31%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	200	0	1	0	26	10	19	13	26	18	1	12	4	2	3	0	1	1	0	0	6	7	4	1	3	2	5	2	3	0	5	0	0	0	2	0	3	0	2	5	1	12					
		1.19%	0.0%	0.71%	0.0%	2.12%	1.11%	1.52%	1.76%	2.82%	1.56%	0.67%	1.61%	0.83%	0.93%	1.71%	0.0%	0.32%	0.42%	0.0%	0.0%	0.85%	2.51%	0.91%	0.44%	1.20%	0.89%	1.06%	0.56%	1.13%	0.0%	0.96%	0.0%	0.0%	0.0%	0.74%	0.0%	1.25%	0.0%	1.26%	1.70%	0.39%	2.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	513	2	12	4	44	21	36	23	25	36	14	26	13	2	7	13	5	11	9	2	13	15	12	9	10	8	10	8	14	8	8	14	7	9	6	6	8	3	5	17	5	13					
		3.07%	1.12%	8.63%	2.40%	3.59%	2.35%	2.88%	3.12%	2.71%	3.13%	9.45%	3.50%	2.71%	0.93%	4.0%	2.94%	1.62%	4.62%	4.41%	1.08%	1.85%	5.39%	2.73%	3.98%	4.03%	3.57%	2.13%	2.25%	5.30%	4.32%	1.53%	3.69%	1.89%	4.43%	2.23%	3.20%	3.33%	2.5%	3.16%	5.80%	1.98%	2.44%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	282	0	1	2	36	22	46	10	13	19	5	11	8	1	1	8	6	6	8	3	8	2	5	3	0	8	4	1	7	0	6	4	5	3	3	2	6	0	1	3	4	1					
		1.68%	0.0%	0.71%	1.20%	2.93%	2.46%	3.69%	1.35%	1.41%	1.65%	3.37%	1.48%	1.67%	0.46%	0.57%	1.80%	1.94%	2.52%	3.92%	1.63%	1.13%	0.71%	1.13%	1.32%	0.0%	3.57%	0.85%	0.28%	2.65%	0.0%	1.15%	1.05%	1.35%	1.47%	1.11%	1.06%	2.5%	0.0%	0.63%	1.02%	1.58%	0.18%					
22	"5. ""За Русь Святую"""	144	1	1	2	9	11	4	5	10	14	3	4	8	2	3	2	1	2	0	2	2	2	4	2	4	5	0	4	4	1	0	2	3	1	5	3	4	0	2	2	2	8					
		0.86%	0.56%	0.71%	1.20%	0.73%	1.23%	0.32%	0.67%	1.08%	1.21%	2.02%	0.53%	1.67%	0.93%	1.71%	0.45%	0.32%	0.84%	0.0%	1.08%	0.28%	0.71%	0.91%	0.88%	1.61%	2.23%	0.0%	1.12%	1.51%	0.54%	0.0%	0.52%	0.81%	0.49%	1.85%	1.60%	1.66%	0.0%	1.26%	0.68%	0.79%	1.50%					
23	"6. ""Объединенная Российская партия ""Русь"""	69	1	0	0	4	3	2	1	2	3	4	2	1	1	4	3	1	0	0	0	2	1	1	2	3	1	4	4	0	2	0	2	0	2	0	0	4	0	1	5	2	1					
		0.41%	0.56%	0.0%	0.0%	0.32%	0.33%	0.16%	0.13%	0.21%	0.26%	2.70%	0.26%	0.20%	0.46%	2.28%	0.67%	0.32%	0.0%	0.0%	0.0%	0.28%	0.35%	0.22%	0.88%	1.20%	0.44%	0.85%	1.12%	0.0%	1.08%	0.0%	0.52%	0.0%	0.98%	0.0%	0.0%	1.66%	0.0%	0.63%	1.70%	0.79%	0.18%					
24	"7. ""Новый курс - Автомобильная Россия"""	157	0	0	0	17	2	16	6	17	27	2	5	2	0	1	3	0	1	1	0	3	0	7	1	5	4	1	3	1	0	5	2	2	0	1	1	7	0	0	2	1	11					
		0.94%	0.0%	0.0%	0.0%	1.38%	0.22%	1.28%	0.81%	1.84%	2.35%	1.35%	0.67%	0.41%	0.0%	0.57%	0.67%	0.0%	0.42%	0.49%	0.0%	0.42%	0.0%	1.59%	0.44%	2.01%	1.78%	0.21%	0.84%	0.37%	0.0%	0.96%	0.52%	0.54%	0.0%	0.37%	0.53%	2.91%	0.0%	0.0%	0.68%	0.39%	2.06%					
25	"8. ""Народно-республиканская партия России"""	41	0	0	0	0	1	0	1	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0	3	2	0	3	1	2	2	1	7	0	3	0	1	3					
		0.24%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.13%	0.21%	0.08%	0.0%	0.13%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.44%	1.20%	0.0%	0.21%	0.0%	1.13%	1.08%	0.0%	0.79%	0.27%	0.98%	0.74%	0.53%	2.91%	0.0%	1.89%	0.0%	0.39%	0.56%					
26	"9. ""Российская экологическая партия ""Зеленые"""	105	0	0	0	6	2	3	4	2	0	0	0	3	0	0	0	1	1	0	2	0	2	0	0	0	2	1	1	3	0	0	1	0	1	2	0	1	0	0	0	0	67					
		0.62%	0.0%	0.0%	0.0%	0.48%	0.22%	0.24%	0.54%	0.21%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.32%	0.42%	0.0%	1.08%	0.0%	0.71%	0.0%	0.0%	0.0%	0.89%	0.21%	0.28%	1.13%	0.0%	0.0%	0.26%	0.0%	0.49%	0.74%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	12.59%					
27	"10. ""Аграрная партия России"""	1343	44	24	17	47	30	40	27	38	67	3	75	32	22	5	34	31	15	20	9	43	43	66	38	46	67	43	20	25	25	29	42	50	32	46	42	16	7	12	35	32	4					
		8.04%	24.71%	17.26%	10.24%	3.83%	3.35%	3.21%	3.66%	4.13%	5.83%	2.02%	10.10%	6.69%	10.28%	2.85%	7.69%	10.06%	6.30%	9.80%	4.89%	6.12%	15.46%	15.03%	16.81%	18.54%	29.91%	9.16%	5.63%	9.46%	13.51%	5.57%	11.08%	13.55%	15.76%	17.10%	22.45%	6.66%	5.83%	7.59%	11.94%	12.69%	0.75%					
28	"11. ""Истинные патриоты России"""	14	0	0	0	2	0	0	0	1	2	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0					
		0.08%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.10%	0.17%	0.67%	0.13%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.27%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	217	2	1	1	12	7	19	14	10	20	4	8	2	3	0	7	3	1	0	3	9	3	1	0	3	7	4	3	6	6	7	9	10	5	4	1	5	0	2	8	7	0					
		1.29%	1.12%	0.71%	0.60%	0.97%	0.78%	1.52%	1.90%	1.08%	1.74%	2.70%	1.07%	0.41%	1.40%	0.0%	1.58%	0.97%	0.42%	0.0%	1.63%	1.28%	1.07%	0.22%	0.0%	1.20%	3.12%	0.85%	0.84%	2.27%	3.24%	1.34%	2.37%	2.71%	2.46%	1.48%	0.53%	2.08%	0.0%	1.26%	2.73%	2.77%	0.0%					
30	"13. ""Демократическая партия России"""	69	0	1	5	1	3	3	1	1	2	2	4	2	3	1	2	1	3	3	0	1	2	1	0	2	1	2	1	2	0	0	1	2	0	3	1	0	2	0	1	4	5					
		0.41%	0.0%	0.71%	3.01%	0.08%	0.33%	0.24%	0.13%	0.10%	0.17%	1.35%	0.53%	0.41%	1.40%	0.57%	0.45%	0.32%	1.26%	1.47%	0.0%	0.14%	0.71%	0.22%	0.0%	0.80%	0.44%	0.42%	0.28%	0.75%	0.0%	0.0%	0.26%	0.54%	0.0%	1.11%	0.53%	0.0%	1.66%	0.0%	0.34%	1.58%	0.93%					
31	"14. ""Великая Россия - Евразийский Союз"""	88	0	0	1	6	2	34	3	0	2	0	6	0	0	0	2	2	0	0	1	1	1	3	0	1	3	0	0	4	1	0	3	3	1	0	4	3	0	0	0	1	0					
		0.52%	0.0%	0.0%	0.60%	0.48%	0.22%	2.72%	0.40%	0.0%	0.17%	0.0%	0.80%	0.0%	0.0%	0.0%	0.45%	0.64%	0.0%	0.0%	0.54%	0.14%	0.35%	0.68%	0.0%	0.40%	1.33%	0.0%	0.0%	1.51%	0.54%	0.0%	0.79%	0.81%	0.49%	0.0%	2.13%	1.25%	0.0%	0.0%	0.0%	0.39%	0.0%					
32	"15. ""Партия СЛОН"""	20	0	0	0	2	2	0	0	0	2	0	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	1	1	2	0	0	1	1	0	1	0	0	1	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.16%	0.22%	0.0%	0.0%	0.0%	0.17%	0.0%	0.13%	0.20%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	1.08%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.28%	0.75%	0.0%	0.0%	0.26%	0.27%	0.0%	0.37%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1113	9	3	0	102	80	123	67	108	90	3	53	34	16	9	22	10	8	9	10	54	7	14	8	15	7	32	25	16	7	13	20	18	9	15	22	9	19	8	11	7	21					
		6.66%	5.05%	2.15%	0.0%	8.32%	8.95%	9.87%	9.10%	11.73%	7.83%	2.02%	7.14%	7.11%	7.47%	5.14%	4.97%	3.24%	3.36%	4.41%	5.43%	7.69%	2.51%	3.18%	3.53%	6.04%	3.12%	6.82%	7.04%	6.06%	3.78%	2.5%	5.27%	4.87%	4.43%	5.57%	11.76%	3.75%	15.83%	5.06%	3.75%	2.77%	3.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	75	2	0	2	4	1	6	0	4	1	2	2	3	0	2	3	1	4	1	2	4	1	1	0	0	2	3	2	2	4	3	4	0	1	0	1	0	0	3	0	0	4					
		0.44%	1.12%	0.0%	1.20%	0.32%	0.11%	0.48%	0.0%	0.43%	0.08%	1.35%	0.26%	0.62%	0.0%	1.14%	0.67%	0.32%	1.68%	0.49%	1.08%	0.56%	0.35%	0.22%	0.0%	0.0%	0.89%	0.63%	0.56%	0.75%	2.16%	0.57%	1.05%	0.0%	0.49%	0.0%	0.53%	0.0%	0.0%	1.89%	0.0%	0.0%	0.75%					
35	"18. ""ЛДПР"""	2545	18	17	11	224	143	196	103	136	201	14	126	71	44	30	59	46	25	41	25	107	28	62	28	41	21	78	50	49	37	74	53	54	36	57	21	33	10	18	35	22	101					
		15.24%	10.11%	12.23%	6.62%	18.28%	16.01%	15.73%	13.99%	14.78%	17.50%	9.45%	16.98%	14.85%	20.56%	17.14%	13.34%	14.93%	10.50%	20.09%	13.58%	15.24%	10.07%	14.12%	12.38%	16.53%	9.37%	16.63%	14.08%	18.56%	20.0%	14.23%	13.98%	14.63%	17.73%	21.18%	11.22%	13.75%	8.33%	11.39%	11.94%	8.73%	18.98%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	456	7	0	2	52	22	38	30	21	27	4	8	9	7	4	21	14	4	1	7	16	3	5	7	5	1	11	19	10	8	15	10	10	4	15	8	3	1	1	11	12	3					
		2.73%	3.93%	0.0%	1.20%	4.24%	2.46%	3.04%	4.07%	2.28%	2.35%	2.70%	1.07%	1.88%	3.27%	2.28%	4.75%	4.54%	1.68%	0.49%	3.80%	2.27%	1.07%	1.13%	3.09%	2.01%	0.44%	2.34%	5.35%	3.78%	4.32%	2.88%	2.63%	2.71%	1.97%	5.57%	4.27%	1.25%	0.83%	0.63%	3.75%	4.76%	0.56%					
37	"20. ""Политическая партия ""Единая Россия"""	5365	45	30	47	392	328	412	256	307	372	40	257	181	60	46	159	136	93	60	46	269	77	172	58	63	37	162	110	74	27	278	119	98	49	66	26	76	19	35	92	68	123					
		32.13%	25.28%	21.58%	28.31%	32.0%	36.73%	33.06%	34.78%	33.36%	32.40%	27.02%	34.63%	37.86%	28.03%	26.28%	35.97%	44.15%	39.07%	29.41%	25.0%	38.31%	27.69%	39.17%	25.66%	25.40%	16.51%	34.54%	30.98%	28.03%	14.59%	53.46%	31.39%	26.55%	24.13%	24.53%	13.90%	31.66%	15.83%	22.15%	31.39%	26.98%	23.12%					
38	"21. ""Российская Конституционно-демократическая партия"""	84	4	1	1	4	3	2	2	2	1	2	1	5	0	4	2	0	2	3	1	3	1	8	5	0	1	2	2	2	1	0	2	3	1	1	2	0	1	1	0	5	3					
		0.50%	2.24%	0.71%	0.60%	0.32%	0.33%	0.16%	0.27%	0.21%	0.08%	1.35%	0.13%	1.04%	0.0%	2.28%	0.45%	0.0%	0.84%	1.47%	0.54%	0.42%	0.35%	1.82%	2.21%	0.0%	0.44%	0.42%	0.56%	0.75%	0.54%	0.0%	0.52%	0.81%	0.49%	0.37%	1.06%	0.0%	0.83%	0.63%	0.0%	1.98%	0.56%					
39	"22. ""Развитие предпринимательства"""	43	0	0	0	4	3	3	0	2	2	1	2	1	0	0	1	1	1	0	0	3	1	1	0	0	0	4	2	0	0	0	1	3	0	0	0	0	0	0	2	2	3					
		0.25%	0.0%	0.0%	0.0%	0.32%	0.33%	0.24%	0.0%	0.21%	0.17%	0.67%	0.26%	0.20%	0.0%	0.0%	0.22%	0.32%	0.42%	0.0%	0.0%	0.42%	0.35%	0.22%	0.0%	0.0%	0.0%	0.85%	0.56%	0.0%	0.0%	0.0%	0.26%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.79%	0.56%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2433	35	33	55	164	142	182	122	133	182	17	78	64	23	39	49	34	25	19	52	78	58	41	39	19	26	63	68	22	47	41	42	49	20	19	34	25	49	43	41	48	113					
		14.57%	19.66%	23.74%	33.13%	13.38%	15.90%	14.60%	16.57%	14.45%	15.85%	11.48%	10.51%	13.38%	10.74%	22.28%	11.08%	11.03%	10.50%	9.31%	28.26%	11.11%	20.86%	9.33%	17.25%	7.66%	11.60%	13.43%	19.15%	8.33%	25.40%	7.88%	11.08%	13.27%	9.85%	7.06%	18.18%	10.41%	40.83%	27.21%	13.99%	19.04%	21.24%					
																																																
41	Против всех	453	4	1	2	35	27	36	21	29	42	6	26	15	8	5	21	1	6	4	4	23	5	15	7	8	5	12	7	3	1	4	12	14	6	4	2	3	3	5	8	2	11					
		2.71%	2.24%	0.71%	1.20%	2.85%	3.02%	2.88%	2.85%	3.15%	3.65%	4.05%	3.50%	3.13%	3.73%	2.85%	4.75%	0.32%	2.52%	1.96%	2.17%	3.27%	1.79%	3.41%	3.09%	3.22%	2.23%	2.55%	1.97%	1.13%	0.54%	0.76%	3.16%	3.79%	2.95%	1.48%	1.06%	1.25%	2.5%	3.16%	2.73%	0.79%	2.06%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
