Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Усть-Алданская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608					
		7.23%	11.58%	8.97%	9.69%	8.49%	8.44%	7.57%	3.91%	2.38%	12.32%	7.96%	6.38%	4.51%	6.25%	6.10%	3.28%	6.15%	9.19%	10.05%	5.49%	6.67%	4.01%	2.00%	6.74%	10.69%	15.62%	6.87%	0.53%	5.50%	5.28%	6.50%	5.29%	3.23%	4.19%	0.00%	8.00%	8.12%					
23	. Харитонов Николай Михайлович	1748	121	102	79	86	61	84	13	11	103	13	71	93	12	21	64	27	10	115	76	6	50	2	31	19	14	66	21	36	36	68	21	16	77	0	67	56					
		16.57%	18.20%	17.59%	15.31%	16.23%	15.60%	27.63%	4.63%	26.19%	21.50%	11.50%	16.78%	23.31%	8.33%	12.80%	23.36%	8.74%	5.41%	20.65%	20.88%	10.00%	14.33%	4.00%	34.83%	11.95%	43.75%	13.33%	11.05%	11.65%	11.88%	15.78%	11.11%	10.32%	14.67%	0.00%	33.50%	20.66%					
																																											
24	Против всех	146	8	17	13	10	4	0	2	0	13	1	3	5	0	6	3	2	1	9	6	0	0	0	4	2	3	4	4	7	4	3	2	1	4	0	1	4					
		1.38%	1.20%	2.93%	2.52%	1.89%	1.02%	0.00%	0.71%	0.00%	2.71%	0.88%	0.71%	1.25%	0.00%	3.66%	1.09%	0.65%	0.54%	1.62%	1.65%	0.00%	0.00%	0.00%	4.49%	1.26%	9.38%	0.81%	2.11%	2.27%	1.32%	0.70%	1.06%	0.65%	0.76%	0.00%	0.50%	1.48%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
