Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Елецкая																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	. Глазьев Сергей Юрьевич	542	37	2	4	7	23	2	7	32	8	7	11	0	11	0	3	36	22	21	2	1	2	29	33	17	47	32	14	21	6	23	44	9	22	7					
		2.97%	2.27%	0.71%	1.01%	2.41%	3.31%	1.02%	2.92%	3.92%	3.77%	3.04%	3.51%	0.00%	2.32%	0.00%	1.65%	3.16%	2.38%	3.40%	0.93%	0.68%	2.00%	3.24%	3.11%	2.71%	3.30%	6.90%	4.50%	3.01%	2.82%	2.34%	4.41%	3.01%	3.07%	3.29%					
19	. Малышкин Олег Александрович	428	33	5	10	8	21	1	0	22	7	13	6	2	26	2	7	23	15	15	10	4	1	20	24	19	22	16	11	20	6	25	12	9	9	4					
		2.34%	2.02%	1.79%	2.52%	2.76%	3.03%	0.51%	0.00%	2.70%	3.30%	5.65%	1.92%	1.82%	5.49%	1.20%	3.85%	2.02%	1.62%	2.43%	4.65%	2.70%	1.00%	2.23%	2.26%	3.03%	1.55%	3.45%	3.54%	2.87%	2.82%	2.54%	1.20%	3.01%	1.26%	1.88%					
20	. Миронов Сергей Михайлович	113	5	0	0	0	14	0	2	0	4	2	2	2	6	1	2	12	8	5	4	0	0	2	6	2	9	6	4	3	2	4	2	0	1	3					
		0.62%	0.31%	0.00%	0.00%	0.00%	2.02%	0.00%	0.83%	0.00%	1.89%	0.87%	0.64%	1.82%	1.27%	0.60%	1.10%	1.05%	0.87%	0.81%	1.86%	0.00%	0.00%	0.22%	0.57%	0.32%	0.63%	1.29%	1.29%	0.43%	0.94%	0.41%	0.20%	0.00%	0.14%	1.41%					
21	. Путин Владимир Владимирович	12157	1146	208	295	196	373	136	151	492	118	107	216	76	237	125	124	734	620	420	157	75	61	528	672	431	904	309	190	472	124	729	772	249	553	157					
		66.51%	70.26%	74.29%	74.31%	67.59%	53.75%	69.39%	62.92%	60.29%	55.66%	46.52%	69.01%	69.09%	50.00%	74.85%	68.13%	64.50%	67.10%	68.07%	73.02%	50.68%	61.00%	58.93%	63.34%	68.63%	63.53%	66.59%	61.09%	67.62%	58.22%	74.09%	77.35%	83.28%	77.13%	73.71%					
22	. Хакамада Ирина Муцуовна	333	27	2	7	5	15	3	7	20	1	4	7	0	13	6	2	32	18	6	4	1	0	16	13	10	38	10	3	11	7	12	14	1	14	4					
		1.82%	1.66%	0.71%	1.76%	1.72%	2.16%	1.53%	2.92%	2.45%	0.47%	1.74%	2.24%	0.00%	2.74%	3.59%	1.10%	2.81%	1.95%	0.97%	1.86%	0.68%	0.00%	1.79%	1.23%	1.59%	2.67%	2.16%	0.96%	1.58%	3.29%	1.22%	1.40%	0.33%	1.95%	1.88%					
23	. Харитонов Николай Михайлович	3886	312	50	64	57	240	50	65	190	63	89	62	30	147	29	38	264	177	111	34	58	32	237	259	138	321	70	80	137	46	162	122	29	91	32					
		21.26%	19.13%	17.86%	16.12%	19.66%	34.58%	25.51%	27.08%	23.28%	29.72%	38.70%	19.81%	27.27%	31.01%	17.37%	20.88%	23.20%	19.16%	17.99%	15.81%	39.19%	32.00%	26.45%	24.41%	21.97%	22.56%	15.09%	25.72%	19.63%	21.60%	16.46%	12.22%	9.70%	12.69%	15.02%					
																																									
24	Против всех	655	68	11	11	16	6	3	6	48	8	7	6	0	29	2	5	27	52	30	3	4	4	54	35	10	70	14	5	27	20	23	30	2	16	3					
		3.58%	4.17%	3.93%	2.77%	5.52%	0.86%	1.53%	2.50%	5.88%	3.77%	3.04%	1.92%	0.00%	6.12%	1.20%	2.75%	2.37%	5.63%	4.86%	1.40%	2.70%	4.00%	6.03%	3.30%	1.59%	4.92%	3.02%	1.61%	3.87%	9.39%	2.34%	3.01%	0.67%	2.23%	1.41%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
