Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Климовская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543					
		13.45%	15.34%	16.23%	16.54%	18.10%	15.48%	15.91%	16.05%	10.36%	11.42%	13.58%	21.11%	13.26%	13.21%	4.43%	12.16%	8.04%	10.06%	10.26%	14.78%	15.79%	5.02%	9.83%	16.67%	16.60%	9.76%	11.83%	14.42%	7.61%	20.38%	7.98%	7.14%	9.60%	8.89%	0.00%	9.83%	14.58%	6.67%	13.18%	12.38%	5.67%	8.31%	7.72%	6.55%	11.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	180	30	23	15	23	2	20	4	2	2	0	0	0	2	1	0	1	4	0	0	5	0	0	2	2	0	3	5	3	3	0	2	3	1	0	1	4	0	2	1	3	4	4	0	3					
		1.26%	2.84%	2.22%	1.22%	3.04%	0.84%	1.93%	0.59%	0.90%	0.62%	0.00%	0.00%	0.00%	0.71%	0.63%	0.00%	0.89%	1.26%	0.00%	0.00%	2.19%	0.00%	0.00%	1.59%	0.40%	0.00%	1.61%	0.91%	3.26%	1.91%	0.00%	1.59%	1.20%	0.74%	0.00%	0.34%	2.78%	0.00%	0.78%	0.48%	0.77%	1.28%	1.34%	0.00%	0.98%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2826	225	212	255	131	58	244	167	43	46	48	39	35	59	37	9	9	56	25	42	43	20	25	27	70	21	64	138	26	33	20	21	44	27	5	54	26	17	32	35	98	90	57	43	50					
		19.76%	21.31%	20.48%	20.78%	17.31%	24.27%	23.53%	24.81%	19.37%	14.20%	18.11%	14.44%	19.34%	21.07%	23.42%	12.16%	8.04%	17.61%	10.68%	20.69%	18.86%	9.13%	14.45%	21.43%	14.00%	17.07%	34.41%	25.18%	28.26%	21.02%	12.27%	16.67%	17.60%	20.00%	10.87%	18.31%	18.06%	22.67%	12.40%	16.67%	25.26%	28.75%	19.13%	15.64%	16.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	172	21	20	25	7	6	13	7	1	1	7	0	1	2	0	0	2	0	2	4	1	3	1	0	7	0	0	9	1	0	1	4	0	0	2	5	2	0	1	0	0	7	6	0	3					
		1.20%	1.99%	1.93%	2.04%	0.92%	2.51%	1.25%	1.04%	0.45%	0.31%	2.64%	0.00%	0.55%	0.71%	0.00%	0.00%	1.79%	0.00%	0.85%	1.97%	0.44%	1.37%	0.58%	0.00%	1.40%	0.00%	0.00%	1.64%	1.09%	0.00%	0.61%	3.17%	0.00%	0.00%	4.35%	1.69%	1.39%	0.00%	0.39%	0.00%	0.00%	2.24%	2.01%	0.00%	0.98%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7298	437	457	514	330	100	445	286	128	196	144	158	102	152	106	52	83	200	156	103	102	167	105	56	298	86	77	233	47	77	114	77	146	89	38	171	79	48	148	130	222	149	166	170	154					
		51.03%	41.38%	44.15%	41.89%	43.59%	41.84%	42.91%	42.50%	57.66%	60.49%	54.34%	58.52%	56.35%	54.29%	67.09%	70.27%	74.11%	62.89%	66.67%	50.74%	44.74%	76.26%	60.69%	44.44%	59.60%	69.92%	41.40%	42.52%	51.09%	49.04%	69.94%	61.11%	58.40%	65.93%	82.61%	57.97%	54.86%	64.00%	57.36%	61.90%	57.22%	47.60%	55.70%	61.82%	50.16%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	53	3	4	11	4	1	2	4	0	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	0	3	1	0	3	0	1	0	0	0	2	1	0	1	0	0	0	3	1					
		0.37%	0.28%	0.39%	0.90%	0.53%	0.42%	0.19%	0.59%	0.00%	0.31%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.58%	0.00%	0.60%	0.00%	0.00%	0.55%	1.09%	0.00%	1.84%	0.00%	0.40%	0.00%	0.00%	0.00%	1.39%	1.33%	0.00%	0.48%	0.00%	0.00%	0.00%	1.09%	0.33%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
