Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Тымовская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	3	1	1	1	1	0	0	2	1	1	1	0	0	0	2	2	0	0	3	1	4	1					
		0.33%	0.54%	1.51%	0.67%	1.28%	0.36%	0.0%	0.0%	0.49%	0.38%	0.18%	0.11%	0.0%	0.0%	0.0%	0.35%	0.83%	0.0%	0.0%	0.60%	0.5%	0.66%	0.76%					
35	"18. ""ЛДПР"""	1687	129	15	21	14	60	37	95	94	44	103	183	103	67	78	124	65	28	112	130	40	123	22					
		22.35%	23.41%	22.72%	14.18%	17.94%	22.14%	35.92%	26.31%	23.38%	16.79%	19.07%	20.46%	21.28%	27.34%	21.91%	22.14%	27.19%	22.04%	26.22%	26.15%	20.0%	20.33%	16.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	157	11	1	3	4	6	0	3	9	7	8	22	13	5	8	18	4	1	4	11	8	8	3					
		2.08%	1.99%	1.51%	2.02%	5.12%	2.21%	0.0%	0.83%	2.23%	2.67%	1.48%	2.46%	2.68%	2.04%	2.24%	3.21%	1.67%	0.78%	0.93%	2.21%	4.0%	1.32%	2.30%					
37	"20. ""Политическая партия ""Единая Россия"""	1876	120	28	55	27	80	15	81	96	62	150	242	116	58	70	164	51	35	93	103	30	162	38					
		24.86%	21.77%	42.42%	37.16%	34.61%	29.52%	14.56%	22.43%	23.88%	23.66%	27.77%	27.06%	23.96%	23.67%	19.66%	29.28%	21.33%	27.55%	21.77%	20.72%	15.0%	26.77%	29.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	1	0	1	0	0	0	1	2	2	2	0	3	0	0	1	0	0	1	0	0	2	0					
		0.21%	0.18%	0.0%	0.67%	0.0%	0.0%	0.0%	0.27%	0.49%	0.76%	0.37%	0.0%	0.61%	0.0%	0.0%	0.17%	0.0%	0.0%	0.23%	0.0%	0.0%	0.33%	0.0%					
39	"22. ""Развитие предпринимательства"""	22	1	0	0	0	1	0	0	0	0	3	3	2	1	0	2	0	0	1	3	4	1	0					
		0.29%	0.18%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.55%	0.33%	0.41%	0.40%	0.0%	0.35%	0.0%	0.0%	0.23%	0.60%	2.0%	0.16%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1045	91	1	11	6	30	15	61	65	37	75	123	53	36	69	52	37	13	49	74	44	77	26					
		13.84%	16.51%	1.51%	7.43%	7.69%	11.07%	14.56%	16.89%	16.16%	14.12%	13.88%	13.75%	10.95%	14.69%	19.38%	9.28%	15.48%	10.23%	11.47%	14.88%	22.0%	12.72%	20.0%					
																													
41	Против всех	375	26	1	6	9	11	3	28	17	10	22	31	20	14	8	35	9	6	22	36	18	37	6					
		4.96%	4.71%	1.51%	4.05%	11.53%	4.05%	2.91%	7.75%	4.22%	3.81%	4.07%	3.46%	4.13%	5.71%	2.24%	6.24%	3.76%	4.72%	5.15%	7.24%	9.0%	6.11%	4.61%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
