Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Пачелмская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581					
21	. Путин Владимир Владимирович	7361	900	875	730	234	261	85	76	266	769	625	281	104	77	262	182	89	300	82	60	409	171	228	111	125	59					
		68.94%	63.92%	61.75%	63.48%	75.48%	68.68%	61.59%	61.79%	69.63%	76.75%	68.83%	75.13%	75.36%	62.10%	74.43%	70.00%	78.76%	68.97%	76.64%	69.77%	81.15%	81.43%	77.82%	66.07%	58.14%	72.84%					
22	. Хакамада Ирина Муцуовна	164	22	32	22	5	6	1	0	7	9	7	3	2	4	1	6	1	5	2	0	8	4	3	3	7	4					
		1.54%	1.56%	2.26%	1.91%	1.61%	1.58%	0.72%	0.00%	1.83%	0.90%	0.77%	0.80%	1.45%	3.23%	0.28%	2.31%	0.88%	1.15%	1.87%	0.00%	1.59%	1.90%	1.02%	1.79%	3.26%	4.94%					
23	. Харитонов Николай Михайлович	2296	346	356	272	41	82	42	35	71	172	238	79	20	32	75	57	11	106	14	17	66	27	42	40	41	14					
		21.50%	24.57%	25.12%	23.65%	13.23%	21.58%	30.43%	28.46%	18.59%	17.17%	26.21%	21.12%	14.49%	25.81%	21.31%	21.92%	9.73%	24.37%	13.08%	19.77%	13.10%	12.86%	14.33%	23.81%	19.07%	17.28%					
																																
24	Против всех	182	35	46	38	6	6	0	4	3	9	5	3	1	1	2	1	3	2	0	4	2	1	2	2	5	1					
		1.70%	2.49%	3.25%	3.30%	1.94%	1.58%	0.00%	3.25%	0.79%	0.90%	0.55%	0.80%	0.72%	0.81%	0.57%	0.38%	2.65%	0.46%	0.00%	4.65%	0.40%	0.48%	0.68%	1.19%	2.33%	1.23%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
