Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Гуковская городская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2277					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3935	183	218	205	110	144	83	107	77	161	188	164	96	35	105	118	181	153	164	83	76	91	86	64	101	88	80	110	66	65	95	54	83	28	34	73	101	65					
		10.48%	15.64%	8.45%	10.41%	9.87%	15.52%	13.24%	10.20%	9.36%	8.60%	9.89%	8.14%	12.58%	5.24%	9.79%	10.05%	16.61%	13.11%	9.91%	7.73%	7.44%	9.15%	9.95%	7.55%	10.29%	13.84%	11.58%	12.22%	12.57%	12.04%	9.20%	15.47%	13.05%	4.64%	16.35%	13.54%	10.77%	12.31%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	94	1	9	3	2	4	1	1	3	7	2	2	1	0	1	4	8	4	8	1	3	2	0	5	3	1	1	0	0	4	4	2	3	0	0	0	4	0					
		0.25%	0.09%	0.35%	0.15%	0.18%	0.43%	0.16%	0.10%	0.36%	0.37%	0.11%	0.10%	0.13%	0.00%	0.09%	0.34%	0.73%	0.34%	0.48%	0.09%	0.29%	0.20%	0.00%	0.59%	0.31%	0.16%	0.14%	0.00%	0.00%	0.74%	0.39%	0.57%	0.47%	0.00%	0.00%	0.00%	0.43%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	93	6	5	4	5	0	2	3	4	4	2	3	0	0	1	2	3	0	0	2	3	5	5	2	0	0	2	22	1	0	2	0	2	1	0	2	0	0					
		0.25%	0.51%	0.19%	0.20%	0.45%	0.00%	0.32%	0.29%	0.49%	0.21%	0.11%	0.15%	0.00%	0.00%	0.09%	0.17%	0.28%	0.00%	0.00%	0.19%	0.29%	0.50%	0.58%	0.24%	0.00%	0.00%	0.29%	2.44%	0.19%	0.00%	0.19%	0.00%	0.31%	0.17%	0.00%	0.37%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2837	115	180	123	61	73	59	55	70	122	122	118	82	27	90	85	89	119	138	63	64	67	81	80	73	54	70	73	31	31	87	33	63	64	18	61	52	44					
		7.56%	9.83%	6.97%	6.24%	5.47%	7.87%	9.41%	5.24%	8.51%	6.51%	6.42%	5.86%	10.75%	4.04%	8.40%	7.24%	8.17%	10.20%	8.34%	5.87%	6.27%	6.74%	9.38%	9.43%	7.43%	8.49%	10.13%	8.11%	5.90%	5.74%	8.42%	9.46%	9.91%	10.61%	8.65%	11.32%	5.54%	8.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3662	198	236	185	101	14	115	122	56	194	189	243	134	48	31	105	203	208	160	88	80	89	77	63	119	76	27	0	61	30	76	38	80	38	14	42	67	55					
		9.75%	16.92%	9.14%	9.39%	9.06%	1.51%	18.34%	11.63%	6.80%	10.36%	9.95%	12.07%	17.56%	7.19%	2.89%	8.94%	18.62%	17.82%	9.67%	8.19%	7.84%	8.95%	8.91%	7.43%	12.12%	11.95%	3.91%	0.00%	11.62%	5.56%	7.36%	10.89%	12.58%	6.30%	6.73%	7.79%	7.14%	10.42%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	202	13	15	17	5	6	7	5	5	15	6	10	4	0	0	7	5	8	0	5	5	6	8	12	2	4	5	0	2	0	4	1	4	2	1	5	3	5					
		0.54%	1.11%	0.58%	0.86%	0.45%	0.65%	1.12%	0.48%	0.61%	0.80%	0.32%	0.50%	0.52%	0.00%	0.00%	0.60%	0.46%	0.69%	0.00%	0.47%	0.49%	0.60%	0.93%	1.42%	0.20%	0.63%	0.72%	0.00%	0.38%	0.00%	0.39%	0.29%	0.63%	0.33%	0.48%	0.93%	0.32%	0.95%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	25624	609	1849	1388	797	664	327	749	586	1325	1324	1431	418	558	820	822	556	623	1171	766	748	706	573	597	657	385	488	669	337	405	743	209	376	452	131	334	693	338					
		68.24%	52.05%	71.64%	70.46%	71.48%	71.55%	52.15%	71.40%	71.20%	70.74%	69.68%	71.05%	54.78%	83.53%	76.49%	70.02%	51.01%	53.38%	70.76%	71.32%	73.26%	71.03%	66.32%	70.40%	66.90%	60.53%	70.62%	74.33%	64.19%	75.00%	71.93%	59.89%	59.12%	74.96%	62.98%	61.97%	73.88%	64.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	207	5	10	9	2	7	6	2	4	11	14	8	1	0	0	3	5	9	14	44	7	7	6	3	2	1	1	0	6	0	1	0	1	6	3	2	0	7					
		0.55%	0.43%	0.39%	0.46%	0.18%	0.75%	0.96%	0.19%	0.49%	0.59%	0.74%	0.40%	0.13%	0.00%	0.00%	0.26%	0.46%	0.77%	0.85%	4.10%	0.69%	0.70%	0.69%	0.35%	0.20%	0.16%	0.14%	0.00%	1.14%	0.00%	0.10%	0.00%	0.16%	0.99%	1.44%	0.37%	0.00%	1.33%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
