Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Гуковская городская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2277					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	983	48	62	37	22	34	38	24	24	32	47	40	24	14	24	29	37	37	51	24	16	19	18	20	16	28	16	24	12	16	24	16	22	19	10	18	27	14					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	910	47	62	37	19	34	37	23	19	32	43	40	24	13	23	29	37	37	51	19	12	14	18	18	15	28	14	21	11	12	13	9	18	19	6	15	27	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	657	22	21	27	24	22	19	21	32	11	22	21	14	12	16	25	18	21	12	25	8	13	44	11	18	31	12	9	18	16	12	10	19	13	5	12	7	14					
14	Число погашенных неиспользованных открепительных удостоверений	73	1	0	0	3	0	1	1	5	0	4	0	0	1	1	0	0	0	0	5	4	5	0	2	1	0	2	3	1	4	11	7	4	0	4	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	0	3	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5455	271	302	214	103	194	244	116	81	257	274	255	198	105	97	158	207	215	234	134	65	113	96	137	57	159	109	113	113	84	160	63	137	101	31	66	101	91					
		20.41%	24.95%	21.28%	18.03%	21.87%	21.70%	24.85%	17.03%	14.34%	25.80%	22.78%	22.57%	24.18%	17.95%	17.45%	19.70%	19.60%	19.32%	17.88%	18.43%	17.62%	24.15%	17.68%	23.03%	16.67%	21.52%	20.04%	19.69%	20.89%	21.16%	25.89%	18.21%	20.66%	17.57%	17.92%	14.51%	14.25%	18.57%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3766	150	212	160	61	113	112	73	48	125	153	139	108	98	88	126	156	147	219	110	59	68	73	76	47	92	100	74	86	58	109	65	78	64	21	94	128	76					
		14.09%	13.81%	14.94%	13.48%	12.95%	12.64%	11.41%	10.72%	8.50%	12.55%	12.72%	12.30%	13.19%	16.75%	15.83%	15.71%	14.77%	13.21%	16.73%	15.13%	15.99%	14.53%	13.44%	12.77%	13.74%	12.45%	18.38%	12.89%	15.90%	14.61%	17.64%	18.79%	11.76%	11.13%	12.14%	20.66%	18.05%	15.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	251	13	18	10	8	6	10	6	3	9	0	9	6	7	7	4	18	15	16	6	1	5	3	8	6	10	2	5	5	1	0	5	6	6	2	2	5	8					
		0.94%	1.20%	1.27%	0.84%	1.70%	0.67%	1.02%	0.88%	0.53%	0.90%	0.00%	0.80%	0.73%	1.20%	1.26%	0.50%	1.70%	1.35%	1.22%	0.83%	0.27%	1.07%	0.55%	1.34%	1.75%	1.35%	0.37%	0.87%	0.92%	0.25%	0.00%	1.45%	0.90%	1.04%	1.16%	0.44%	0.71%	1.63%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8047	330	464	397	153	294	332	204	145	296	377	356	223	186	155	253	340	334	410	189	105	108	139	182	84	208	166	216	150	122	129	104	236	173	56	110	170	151					
		30.11%	30.39%	32.70%	33.45%	32.48%	32.89%	33.81%	29.96%	25.66%	29.72%	31.34%	31.50%	27.23%	31.79%	27.88%	31.55%	32.20%	30.01%	31.32%	25.99%	28.46%	23.08%	25.60%	30.59%	24.56%	28.15%	30.51%	37.63%	27.73%	30.73%	20.87%	30.06%	35.60%	30.09%	32.37%	24.18%	23.98%	30.82%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	468	12	24	23	12	15	22	12	3	18	0	26	14	7	7	11	27	30	33	7	6	4	16	16	5	21	12	17	4	3	10	4	6	9	3	4	8	17					
		1.75%	1.10%	1.69%	1.94%	2.55%	1.68%	2.24%	1.76%	0.53%	1.81%	0.00%	2.30%	1.71%	1.20%	1.26%	1.37%	2.56%	2.70%	2.52%	0.96%	1.63%	0.85%	2.95%	2.69%	1.46%	2.84%	2.21%	2.96%	0.74%	0.76%	1.62%	1.16%	0.90%	1.57%	1.73%	0.88%	1.13%	3.47%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8255	294	378	355	128	249	250	260	279	275	386	320	256	180	188	232	293	348	373	259	124	165	213	169	119	238	143	141	170	126	197	102	185	210	56	172	287	135					
		30.89%	27.07%	26.64%	29.91%	27.18%	27.85%	25.46%	38.18%	49.38%	27.61%	32.09%	28.32%	31.26%	30.77%	33.81%	28.93%	27.75%	31.27%	28.50%	35.63%	33.60%	35.26%	39.23%	28.40%	34.80%	32.21%	26.29%	24.56%	31.42%	31.74%	31.88%	29.48%	27.90%	36.52%	32.37%	37.80%	40.48%	27.55%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	99	4	6	7	2	9	1	2	2	2	0	10	3	2	0	4	2	2	7	4	5	2	3	3	0	1	2	1	1	1	1	1	3	2	0	0	1	3					
		0.37%	0.37%	0.42%	0.59%	0.42%	1.01%	0.10%	0.29%	0.35%	0.20%	0.00%	0.88%	0.37%	0.34%	0.00%	0.50%	0.19%	0.18%	0.53%	0.55%	1.36%	0.43%	0.55%	0.50%	0.00%	0.14%	0.37%	0.17%	0.18%	0.25%	0.16%	0.29%	0.45%	0.35%	0.00%	0.00%	0.14%	0.61%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
