Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Клинцовская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	225	13	8	10	5	5	10	3	10	5	5	5	3	10	10	3	5	6	8	5	5	3	10	10	3	3	10	2	15	15	15	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	51	1	5	3	0	3	2	0	0	1	0	5	0	1	1	3	0	4	1	0	0	0	0	2	0	0	1	0	15	1	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	85	0	2	0	1	0	3	1	1	1	2	2	0	1	0	16	1	32	3	2	3	1	1	2	2	0	1	2	3	0	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	174	12	3	7	5	2	8	3	10	4	5	0	3	9	9	0	5	2	7	5	5	3	10	8	3	3	9	2	0	14	13	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	4	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	313	15	22	11	3	2	10	0	106	12	12	6	4	12	12	3	3	2	14	4	13	0	4	9	2	1	2	1	12	2	6	8					
		3.14%	3.46%	7.86%	2.49%	0.91%	0.81%	2.23%	0.00%	21.63%	4.43%	4.44%	2.65%	2.76%	2.45%	1.99%	1.01%	1.05%	0.87%	2.53%	0.93%	4.35%	0.00%	0.75%	2.27%	1.54%	0.88%	0.75%	0.83%	2.22%	0.66%	1.32%	3.96%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	4	0	1	0	1	2	0	2	1	0	0	0	1	0	3	0	0	0	1	1	0	0	4	0	1	2	0	0	1	2	1					
		0.28%	0.92%	0.00%	0.23%	0.00%	0.41%	0.45%	0.00%	0.41%	0.37%	0.00%	0.00%	0.00%	0.20%	0.00%	1.01%	0.00%	0.00%	0.00%	0.23%	0.33%	0.00%	0.00%	1.01%	0.00%	0.88%	0.75%	0.00%	0.00%	0.33%	0.44%	0.50%					
20	3.Политическая партия «Демократическая партия России»	8	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0					
		0.08%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.19%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.33%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1334	53	48	77	49	61	68	3	29	44	49	46	22	46	61	36	35	35	80	52	50	13	41	42	8	18	45	15	60	30	87	31					
		13.36%	12.24%	17.14%	17.42%	14.94%	24.80%	15.18%	3.85%	5.92%	16.24%	18.15%	20.35%	15.17%	9.39%	10.15%	12.12%	12.24%	15.28%	14.47%	12.09%	16.72%	15.85%	7.71%	10.58%	6.15%	15.79%	16.92%	12.50%	11.09%	9.90%	19.16%	15.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.44%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.47%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.33%	0.22%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	417	15	16	12	13	10	15	4	17	14	14	5	3	15	18	10	3	17	10	21	23	6	28	32	2	4	9	2	18	14	34	13					
		4.18%	3.46%	5.71%	2.71%	3.96%	4.07%	3.35%	5.13%	3.47%	5.17%	5.19%	2.21%	2.07%	3.06%	2.99%	3.37%	1.05%	7.42%	1.81%	4.88%	7.69%	7.32%	5.26%	8.06%	1.54%	3.51%	3.38%	1.67%	3.33%	4.62%	7.49%	6.44%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	429	26	19	34	15	4	13	0	9	6	9	10	6	17	17	12	11	13	25	21	14	0	17	17	3	3	15	9	25	17	35	7					
		4.30%	6.00%	6.79%	7.69%	4.57%	1.63%	2.90%	0.00%	1.84%	2.21%	3.33%	4.42%	4.14%	3.47%	2.83%	4.04%	3.85%	5.68%	4.52%	4.88%	4.68%	0.00%	3.20%	4.28%	2.31%	2.63%	5.64%	7.50%	4.62%	5.61%	7.71%	3.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	54	5	2	5	0	1	5	0	1	2	1	1	0	3	0	1	1	1	4	1	5	0	2	0	2	1	2	0	2	2	4	0					
		0.54%	1.15%	0.71%	1.13%	0.00%	0.41%	1.12%	0.00%	0.20%	0.74%	0.37%	0.44%	0.00%	0.61%	0.00%	0.34%	0.35%	0.44%	0.72%	0.23%	1.67%	0.00%	0.38%	0.00%	1.54%	0.88%	0.75%	0.00%	0.37%	0.66%	0.88%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7278	306	168	301	246	167	330	71	316	187	182	151	106	390	486	227	230	158	410	325	189	60	436	292	112	85	186	88	423	231	279	140					
		72.90%	70.67%	60.00%	68.10%	75.00%	67.89%	73.66%	91.03%	64.49%	69.00%	67.41%	66.81%	73.10%	79.59%	80.87%	76.43%	80.42%	68.99%	74.14%	75.58%	63.21%	73.17%	81.95%	73.55%	86.15%	74.56%	69.92%	73.33%	78.19%	76.24%	61.45%	69.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	2	1	0	1	0	1	0	0	1	1	0	2	2	0	3	2	1	0	1	0	2	0	0	1	1	1	2	0	3	2	0					
		0.30%	0.46%	0.36%	0.00%	0.30%	0.00%	0.22%	0.00%	0.00%	0.37%	0.37%	0.00%	1.38%	0.41%	0.00%	1.01%	0.70%	0.44%	0.00%	0.23%	0.00%	2.44%	0.00%	0.00%	0.77%	0.88%	0.38%	1.67%	0.00%	0.99%	0.44%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
