Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Клинцовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7525	363	224	302	221	410	232	319	145	254	96	122	276	334	159	225	114	430	323	290	303	332	102	69	332	90	545	336	417	160					
		70.16%	71.04%	67.07%	65.23%	77.82%	72.31%	76.07%	69.96%	63.32%	82.20%	52.46%	80.26%	68.15%	68.02%	63.10%	71.20%	38.38%	65.05%	76.36%	71.25%	63.92%	71.55%	75.56%	65.71%	80.78%	89.11%	85.29%	79.43%	59.07%	71.75%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	23	0	2	1	0	1	4	0	1	0	0	0	1	0	2	0	1	1	0	0	2	1	0	1	0	0	1	1	2	1					
		0.21%	0.00%	0.60%	0.22%	0.00%	0.18%	1.31%	0.00%	0.44%	0.00%	0.00%	0.00%	0.25%	0.00%	0.79%	0.00%	0.34%	0.15%	0.00%	0.00%	0.42%	0.22%	0.00%	0.95%	0.00%	0.00%	0.16%	0.24%	0.28%	0.45%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
