20	Зюганов Геннадий Андреевич	570	49	50	30	12	10	29	7	9	12	8	11	4	13	20	21	3	2	5	3	10	12	2	30	5	6	4	5	5	2	2	6	5	6	27	3	10	3	2	6	2	1	4	6	2	7	2	15	3	9	10	20	4	5	6	25									
		4.94%	9.78%	10.08%	10.45%	4.36%	14.71%	5.04%	5.83%	3.54%	2.59%	6.96%	4.37%	5.80%	4.09%	3.01%	3.31%	2.88%	3.08%	7.14%	5.00%	4.55%	4.03%	4.44%	5.64%	3.70%	1.82%	4.44%	2.46%	6.41%	3.33%	2.15%	4.41%	2.92%	1.85%	4.09%	3.37%	4.81%	2.11%	2.35%	3.90%	1.60%	1.82%	3.57%	3.64%	0.97%	4.24%	1.43%	4.89%	4.62%	9.78%	8.33%	9.17%	7.27%	3.57%	8.45%	37.88%									
21	Миронов Сергей Михайлович	54	3	2	0	0	0	2	0	1	0	0	0	0	1	2	3	0	0	3	0	2	2	3	3	0	1	2	2	0	1	2	0	2	0	2	0	2	3	1	0	2	1	0	0	2	0	2	1	0	0	0	0	1	0	0	0									
		0.47%	0.60%	0.40%	0.00%	0.00%	0.00%	0.35%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.31%	0.30%	0.47%	0.00%	0.00%	4.29%	0.00%	0.91%	0.67%	6.67%	0.56%	0.00%	0.30%	2.22%	0.99%	0.00%	1.67%	2.15%	0.00%	1.17%	0.00%	0.30%	0.00%	0.96%	2.11%	1.18%	0.00%	1.60%	1.82%	0.00%	0.00%	0.97%	0.00%	1.43%	0.33%	0.00%	0.00%	0.00%	0.00%	1.82%	0.00%	0.00%	0.00%									
22	Прохоров Михаил Дмитриевич	38	4	3	3	3	0	2	1	0	0	0	1	2	2	3	1	0	0	0	0	2	1	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	1									
		0.33%	0.80%	0.60%	1.05%	1.09%	0.00%	0.35%	0.83%	0.00%	0.00%	0.00%	0.40%	2.90%	0.63%	0.45%	0.16%	0.00%	0.00%	0.00%	0.00%	0.91%	0.34%	0.00%	0.19%	0.00%	0.30%	0.00%	0.99%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.97%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	1.82%	0.00%	0.00%	1.52%									
23	Путин Владимир Владимирович	10806	431	438	247	260	58	542	112	244	450	107	239	63	302	640	605	95	58	60	57	200	280	40	492	130	320	84	194	73	57	89	129	164	315	629	86	194	136	82	146	120	53	108	159	198	158	135	291	62	82	110	198	49	133	65	37									
		93.58%	86.03%	88.31%	86.06%	94.55%	85.29%	94.26%	93.33%	96.06%	97.19%	93.04%	94.84%	91.30%	94.97%	96.24%	95.28%	91.35%	89.23%	85.71%	95.00%	90.91%	93.96%	88.89%	92.48%	96.30%	97.26%	93.33%	95.57%	93.59%	95.00%	95.70%	94.85%	95.91%	97.22%	95.30%	96.63%	93.27%	95.77%	96.47%	94.81%	96.00%	96.36%	96.43%	96.36%	95.65%	95.76%	96.43%	94.79%	95.38%	89.13%	91.67%	90.83%	89.09%	95.00%	91.55%	56.06%									
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
