Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Партизанская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814					
		2.72%	4.11%	4.09%	7.37%	2.37%	5.07%	3.65%	3.13%	1.18%	1.89%	2.11%	1.14%	2.09%	2.96%	2.23%	1.91%	2.08%	2.16%	2.19%	2.73%	0.94%	4.41%	2.61%	0.90%	3.04%					
19	2.Всероссийская политическая партия «Гражданская Сила»	104	3	3	4	2	2	4	6	8	5	3	12	2	11	7	9	1	1	4	8	1	1	3	2	2					
		0.70%	0.82%	0.35%	0.45%	0.43%	0.36%	1.33%	1.25%	0.72%	0.55%	1.05%	1.37%	0.38%	1.02%	0.71%	1.01%	0.42%	0.36%	0.97%	0.78%	0.13%	0.44%	0.65%	0.45%	0.47%					
20	3.Политическая партия «Демократическая партия России»	17	0	0	2	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	4	2	1	3	0	0					
		0.11%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.21%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.83%	0.00%	0.00%	0.39%	0.27%	0.44%	0.65%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1014	26	75	75	21	54	12	24	53	54	37	61	43	91	77	47	14	29	11	33	19	14	30	51	63					
		6.84%	7.12%	8.77%	8.37%	4.52%	9.78%	3.99%	5.01%	4.79%	5.99%	12.98%	6.95%	8.17%	8.43%	7.82%	5.27%	5.83%	10.43%	2.68%	3.22%	2.56%	6.17%	6.52%	11.46%	14.72%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	196	2	6	9	1	14	3	0	13	7	0	8	1	23	38	8	2	2	12	16	2	4	11	5	9					
		1.32%	0.55%	0.70%	1.00%	0.22%	2.54%	0.99%	0.00%	1.18%	0.78%	0.00%	0.91%	0.19%	2.13%	3.86%	0.90%	0.83%	0.72%	2.92%	1.56%	0.27%	1.76%	2.39%	1.12%	2.10%					
23	6.Политическая партия «Партия социальной справедливости»	28	0	2	2	1	1	0	0	4	0	0	3	1	5	1	5	0	0	0	1	0	0	0	1	1					
		0.19%	0.00%	0.23%	0.22%	0.22%	0.18%	0.00%	0.00%	0.36%	0.00%	0.00%	0.34%	0.19%	0.46%	0.10%	0.56%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.22%	0.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	2040	39	108	82	46	83	27	83	205	96	41	93	99	165	142	170	19	34	46	128	82	38	71	77	66					
		13.76%	10.68%	12.63%	9.15%	9.89%	15.04%	8.97%	17.33%	18.54%	10.65%	14.39%	10.59%	18.82%	15.28%	14.42%	19.08%	7.92%	12.23%	11.19%	12.50%	11.04%	16.74%	15.43%	17.30%	15.42%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1083	30	43	50	14	33	21	48	68	94	17	45	32	153	104	66	5	19	16	69	30	20	31	38	37					
		7.31%	8.22%	5.03%	5.58%	3.01%	5.98%	6.98%	10.02%	6.15%	10.43%	5.96%	5.13%	6.08%	14.17%	10.56%	7.41%	2.08%	6.83%	3.89%	6.74%	4.04%	8.81%	6.74%	8.54%	8.64%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	132	5	5	5	7	1	1	2	11	9	5	13	5	11	10	9	5	1	3	8	1	3	4	5	3					
		0.89%	1.37%	0.58%	0.56%	1.51%	0.18%	0.33%	0.42%	0.99%	0.99%	1.75%	1.48%	0.95%	1.02%	1.02%	1.01%	2.08%	0.36%	0.73%	0.78%	0.13%	1.32%	0.87%	1.12%	0.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9513	239	565	586	356	327	219	285	706	604	164	594	320	567	556	541	182	186	306	714	595	131	287	256	227					
		64.19%	65.48%	66.08%	65.40%	76.56%	59.24%	72.76%	59.50%	63.83%	67.04%	57.54%	67.65%	60.84%	52.50%	56.45%	60.72%	75.83%	66.91%	74.45%	69.73%	80.08%	57.71%	62.39%	57.53%	53.04%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	119	1	10	8	3	3	3	3	14	11	5	2	5	7	20	7	0	0	1	5	1	4	4	1	1					
		0.80%	0.27%	1.17%	0.89%	0.65%	0.54%	0.99%	0.63%	1.27%	1.22%	1.75%	0.23%	0.95%	0.65%	2.03%	0.79%	0.00%	0.00%	0.24%	0.49%	0.13%	1.76%	0.87%	0.22%	0.23%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
