Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Юрьянская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																															
18	. Глазьев Сергей Юрьевич	317	2	8	0	2	3	1	2	1	3	4	0	0	1	6	10	29	8	5	16	39	20	69	48	40					
		2.86%	0.99%	6.06%	0.00%	1.90%	1.28%	0.56%	1.53%	1.32%	1.63%	1.02%	0.00%	0.00%	0.44%	2.26%	1.40%	5.23%	2.07%	1.73%	7.66%	2.41%	1.63%	5.34%	3.86%	3.71%					
19	. Малышкин Олег Александрович	328	7	6	1	3	11	2	2	3	1	14	4	1	9	4	11	15	9	8	7	45	66	32	33	34					
		2.96%	3.47%	4.55%	0.83%	2.86%	4.68%	1.12%	1.53%	3.95%	0.54%	3.57%	2.50%	1.52%	4.00%	1.50%	1.54%	2.71%	2.33%	2.77%	3.35%	2.78%	5.38%	2.48%	2.66%	3.15%					
20	. Миронов Сергей Михайлович	83	1	2	2	3	1	0	3	0	0	2	0	0	1	1	1	4	1	0	2	15	11	6	17	10					
		0.75%	0.50%	1.52%	1.67%	2.86%	0.43%	0.00%	2.29%	0.00%	0.00%	0.51%	0.00%	0.00%	0.44%	0.38%	0.14%	0.72%	0.26%	0.00%	0.96%	0.93%	0.90%	0.46%	1.37%	0.93%					
21	. Путин Владимир Владимирович	8276	165	102	103	83	195	143	108	52	158	328	144	57	181	227	619	379	309	235	143	1197	883	869	835	761					
		74.69%	81.68%	77.27%	85.83%	79.05%	82.98%	80.34%	82.44%	68.42%	85.87%	83.67%	90.00%	86.36%	80.44%	85.34%	86.94%	68.41%	79.84%	81.31%	68.42%	73.98%	71.96%	67.31%	67.23%	70.53%					
22	. Хакамада Ирина Муцуовна	235	2	1	0	6	3	3	1	0	2	3	3	0	3	4	11	28	6	1	0	28	15	42	39	34					
		2.12%	0.99%	0.76%	0.00%	5.71%	1.28%	1.69%	0.76%	0.00%	1.09%	0.77%	1.88%	0.00%	1.33%	1.50%	1.54%	5.05%	1.55%	0.35%	0.00%	1.73%	1.22%	3.25%	3.14%	3.15%					
23	. Харитонов Николай Михайлович	1502	21	11	14	7	17	27	12	19	15	32	9	5	23	18	45	70	46	34	37	255	211	207	220	147					
		13.56%	10.40%	8.33%	11.67%	6.67%	7.23%	15.17%	9.16%	25.00%	8.15%	8.16%	5.62%	7.58%	10.22%	6.77%	6.32%	12.64%	11.89%	11.76%	17.70%	15.76%	17.20%	16.03%	17.71%	13.62%					
																															
24	Против всех	240	1	2	0	1	4	2	1	1	0	5	0	3	2	6	13	27	7	6	2	29	8	38	40	42					
		2.17%	0.50%	1.52%	0.00%	0.95%	1.70%	1.12%	0.76%	1.32%	0.00%	1.28%	0.00%	4.55%	0.89%	2.26%	1.83%	4.87%	1.81%	2.08%	0.96%	1.79%	0.65%	2.94%	3.22%	3.89%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
