7	Число избирательных бюллетеней в переносных ящиках для голосования	2605	79	110	58	26	59	124	118	90	68	146	80	49	19	18	91	64	9	43	16	42	4	37	16	10	54	4	11	16	135	8	25	9	0	36	27	30	32	33	0	36	11	143	53	21	24	53	10	42	105	72	36	14	9	42	123	3	5	7	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	16822	1098	925	586	454	617	673	1011	569	737	687	265	186	126	65	385	431	123	224	87	326	93	228	69	78	511	115	44	117	279	27	264	64	46	249	137	110	114	444	43	208	62	533	237	136	173	288	80	121	306	419	140	66	83	446	514	84	75	68	123	53					
9	Число недействительных избирательных бюллетеней	115	6	8	4	10	7	3	10	2	4	2	2	0	0	0	3	1	1	1	0	5	0	0	0	0	4	0	0	1	6	0	1	1	0	4	2	0	0	1	0	1	0	3	0	0	0	3	0	0	5	4	0	0	1	2	4	0	0	2	1	0					
10	Число действительных избирательных бюллетеней	19312	1171	1027	640	470	669	794	1119	657	801	831	343	235	145	83	473	494	131	266	103	363	97	265	85	88	561	119	55	132	408	35	288	72	46	281	162	140	146	476	43	243	73	673	290	157	197	338	90	163	406	487	176	80	91	486	633	87	80	73	122	53					
11	Число полученных открепительных  удостоверений	679	26	21	18	12	10	27	22	7	6	11	33	11	3	2	16	43	3	24	2	22	0	34	2	0	36	2	10	5	18	2	9	2	0	24	5	3	10	17	0	11	0	29	5	3	2	6	7	3	21	10	8	2	8	24	19	2	9	9	3	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	667	26	21	18	12	8	26	22	7	6	11	33	11	3	1	16	43	3	24	2	22	0	34	2	0	36	2	10	5	18	0	9	0	0	24	5	3	10	17	0	11	0	29	5	1	2	6	7	3	21	10	8	2	8	24	19	0	9	9	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	236	12	13	9	9	14	25	11	6	9	6	3	8	1	1	2	3	5	9	3	2	1	2	1	1	5	0	5	1	0	1	2	1	0	5	2	1	3	1	1	1	2	5	1	1	2	3	2	9	0	0	1	1	5	4	9	1	1	2	1	1					
14	Число неиспользованных открепительных удостоверений	12	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	21	4	1	0	1	0	3	2	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																			
18	Богданов Андрей Владимирович	152	6	7	5	6	8	7	4	3	13	6	6	2	0	1	2	4	0	1	0	4	0	5	2	0	3	0	1	0	2	0	1	0	1	2	1	1	1	3	0	2	0	5	1	0	3	2	1	0	6	3	0	0	1	12	6	1	1	0	0	0					
		0.78%	0.51%	0.68%	0.78%	1.25%	1.18%	0.88%	0.35%	0.46%	1.61%	0.72%	1.74%	0.85%	0.00%	1.20%	0.42%	0.81%	0.00%	0.37%	0.00%	1.09%	0.00%	1.89%	2.35%	0.00%	0.53%	0.00%	1.82%	0.00%	0.48%	0.00%	0.35%	0.00%	2.17%	0.70%	0.61%	0.71%	0.68%	0.63%	0.00%	0.82%	0.00%	0.74%	0.34%	0.00%	1.52%	0.59%	1.11%	0.00%	1.46%	0.61%	0.00%	0.00%	1.09%	2.46%	0.94%	1.15%	1.25%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	2471	151	116	85	62	65	78	114	92	98	105	33	45	4	7	75	79	30	42	18	57	11	43	7	12	84	15	5	30	32	5	44	15	12	43	15	17	21	39	3	28	11	83	51	25	23	52	21	13	42	42	26	27	26	82	72	8	8	9	11	2					
		12.72%	12.83%	11.21%	13.20%	12.92%	9.62%	9.79%	10.10%	13.96%	12.17%	12.61%	9.57%	19.15%	2.76%	8.43%	15.76%	15.96%	22.73%	15.73%	17.48%	15.49%	11.34%	16.23%	8.24%	13.64%	14.87%	12.61%	9.09%	22.56%	7.73%	14.29%	15.22%	20.55%	26.09%	15.09%	9.15%	12.14%	14.38%	8.18%	6.98%	11.48%	15.07%	12.28%	17.59%	15.92%	11.68%	15.25%	23.33%	7.98%	10.22%	8.55%	14.77%	33.75%	28.26%	16.80%	11.30%	9.20%	10.00%	12.00%	8.94%	3.77%					
20	Зюганов Геннадий Андреевич	4972	310	288	199	143	190	250	367	184	202	193	99	47	58	27	118	95	37	57	46	63	15	93	40	9	105	32	9	30	126	4	62	16	7	67	49	51	35	117	4	54	14	168	60	25	29	88	5	35	42	109	29	10	19	103	207	35	22	28	41	5					
		25.59%	26.34%	27.83%	30.90%	29.79%	28.11%	31.37%	32.51%	27.92%	25.09%	23.17%	28.70%	20.00%	40.00%	32.53%	24.79%	19.19%	28.03%	21.35%	44.66%	17.12%	15.46%	35.09%	47.06%	10.23%	18.58%	26.89%	16.36%	22.56%	30.43%	11.43%	21.45%	21.92%	15.22%	23.51%	29.88%	36.43%	23.97%	24.53%	9.30%	22.13%	19.18%	24.85%	20.69%	15.92%	14.72%	25.81%	5.56%	21.47%	10.22%	22.20%	16.48%	12.50%	20.65%	21.11%	32.50%	40.23%	27.50%	37.33%	33.33%	9.43%					
21	Медведев Дмитрий Анатольевич	11717	704	616	351	259	406	459	634	378	488	527	205	141	83	48	278	316	64	166	39	239	71	124	36	67	369	72	40	72	248	26	181	41	26	169	97	71	89	317	36	159	48	417	178	107	142	196	63	115	316	333	121	43	45	289	348	43	49	36	70	46					
		60.31%	59.81%	59.52%	54.50%	53.96%	60.06%	57.59%	56.16%	57.36%	60.62%	63.27%	59.42%	60.00%	57.24%	57.83%	58.40%	63.84%	48.48%	62.17%	37.86%	64.95%	73.20%	46.79%	42.35%	76.14%	65.31%	60.50%	72.73%	54.14%	59.90%	74.29%	62.63%	56.16%	56.52%	59.30%	59.15%	50.71%	60.96%	66.46%	83.72%	65.16%	65.75%	61.69%	61.38%	68.15%	72.08%	57.48%	70.00%	70.55%	76.89%	67.82%	68.75%	53.75%	48.91%	59.22%	54.63%	49.43%	61.25%	48.00%	56.91%	86.79%					
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
