Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Малмыжская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №727	УИК №730	УИК №731	УИК №732	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3285	85	85	55	84	44	24	28	58	127	190	98	17	80	46	95	56	128	65	19	56	111	24	174	114	126	164	73	47	170	158	135	129	153	148	119					
		23.92%	15.51%	25.22%	28.65%	28.00%	20.47%	20.00%	16.18%	21.40%	19.27%	24.93%	25.00%	10.69%	27.68%	18.47%	22.25%	26.92%	16.14%	19.76%	10.22%	30.94%	18.47%	16.00%	29.54%	44.53%	31.27%	36.36%	22.26%	15.41%	28.67%	30.10%	28.66%	26.01%	25.46%	24.63%	20.80%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	136	6	8	0	1	3	0	2	1	11	4	4	0	3	6	0	6	0	2	0	2	5	1	8	0	5	2	1	1	8	4	6	9	10	8	9					
		0.99%	1.09%	2.37%	0.00%	0.33%	1.40%	0.00%	1.16%	0.37%	1.67%	0.52%	1.02%	0.00%	1.04%	2.41%	0.00%	2.88%	0.00%	0.61%	0.00%	1.10%	0.83%	0.67%	1.36%	0.00%	1.24%	0.44%	0.30%	0.33%	1.35%	0.76%	1.27%	1.81%	1.66%	1.33%	1.57%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5806	316	131	42	113	87	58	84	153	286	313	155	89	111	115	193	76	509	121	85	82	248	78	210	90	138	175	170	189	212	188	170	168	240	202	209					
		42.28%	57.66%	38.87%	21.88%	37.67%	40.47%	48.33%	48.55%	56.46%	43.40%	41.08%	39.54%	55.97%	38.41%	46.18%	45.20%	36.54%	64.19%	36.78%	45.70%	45.30%	41.26%	52.00%	35.65%	35.16%	34.24%	38.80%	51.83%	61.97%	35.75%	35.81%	36.09%	33.87%	39.93%	33.61%	36.54%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	50	0	2	1	4	0	1	0	1	4	2	2	0	1	0	4	0	2	1	0	0	1	1	4	0	2	0	1	1	4	2	2	0	1	5	1					
		0.36%	0.00%	0.59%	0.52%	1.33%	0.00%	0.83%	0.00%	0.37%	0.61%	0.26%	0.51%	0.00%	0.35%	0.00%	0.94%	0.00%	0.25%	0.30%	0.00%	0.00%	0.17%	0.67%	0.68%	0.00%	0.50%	0.00%	0.30%	0.33%	0.67%	0.38%	0.42%	0.00%	0.17%	0.83%	0.17%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
