Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Малмыжская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755					
24	7.Политическая партия «Либерально-демократическая партия России»	1363	70	7	15	9	13	8	15	14	89	53	7	65	4	16	15	11	12	15	39	10	30	45	13	9	72	21	65	6	18	15	25	26	81	71	68	59	76	83	83	10					
		7.45%	9.92%	1.90%	4.08%	3.14%	4.73%	3.20%	4.63%	3.90%	12.77%	6.89%	5.93%	13.08%	3.15%	8.51%	7.04%	2.81%	7.84%	9.09%	7.88%	2.74%	3.05%	8.77%	4.22%	3.75%	8.69%	9.21%	8.71%	1.96%	3.30%	2.53%	6.13%	6.50%	10.76%	9.87%	11.18%	8.56%	11.26%	11.11%	11.46%	6.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	755	29	12	1	5	7	6	6	10	24	40	7	21	3	7	6	17	15	6	13	3	15	43	10	10	37	14	25	4	13	5	13	4	51	35	31	53	52	48	50	4					
		4.13%	4.11%	3.25%	0.27%	1.74%	2.55%	2.40%	1.85%	2.79%	3.44%	5.20%	5.93%	4.23%	2.36%	3.72%	2.82%	4.35%	9.80%	3.64%	2.63%	0.82%	1.53%	8.38%	3.25%	4.17%	4.46%	6.14%	3.35%	1.31%	2.39%	0.84%	3.19%	1.00%	6.77%	4.87%	5.10%	7.69%	7.70%	6.43%	6.91%	2.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	117	4	0	1	0	2	0	1	3	9	9	2	3	4	1	0	5	0	1	4	6	3	3	0	1	6	2	3	1	2	3	2	1	1	3	3	13	9	3	3	0					
		0.64%	0.57%	0.00%	0.27%	0.00%	0.73%	0.00%	0.31%	0.84%	1.29%	1.17%	1.69%	0.60%	3.15%	0.53%	0.00%	1.28%	0.00%	0.61%	0.81%	1.64%	0.31%	0.58%	0.00%	0.42%	0.72%	0.88%	0.40%	0.33%	0.37%	0.51%	0.49%	0.25%	0.13%	0.42%	0.49%	1.89%	1.33%	0.40%	0.41%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12029	427	295	277	228	211	168	248	260	408	482	79	302	100	135	161	271	77	107	322	260	802	346	190	150	592	160	466	188	404	451	278	271	414	436	325	379	375	438	440	106					
		65.75%	60.48%	79.95%	75.27%	79.44%	76.73%	67.20%	76.54%	72.42%	58.54%	62.68%	66.95%	60.76%	78.74%	71.81%	75.59%	69.31%	50.33%	64.85%	65.05%	71.23%	81.59%	67.45%	61.69%	62.50%	71.41%	70.18%	62.47%	61.44%	74.13%	75.93%	68.14%	67.75%	54.98%	60.64%	53.45%	55.01%	55.56%	58.63%	60.77%	64.63%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	86	3	0	0	1	1	0	1	0	1	3	0	0	0	0	0	2	0	6	1	3	3	1	0	1	9	0	3	0	2	0	3	1	5	3	10	9	8	4	2	0					
		0.47%	0.42%	0.00%	0.00%	0.35%	0.36%	0.00%	0.31%	0.00%	0.14%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	3.64%	0.20%	0.82%	0.31%	0.19%	0.00%	0.42%	1.09%	0.00%	0.40%	0.00%	0.37%	0.00%	0.74%	0.25%	0.66%	0.42%	1.64%	1.31%	1.19%	0.54%	0.28%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
