Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Район Бирюлево Западное																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623					
22	"5. ""За Русь Святую"""	143	3	9	11	10	10	7	1	6	5	8	4	5	6	8	6	4	11	4	3	7	6	9					
		0.52%	0.19%	0.61%	0.76%	0.76%	0.78%	0.50%	0.09%	0.48%	0.45%	0.58%	0.31%	0.40%	0.53%	0.57%	0.49%	0.36%	0.84%	0.32%	0.28%	0.64%	0.66%	0.77%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	1	3	2	0	3	1	2	3	0	5	1	2	2	2	3	0	1	3	3	1	3	4					
		0.16%	0.06%	0.20%	0.13%	0.0%	0.23%	0.07%	0.18%	0.24%	0.0%	0.36%	0.07%	0.16%	0.17%	0.14%	0.24%	0.0%	0.07%	0.24%	0.28%	0.09%	0.33%	0.34%					
24	"7. ""Новый курс - Автомобильная Россия"""	490	25	19	16	34	10	30	19	22	23	26	22	25	23	22	30	19	29	16	30	21	12	17					
		1.79%	1.63%	1.30%	1.10%	2.58%	0.78%	2.15%	1.72%	1.76%	2.08%	1.89%	1.72%	2.00%	2.04%	1.57%	2.47%	1.74%	2.22%	1.28%	2.89%	1.94%	1.33%	1.46%					
25	"8. ""Народно-республиканская партия России"""	15	0	0	1	3	2	1	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1					
		0.05%	0.0%	0.0%	0.06%	0.22%	0.15%	0.07%	0.09%	0.08%	0.0%	0.0%	0.07%	0.08%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.09%	0.09%	0.0%	0.08%					
26	"9. ""Российская экологическая партия ""Зеленые"""	176	4	21	9	11	11	5	2	9	10	8	10	5	8	13	4	10	8	9	5	1	7	6					
		0.64%	0.26%	1.44%	0.62%	0.83%	0.86%	0.35%	0.18%	0.72%	0.90%	0.58%	0.78%	0.40%	0.71%	0.92%	0.33%	0.91%	0.61%	0.72%	0.48%	0.09%	0.78%	0.51%					
27	"10. ""Аграрная партия России"""	482	20	28	27	30	25	22	13	24	16	28	20	22	14	23	23	26	29	25	17	24	11	15					
		1.76%	1.30%	1.92%	1.86%	2.28%	1.96%	1.57%	1.17%	1.92%	1.44%	2.04%	1.57%	1.76%	1.24%	1.64%	1.89%	2.38%	2.22%	2.00%	1.63%	2.21%	1.22%	1.28%					
28	"11. ""Истинные патриоты России"""	37	1	2	1	0	2	2	1	3	0	5	0	2	0	1	1	2	3	4	0	0	4	3					
		0.13%	0.06%	0.13%	0.06%	0.0%	0.15%	0.14%	0.09%	0.24%	0.0%	0.36%	0.0%	0.16%	0.0%	0.07%	0.08%	0.18%	0.23%	0.32%	0.0%	0.0%	0.44%	0.25%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	287	21	16	18	19	21	12	13	15	12	5	15	6	9	16	11	14	15	7	15	13	7	7					
		1.05%	1.37%	1.09%	1.24%	1.44%	1.65%	0.86%	1.17%	1.20%	1.08%	0.36%	1.17%	0.48%	0.8%	1.14%	0.90%	1.28%	1.15%	0.56%	1.44%	1.20%	0.78%	0.60%					
30	"13. ""Демократическая партия России"""	44	1	3	7	0	2	1	1	4	1	6	0	1	1	0	3	1	4	1	2	3	1	1					
		0.16%	0.06%	0.20%	0.48%	0.0%	0.15%	0.07%	0.09%	0.32%	0.09%	0.43%	0.0%	0.08%	0.08%	0.0%	0.24%	0.09%	0.30%	0.08%	0.19%	0.27%	0.11%	0.08%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	3	1	0	1	0	3	0	0	1	0	4	3	3	1	0	4	11	3	1	2	0	2					
		0.15%	0.19%	0.06%	0.0%	0.07%	0.0%	0.21%	0.0%	0.0%	0.09%	0.0%	0.31%	0.24%	0.26%	0.07%	0.0%	0.36%	0.84%	0.24%	0.09%	0.18%	0.0%	0.17%					
32	"15. ""Партия СЛОН"""	39	3	1	1	0	0	3	1	3	5	4	2	3	2	1	0	3	0	2	1	1	1	2					
		0.14%	0.19%	0.06%	0.06%	0.0%	0.0%	0.21%	0.09%	0.24%	0.45%	0.29%	0.15%	0.24%	0.17%	0.07%	0.0%	0.27%	0.0%	0.16%	0.09%	0.09%	0.11%	0.17%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3654	195	182	229	154	223	216	146	181	173	155	181	173	169	164	152	91	180	162	127	136	113	152					
		13.38%	12.76%	12.49%	15.82%	11.71%	17.53%	15.48%	13.23%	14.53%	15.65%	11.29%	14.22%	13.89%	15.02%	11.73%	12.55%	8.34%	13.81%	13.00%	12.24%	12.56%	12.59%	13.05%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	2	3	1	2	1	0	0	2	1	1	2	2	2	3	1	2	12	1	0	2	1	2					
		0.15%	0.13%	0.20%	0.06%	0.15%	0.07%	0.0%	0.0%	0.16%	0.09%	0.07%	0.15%	0.16%	0.17%	0.21%	0.08%	0.18%	0.92%	0.08%	0.0%	0.18%	0.11%	0.17%					
35	"18. ""ЛДПР"""	2245	161	104	94	117	104	113	121	101	82	117	110	93	34	121	106	119	76	119	82	103	88	80					
		8.22%	10.53%	7.13%	6.49%	8.89%	8.17%	8.10%	10.97%	8.11%	7.42%	8.52%	8.64%	7.46%	3.02%	8.65%	8.75%	10.91%	5.83%	9.55%	7.90%	9.51%	9.81%	6.87%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	259	18	14	13	17	16	9	7	19	9	13	8	9	6	18	13	7	12	11	5	11	13	11					
		0.94%	1.17%	0.96%	0.89%	1.29%	1.25%	0.64%	0.63%	1.52%	0.81%	0.94%	0.62%	0.72%	0.53%	1.28%	1.07%	0.64%	0.92%	0.88%	0.48%	1.01%	1.44%	0.94%					
37	"20. ""Политическая партия ""Единая Россия"""	11467	661	538	615	557	458	549	479	506	426	547	531	567	491	592	566	512	582	542	427	455	395	471					
		41.98%	43.25%	36.92%	42.50%	42.35%	36.00%	39.35%	43.42%	40.64%	38.55%	39.86%	41.74%	45.54%	43.64%	42.34%	46.73%	46.97%	44.66%	43.49%	41.17%	42.05%	44.03%	40.46%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	5	3	0	2	1	1	2	0	0	2	0	1	2	4	5	2	1	1	3	0	1	3					
		0.14%	0.32%	0.20%	0.0%	0.15%	0.07%	0.07%	0.18%	0.0%	0.0%	0.14%	0.0%	0.08%	0.17%	0.28%	0.41%	0.18%	0.07%	0.08%	0.28%	0.0%	0.11%	0.25%					
39	"22. ""Развитие предпринимательства"""	56	2	9	1	2	3	0	1	1	3	9	1	5	2	3	2	5	0	5	2	0	0	0					
		0.20%	0.13%	0.61%	0.06%	0.15%	0.23%	0.0%	0.09%	0.08%	0.27%	0.65%	0.07%	0.40%	0.17%	0.21%	0.16%	0.45%	0.0%	0.40%	0.19%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1815	116	135	92	87	107	132	55	69	101	86	74	63	81	80	58	54	74	74	78	59	42	98					
		6.64%	7.59%	9.26%	6.35%	6.61%	8.41%	9.46%	4.98%	5.54%	9.14%	6.26%	5.81%	5.06%	7.2%	5.72%	4.78%	4.95%	5.67%	5.93%	7.52%	5.45%	4.68%	8.41%					
																													
41	Против всех	1803	104	141	88	85	57	83	69	84	70	97	82	89	87	101	74	78	83	83	56	68	55	69					
		6.60%	6.80%	9.67%	6.08%	6.46%	4.48%	5.94%	6.25%	6.74%	6.33%	7.06%	6.44%	7.14%	7.73%	7.22%	6.11%	7.15%	6.36%	6.66%	5.40%	6.28%	6.13%	5.92%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
