Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Бондарская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	293	41	26	11	5	20	20	0	12	3	14	11	10	10	14	5	9	0	6	11	12	8	26	19					
		4.03%	4.84%	3.08%	2.83%	1.95%	4.51%	5.44%	0.0%	5.28%	2.54%	4.44%	4.02%	4.78%	3.48%	3.85%	2.99%	3.24%	0.0%	2.58%	3.15%	4.06%	3.50%	7.14%	8.71%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	98	15	10	4	6	3	3	0	6	7	0	3	3	2	3	6	6	0	8	3	1	0	6	3					
		1.34%	1.77%	1.18%	1.03%	2.34%	0.67%	0.81%	0.0%	2.64%	5.93%	0.0%	1.09%	1.43%	0.69%	0.82%	3.59%	2.16%	0.0%	3.44%	0.85%	0.33%	0.0%	1.64%	1.37%					
22	"5. ""За Русь Святую"""	77	2	7	1	1	6	3	3	3	3	3	4	3	1	8	2	2	1	1	3	9	2	4	5					
		1.06%	0.23%	0.82%	0.25%	0.39%	1.35%	0.81%	3.57%	1.32%	2.54%	0.95%	1.46%	1.43%	0.34%	2.20%	1.19%	0.72%	0.91%	0.43%	0.85%	3.05%	0.87%	1.09%	2.29%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	1	4	0	1	4	0	0	3	0	0	2	0	0	0	1	0	1	0	0	2	0	1	0					
		0.27%	0.11%	0.47%	0.0%	0.39%	0.90%	0.0%	0.0%	1.32%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.59%	0.0%	0.91%	0.0%	0.0%	0.67%	0.0%	0.27%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	32	3	2	1	1	5	1	1	1	0	0	2	1	1	3	1	0	0	3	0	2	0	3	1					
		0.44%	0.35%	0.23%	0.25%	0.39%	1.12%	0.27%	1.19%	0.44%	0.0%	0.0%	0.73%	0.47%	0.34%	0.82%	0.59%	0.0%	0.0%	1.29%	0.0%	0.67%	0.0%	0.82%	0.45%					
25	"8. ""Народно-республиканская партия России"""	13	0	0	0	0	0	1	0	2	1	0	2	0	1	1	1	0	0	1	2	0	1	0	0					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.88%	0.84%	0.0%	0.73%	0.0%	0.34%	0.27%	0.59%	0.0%	0.0%	0.43%	0.57%	0.0%	0.43%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	1	1	0	0	0	0	0	1	0	0	0	3	1	1	0	1	0	0	1	0	0	0	0					
		0.13%	0.11%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	1.43%	0.34%	0.27%	0.0%	0.36%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	680	35	74	61	17	55	30	6	11	2	76	39	24	24	9	34	36	17	24	38	29	7	28	4					
		9.36%	4.13%	8.76%	15.72%	6.64%	12.41%	8.17%	7.14%	4.84%	1.69%	24.12%	14.28%	11.48%	8.36%	2.47%	20.35%	12.99%	15.59%	10.34%	10.88%	9.83%	3.07%	7.69%	1.83%					
28	"11. ""Истинные патриоты России"""	10	0	0	0	3	2	0	0	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.0%	1.17%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.27%	0.0%	0.36%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	73	7	8	2	4	2	6	2	3	0	1	1	3	0	3	4	1	0	1	3	7	4	6	5					
		1.00%	0.82%	0.94%	0.51%	1.56%	0.45%	1.63%	2.38%	1.32%	0.0%	0.31%	0.36%	1.43%	0.0%	0.82%	2.39%	0.36%	0.0%	0.43%	0.85%	2.37%	1.75%	1.64%	2.29%					
30	"13. ""Демократическая партия России"""	28	0	6	0	0	0	2	1	3	2	1	2	3	0	2	0	0	0	1	0	2	1	1	1					
		0.38%	0.0%	0.71%	0.0%	0.0%	0.0%	0.54%	1.19%	1.32%	1.69%	0.31%	0.73%	1.43%	0.0%	0.55%	0.0%	0.0%	0.0%	0.43%	0.0%	0.67%	0.43%	0.27%	0.45%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	2	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	2	1	1	0	1	0					
		0.15%	0.23%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.34%	0.27%	0.0%	0.0%	0.0%	0.86%	0.28%	0.33%	0.0%	0.27%	0.0%					
32	"15. ""Партия СЛОН"""	13	1	4	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0					
		0.17%	0.11%	0.47%	0.25%	0.39%	0.22%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.27%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	316	49	57	15	17	11	18	1	8	3	14	4	7	14	11	6	10	3	7	17	9	2	22	11					
		4.35%	5.78%	6.75%	3.86%	6.64%	2.48%	4.90%	1.19%	3.52%	2.54%	4.44%	1.46%	3.34%	4.87%	3.03%	3.59%	3.61%	2.75%	3.01%	4.87%	3.05%	0.87%	6.04%	5.04%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	5	3	0	0	3	2	1	1	1	2	1	1	1	1	1	2	0	1	0	3	2	0	1					
		0.44%	0.59%	0.35%	0.0%	0.0%	0.67%	0.54%	1.19%	0.44%	0.84%	0.63%	0.36%	0.47%	0.34%	0.27%	0.59%	0.72%	0.0%	0.43%	0.0%	1.01%	0.87%	0.0%	0.45%					
35	"18. ""ЛДПР"""	821	123	105	49	37	64	22	12	28	8	34	36	22	32	47	9	29	8	26	24	15	29	23	39					
		11.30%	14.52%	12.44%	12.62%	14.45%	14.44%	5.99%	14.28%	12.33%	6.77%	10.79%	13.18%	10.52%	11.14%	12.94%	5.38%	10.46%	7.33%	11.20%	6.87%	5.08%	12.71%	6.31%	17.88%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	118	15	29	6	6	6	6	0	1	0	3	6	4	6	6	0	8	1	3	4	2	2	2	2					
		1.62%	1.77%	3.43%	1.54%	2.34%	1.35%	1.63%	0.0%	0.44%	0.0%	0.95%	2.19%	1.91%	2.09%	1.65%	0.0%	2.88%	0.91%	1.29%	1.14%	0.67%	0.87%	0.54%	0.91%					
37	"20. ""Политическая партия ""Единая Россия"""	1767	248	221	110	55	105	72	40	55	47	67	67	28	80	114	25	65	10	38	70	56	82	65	47					
		24.33%	29.27%	26.18%	28.35%	21.48%	23.70%	19.61%	47.61%	24.22%	39.83%	21.26%	24.54%	13.39%	27.87%	31.40%	14.97%	23.46%	9.17%	16.37%	20.05%	18.98%	35.96%	17.85%	21.55%					
38	"21. ""Российская Конституционно-демократическая партия"""	10	2	1	0	0	0	1	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0					
		0.13%	0.23%	0.11%	0.0%	0.0%	0.0%	0.27%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.34%	0.55%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	1	0	2	0	0	0	0	4	0	0	2	1	1	1	0	0	0	0	1	0	1	2	0					
		0.22%	0.11%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	1.76%	0.0%	0.0%	0.73%	0.47%	0.34%	0.27%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.43%	0.54%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1884	198	183	83	57	89	125	11	53	28	86	62	55	80	80	47	72	63	70	109	83	58	140	52					
		25.95%	23.37%	21.68%	21.39%	22.26%	20.09%	34.05%	13.09%	23.34%	23.72%	27.30%	22.71%	26.31%	27.87%	22.03%	28.14%	25.99%	57.79%	30.17%	31.23%	28.13%	25.43%	38.46%	23.85%					
																														
41	Против всех	353	44	54	19	21	15	13	2	10	4	7	11	20	15	16	7	9	3	12	15	18	12	11	15					
		4.86%	5.19%	6.39%	4.89%	8.20%	3.38%	3.54%	2.38%	4.40%	3.38%	2.22%	4.02%	9.56%	5.22%	4.40%	4.19%	3.24%	2.75%	5.17%	4.29%	6.10%	5.26%	3.02%	6.88%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
