Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Унинская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	50	1	0	2	1	1	0	1	1	1	3	9	0	2	3	5	7	7	4	2					
		0.72%	0.51%	0.00%	1.63%	1.39%	0.28%	0.00%	0.81%	0.68%	0.35%	0.67%	3.35%	0.00%	1.52%	1.33%	0.42%	0.56%	0.59%	2.40%	1.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4058	75	95	62	44	248	134	65	70	173	235	176	98	72	145	696	771	699	97	103					
		58.78%	38.46%	58.64%	50.41%	61.11%	69.66%	49.81%	52.85%	47.95%	59.86%	52.69%	65.43%	51.31%	54.55%	64.44%	58.88%	61.63%	58.84%	58.08%	87.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	22	0	1	1	0	1	1	0	0	2	2	0	0	0	0	4	4	5	1	0					
		0.32%	0.00%	0.62%	0.81%	0.00%	0.28%	0.37%	0.00%	0.00%	0.69%	0.45%	0.00%	0.00%	0.00%	0.00%	0.34%	0.32%	0.42%	0.60%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
