Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Клявлинская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332					
		1.02%	1.13%	0.60%	0.95%	1.06%	1.11%	1.15%	2.11%	0.99%	0.0%	0.0%	0.20%	0.32%	0.0%	1.39%	0.0%	1.08%	1.83%	0.62%	1.29%	0.26%	2.85%	1.70%	1.31%	2.14%	2.17%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	196	16	9	16	14	31	15	9	4	3	4	10	5	1	8	1	4	0	11	13	3	6	8	3	0	2					
		2.09%	3.03%	2.74%	1.91%	1.85%	3.45%	1.92%	2.11%	1.98%	1.57%	2.20%	2.06%	1.61%	0.36%	2.78%	0.89%	1.08%	0.0%	2.29%	4.20%	0.79%	2.44%	3.40%	0.98%	0.0%	1.08%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	63	7	2	4	13	7	9	1	1	0	0	0	2	2	3	0	0	0	1	2	1	1	1	3	3	0					
		0.67%	1.32%	0.60%	0.47%	1.72%	0.77%	1.15%	0.23%	0.49%	0.0%	0.0%	0.0%	0.64%	0.72%	1.04%	0.0%	0.0%	0.0%	0.20%	0.64%	0.26%	0.40%	0.42%	0.98%	2.14%	0.0%					
22	"5. ""За Русь Святую"""	51	3	1	7	4	4	5	6	0	1	0	3	0	0	1	0	0	0	3	1	0	1	5	3	2	1					
		0.54%	0.56%	0.30%	0.83%	0.53%	0.44%	0.64%	1.40%	0.0%	0.52%	0.0%	0.61%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.62%	0.32%	0.0%	0.40%	2.12%	0.98%	1.42%	0.54%					
23	"6. ""Объединенная Российская партия ""Русь"""	12	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0	0	2	0	2	1	0					
		0.12%	0.18%	0.0%	0.0%	0.13%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.54%	0.0%	0.20%	0.0%	0.0%	0.81%	0.0%	0.65%	0.71%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	16	0	1	1	5	2	0	0	0	0	0	0	1	0	3	1	0	0	0	1	0	0	1	0	0	0					
		0.17%	0.0%	0.30%	0.11%	0.66%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	1.04%	0.89%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	1	0	3	0	1	1	0	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0					
		0.11%	0.0%	0.30%	0.0%	0.39%	0.0%	0.12%	0.23%	0.0%	0.0%	0.0%	0.20%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.41%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	6	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.11%	0.12%	0.23%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	453	36	11	22	23	25	22	19	22	11	5	21	19	13	11	4	17	10	34	35	20	20	19	16	10	8					
		4.84%	6.83%	3.35%	2.63%	3.05%	2.78%	2.82%	4.46%	10.89%	5.75%	2.76%	4.32%	6.12%	4.71%	3.83%	3.57%	4.61%	9.17%	7.08%	11.32%	5.30%	8.16%	8.08%	5.24%	7.14%	4.34%					
28	"11. ""Истинные патриоты России"""	8	0	0	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.08%	0.0%	0.0%	0.0%	0.26%	0.22%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	80	5	6	2	4	18	1	2	0	0	1	2	3	2	1	1	2	0	2	2	1	5	0	14	3	3					
		0.85%	0.94%	1.82%	0.23%	0.53%	2.00%	0.12%	0.46%	0.0%	0.0%	0.55%	0.41%	0.96%	0.72%	0.34%	0.89%	0.54%	0.0%	0.41%	0.64%	0.26%	2.04%	0.0%	4.59%	2.14%	1.63%					
30	"13. ""Демократическая партия России"""	26	0	2	2	4	2	1	2	0	0	0	2	1	0	2	0	0	0	1	0	1	3	1	2	0	0					
		0.27%	0.0%	0.60%	0.23%	0.53%	0.22%	0.12%	0.46%	0.0%	0.0%	0.0%	0.41%	0.32%	0.0%	0.69%	0.0%	0.0%	0.0%	0.20%	0.0%	0.26%	1.22%	0.42%	0.65%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	2	0	5	5	3	1	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.22%	0.37%	0.0%	0.59%	0.66%	0.33%	0.12%	0.70%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	21	1	0	1	3	4	3	0	0	1	0	0	1	0	2	1	0	0	1	2	0	0	0	1	0	0					
		0.22%	0.18%	0.0%	0.11%	0.39%	0.44%	0.38%	0.0%	0.0%	0.52%	0.0%	0.0%	0.32%	0.0%	0.69%	0.89%	0.0%	0.0%	0.20%	0.64%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	312	24	18	48	25	53	41	17	2	5	2	3	5	1	11	6	1	1	4	9	4	7	3	12	4	6					
		3.33%	4.55%	5.48%	5.75%	3.31%	5.90%	5.25%	3.99%	0.99%	2.61%	1.10%	0.61%	1.61%	0.36%	3.83%	5.35%	0.27%	0.91%	0.83%	2.91%	1.06%	2.85%	1.27%	3.93%	2.85%	3.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	13	2	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	2	0	0	1					
		0.13%	0.37%	0.30%	0.0%	0.13%	0.0%	0.12%	0.23%	0.0%	0.0%	0.55%	0.0%	0.32%	0.36%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.54%					
35	"18. ""ЛДПР"""	897	45	59	86	83	88	91	42	14	16	10	41	19	23	28	10	55	5	29	40	26	16	13	40	5	13					
		9.60%	8.53%	17.98%	10.31%	11.00%	9.79%	11.66%	9.85%	6.93%	8.37%	5.52%	8.45%	6.12%	8.33%	9.75%	8.92%	14.94%	4.58%	6.04%	12.94%	6.89%	6.53%	5.53%	13.11%	3.57%	7.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	122	9	9	15	8	11	11	7	3	0	1	7	7	0	3	1	4	0	7	6	4	3	1	3	2	0					
		1.30%	1.70%	2.74%	1.79%	1.06%	1.22%	1.41%	1.64%	1.48%	0.0%	0.55%	1.44%	2.25%	0.0%	1.04%	0.89%	1.08%	0.0%	1.45%	1.94%	1.06%	1.22%	0.42%	0.98%	1.42%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5020	261	148	427	338	338	350	251	124	120	93	321	199	199	152	71	225	69	296	130	284	142	160	136	61	125					
		53.73%	49.52%	45.12%	51.19%	44.82%	37.63%	44.87%	58.92%	61.38%	62.82%	51.38%	66.18%	64.19%	72.10%	52.96%	63.39%	61.14%	63.30%	61.66%	42.07%	75.33%	57.95%	68.08%	44.59%	43.57%	67.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	2	2	2	0	3	1	1	0	0	3	1	1	0	0	2	2	1	0	1	0	3	1	0	0	0					
		0.27%	0.37%	0.60%	0.23%	0.0%	0.33%	0.12%	0.23%	0.0%	0.0%	1.65%	0.20%	0.32%	0.0%	0.0%	1.78%	0.54%	0.91%	0.0%	0.32%	0.0%	1.22%	0.42%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	3	2	4	2	3	3	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0					
		0.25%	0.56%	0.60%	0.47%	0.26%	0.33%	0.38%	0.23%	0.0%	0.0%	1.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.42%	0.32%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1302	50	32	142	128	229	159	28	18	21	45	55	37	29	42	8	37	12	75	46	10	16	7	42	27	7					
		13.93%	9.48%	9.75%	17.02%	16.97%	25.50%	20.38%	6.57%	8.91%	10.99%	24.86%	11.34%	11.93%	10.50%	14.63%	7.14%	10.05%	11.00%	15.62%	14.88%	2.65%	6.53%	2.97%	13.77%	19.28%	3.80%					
																																
41	Против всех	220	11	15	22	27	21	22	6	5	7	6	9	3	1	9	4	4	2	6	3	8	3	3	9	4	10					
		2.35%	2.08%	4.57%	2.63%	3.58%	2.33%	2.82%	1.40%	2.47%	3.66%	3.31%	1.85%	0.96%	0.36%	3.13%	3.57%	1.08%	1.83%	1.25%	0.97%	2.12%	1.22%	1.27%	2.95%	2.85%	5.43%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
