Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Мечетлинская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №2646	УИК №2647	УИК №2648	УИК №2649	УИК №2650	УИК №2651	УИК №2652	УИК №2653	УИК №2654	УИК №2655	УИК №2656	УИК №2657	УИК №2658	УИК №2659	УИК №2660	УИК №2661	УИК №2662	УИК №2663	УИК №2664	УИК №2665	УИК №2666	УИК №2667	УИК №2668	УИК №2669	УИК №2670	УИК №2671	УИК №2672	УИК №2673	УИК №2674	УИК №2675	УИК №2676	УИК №2677	УИК №2678	УИК №2679	УИК №2680	УИК №2681	УИК №2682	УИК №2683	УИК №2684	УИК №2685					
		0.70%	0.00%	0.00%	0.83%	0.56%	1.82%	0.29%	0.84%	1.10%	0.00%	0.00%	1.04%	0.64%	1.32%	0.36%	0.92%	0.00%	0.80%	0.00%	0.87%	0.00%	0.70%	0.00%	2.16%	0.74%	0.53%	0.64%	0.78%	0.00%	0.78%	2.59%	1.02%	0.00%	1.32%	0.67%	0.28%	0.00%	1.34%	0.00%	2.15%	2.07%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3073	50	385	260	337	53	53	15	26	68	12	206	34	24	61	50	31	87	17	86	16	34	41	36	67	45	39	102	30	83	26	205	41	23	63	49	17	143	47	17	94					
		21.92%	29.76%	25.26%	26.86%	21.14%	13.80%	15.14%	4.21%	14.29%	21.59%	9.92%	30.75%	21.66%	15.79%	22.18%	23.04%	16.67%	17.37%	15.74%	25.07%	14.04%	23.94%	28.67%	25.90%	24.81%	23.68%	12.50%	19.81%	11.72%	32.42%	22.41%	29.75%	29.29%	15.23%	21.00%	13.69%	14.53%	27.45%	24.23%	18.28%	21.66%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	85	0	0	15	16	5	0	2	0	0	0	16	2	0	0	1	0	1	0	0	1	1	0	0	1	3	1	3	2	0	0	4	0	0	2	0	0	3	1	0	5					
		0.61%	0.00%	0.00%	1.55%	1.00%	1.30%	0.00%	0.56%	0.00%	0.00%	0.00%	2.39%	1.27%	0.00%	0.00%	0.46%	0.00%	0.20%	0.00%	0.00%	0.88%	0.70%	0.00%	0.00%	0.37%	1.58%	0.32%	0.58%	0.78%	0.00%	0.00%	0.58%	0.00%	0.00%	0.67%	0.00%	0.00%	0.58%	0.52%	0.00%	1.15%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9053	90	1069	506	978	224	209	286	151	221	82	341	105	104	169	156	152	329	84	211	82	94	96	92	178	132	228	383	183	145	67	429	92	109	192	303	77	244	121	60	279					
		64.57%	53.57%	70.14%	52.27%	61.36%	58.33%	59.71%	80.34%	82.97%	70.16%	67.77%	50.90%	66.88%	68.42%	61.45%	71.89%	81.72%	65.67%	77.78%	61.52%	71.93%	66.20%	67.13%	66.19%	65.93%	69.47%	73.08%	74.37%	71.48%	56.64%	57.76%	62.26%	65.71%	72.19%	64.00%	84.64%	65.81%	46.83%	62.37%	64.52%	64.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	2	0	7	5	0	0	2	0	0	0	5	0	0	0	0	0	1	0	3	1	1	0	0	2	0	1	2	0	0	1	1	0	0	1	0	0	3	1	0	5					
		0.31%	1.19%	0.00%	0.72%	0.31%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.87%	0.88%	0.70%	0.00%	0.00%	0.74%	0.00%	0.32%	0.39%	0.00%	0.00%	0.86%	0.15%	0.00%	0.00%	0.33%	0.00%	0.00%	0.58%	0.52%	0.00%	1.15%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
