Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Мечетлинская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №2655	УИК №2656	УИК №2657	УИК №2658	УИК №2659	УИК №2660	УИК №2661	УИК №2662	УИК №2663	УИК №2664	УИК №2665	УИК №2666	УИК №2667	УИК №2668	УИК №2669	УИК №2670	УИК №2671	УИК №2672	УИК №2673	УИК №2674	УИК №2675	УИК №2676	УИК №2677	УИК №2678	УИК №2679	УИК №2680	УИК №2681	УИК №2682	УИК №2683	УИК №2684	УИК №2685	УИК №2686	УИК №2687	УИК №2688	УИК №2689	УИК №2690	УИК №2691	УИК №2692	УИК №2693	УИК №2694					
		1.19%	0.00%	0.65%	1.49%	0.36%	2.62%	1.55%	2.06%	1.02%	0.00%	0.84%	0.15%	2.47%	0.00%	0.34%	4.17%	3.93%	4.13%	0.00%	4.42%	2.91%	0.00%	0.00%	2.31%	0.00%	0.00%	0.00%	1.09%	1.77%	1.05%	1.43%	1.24%	0.68%	1.95%	0.70%	0.31%	0.85%	0.67%	0.00%	0.00%	2.59%					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	0	6	8	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	3	0	0	0					
		0.19%	0.00%	0.49%	0.60%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.44%	0.00%	0.00%	0.00%	0.68%	0.65%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1194	24	120	121	139	17	21	7	10	85	5	64	19	25	42	9	9	20	14	8	8	8	14	18	24	15	31	15	21	22	14	24	26	14	20	24	8	41	43	8	37					
		8.33%	14.46%	9.82%	9.02%	8.41%	4.45%	5.44%	2.06%	5.10%	30.58%	4.20%	9.29%	11.73%	14.62%	14.48%	4.69%	5.06%	3.94%	12.73%	2.36%	7.77%	5.71%	9.33%	13.85%	8.05%	7.69%	10.33%	3.26%	9.29%	7.69%	10.00%	2.99%	17.57%	9.09%	6.99%	7.41%	6.78%	6.86%	22.16%	7.69%	7.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	0	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0					
		0.08%	0.00%	0.41%	0.07%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.65%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	19	0	3	3	1	1	0	1	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0					
		0.13%	0.00%	0.25%	0.22%	0.06%	0.26%	0.00%	0.29%	0.00%	0.00%	0.84%	0.00%	1.23%	0.00%	0.00%	0.52%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	115	0	10	15	25	0	6	4	1	0	0	1	2	1	0	5	2	3	0	0	0	0	0	1	0	0	0	2	2	7	10	7	1	1	0	1	1	7	0	0	0					
		0.80%	0.00%	0.82%	1.12%	1.51%	0.00%	1.55%	1.18%	0.51%	0.00%	0.00%	0.15%	1.23%	0.58%	0.00%	2.60%	1.12%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.00%	0.43%	0.88%	2.45%	7.14%	0.87%	0.68%	0.65%	0.00%	0.31%	0.85%	1.17%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	175	0	16	23	50	3	5	3	1	0	0	1	4	0	1	2	4	4	0	6	1	0	0	4	0	0	0	10	5	7	4	4	1	1	2	2	1	10	0	0	0					
		1.22%	0.00%	1.31%	1.72%	3.02%	0.79%	1.30%	0.88%	0.51%	0.00%	0.00%	0.15%	2.47%	0.00%	0.34%	1.04%	2.25%	0.79%	0.00%	1.77%	0.97%	0.00%	0.00%	3.08%	0.00%	0.00%	0.00%	2.17%	2.21%	2.45%	2.86%	0.50%	0.68%	0.65%	0.70%	0.62%	0.85%	1.67%	0.00%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	51	0	5	5	18	4	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	3	3	0	0	4	1	0	0	0	0	4	0	0	0					
		0.36%	0.00%	0.41%	0.37%	1.09%	1.05%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.00%	0.65%	1.33%	0.00%	0.00%	0.50%	0.68%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12364	141	1015	1129	1400	341	347	314	179	193	111	614	129	145	242	164	139	434	96	305	83	124	133	103	269	179	265	417	188	244	110	740	116	132	259	295	106	511	151	93	408					
		86.21%	84.94%	83.06%	84.19%	84.69%	89.27%	89.90%	92.63%	91.33%	69.42%	93.28%	89.11%	79.63%	84.80%	83.45%	85.42%	78.09%	85.43%	87.27%	89.97%	80.58%	88.57%	88.67%	79.23%	90.27%	91.79%	88.33%	90.65%	83.19%	85.31%	78.57%	92.04%	78.38%	85.71%	90.56%	91.05%	89.83%	85.45%	77.84%	89.42%	88.12%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	13	0	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0					
		0.09%	0.00%	0.49%	0.22%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.17%	0.00%	0.00%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
