Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Ивнянская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613					
		0.09%	0.00%	0.18%	0.23%	0.00%	0.00%	0.12%	0.15%	0.08%	0.11%	0.00%	0.00%	0.00%	0.09%	0.17%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	3	0	0	0	3	1	1	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0					
		0.07%	0.00%	0.18%	0.00%	0.00%	0.00%	0.18%	0.07%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	483	8	94	17	13	12	61	44	21	33	0	1	37	12	27	4	17	7	33	10	15	7	3	7					
		2.74%	1.31%	5.54%	3.83%	1.78%	2.52%	3.70%	3.27%	1.60%	1.82%	0.00%	0.24%	5.90%	1.07%	2.34%	3.74%	3.56%	1.69%	3.86%	1.53%	3.99%	1.59%	1.24%	1.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	319	8	53	4	0	17	22	15	16	34	1	3	17	11	30	5	21	8	19	4	6	13	5	7					
		1.81%	1.31%	3.12%	0.90%	0.00%	3.56%	1.33%	1.12%	1.22%	1.88%	0.63%	0.72%	2.71%	0.98%	2.60%	4.67%	4.40%	1.94%	2.22%	0.61%	1.60%	2.95%	2.07%	1.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	50	0	5	0	0	1	2	6	4	6	0	1	4	1	4	1	5	2	4	0	2	2	0	0					
		0.28%	0.00%	0.29%	0.00%	0.00%	0.21%	0.12%	0.45%	0.30%	0.33%	0.00%	0.24%	0.64%	0.09%	0.35%	0.93%	1.05%	0.48%	0.47%	0.00%	0.53%	0.45%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15416	576	1369	406	652	381	1410	1156	1199	1559	154	404	531	1063	989	80	392	380	699	613	321	377	231	474					
		87.37%	94.58%	80.67%	91.44%	89.19%	79.87%	85.45%	86.01%	91.39%	85.99%	96.86%	97.12%	84.69%	95.08%	85.70%	74.77%	82.18%	92.01%	81.75%	94.02%	85.37%	85.68%	95.45%	89.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	0	5	0	0	0	5	3	4	3	1	0	6	0	4	0	3	0	2	0	1	0	0	1					
		0.22%	0.00%	0.29%	0.00%	0.00%	0.00%	0.30%	0.22%	0.30%	0.17%	0.63%	0.00%	0.96%	0.00%	0.35%	0.00%	0.63%	0.00%	0.23%	0.00%	0.27%	0.00%	0.00%	0.19%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
