Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Ивнянская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	136	2	2	1	4	6	2	15	14	9	12	0	2	3	18	14	3	5	4	5	8	3	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	88	2	2	6	7	4	2	6	6	2	5	0	1	1	7	1	1	1	8	7	4	5	6	4					
14	Число погашенных неиспользованных открепительных удостоверений	79	3	8	9	3	4	8	0	1	6	8	3	1	2	2	1	2	0	6	0	2	2	7	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	736	52	102	82	8	23	14	37	32	21	32	13	4	6	11	58	54	21	57	46	22	11	6	24					
		3.97%	9.14%	8.62%	9.67%	1.57%	3.06%	2.95%	2.17%	2.31%	1.56%	1.71%	8.02%	0.94%	0.92%	0.97%	3.96%	13.33%	5.07%	6.01%	6.88%	5.67%	2.39%	2.33%	4.68%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	437	11	55	40	3	7	2	29	19	30	15	2	3	18	13	24	33	15	56	2	21	11	16	12					
		2.36%	1.93%	4.65%	4.72%	0.59%	0.93%	0.42%	1.70%	1.37%	2.23%	0.80%	1.23%	0.70%	2.76%	1.14%	1.64%	8.15%	3.62%	5.90%	0.30%	5.41%	2.39%	6.23%	2.34%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	49	0	4	4	0	2	1	3	4	6	3	0	3	2	3	0	7	2	1	0	0	3	1	0					
		0.26%	0.00%	0.34%	0.47%	0.00%	0.27%	0.21%	0.18%	0.29%	0.45%	0.16%	0.00%	0.70%	0.31%	0.26%	0.00%	1.73%	0.48%	0.11%	0.00%	0.00%	0.65%	0.39%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	996	36	101	89	13	30	44	69	21	64	45	13	9	10	55	50	68	27	101	23	25	14	14	75					
		5.37%	6.33%	8.54%	10.50%	2.55%	3.99%	9.28%	4.04%	1.51%	4.75%	2.40%	8.02%	2.11%	1.53%	4.83%	3.41%	16.79%	6.52%	10.64%	3.44%	6.44%	3.04%	5.45%	14.62%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	80	5	1	8	0	2	2	4	9	3	6	1	1	4	8	3	4	3	8	0	0	1	3	4					
		0.43%	0.88%	0.08%	0.94%	0.00%	0.27%	0.42%	0.23%	0.65%	0.22%	0.32%	0.62%	0.23%	0.61%	0.70%	0.20%	0.99%	0.72%	0.84%	0.00%	0.00%	0.22%	1.17%	0.78%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16026	447	904	619	486	684	405	1541	1289	1216	1758	132	394	595	1046	1281	236	337	718	588	317	421	217	395					
		86.40%	78.56%	76.42%	72.99%	95.29%	91.08%	85.44%	90.28%	92.93%	90.27%	93.86%	81.48%	92.27%	91.26%	91.92%	87.44%	58.27%	81.40%	75.66%	87.89%	81.70%	91.32%	84.44%	76.99%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	24	0	4	0	0	1	0	4	4	2	1	0	0	2	0	0	0	1	1	1	1	0	0	2					
		0.13%	0.00%	0.34%	0.00%	0.00%	0.13%	0.00%	0.23%	0.29%	0.15%	0.05%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.24%	0.11%	0.15%	0.26%	0.00%	0.00%	0.39%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
