14	Число неиспользованных открепительных удостоверений	239	11	1	13	7	0	6	0	9	6	7	7	5	1	8	0	0	0	5	10	3	10	3	1	4	4	3	2	2	3	0	2	4	2	2	25	8	3	9	3	5	3	8	5	0	0	5	3	0	0	0	0	15	6	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	30	3	0	0	3	2	1	1	2	2	2	0	1	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	5	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	44	1	1	6	2	1	1	3	5	1	0	2	1	0	0	1	1	1	0	2	0	2	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	1	0					
		0.18%	0.10%	0.17%	0.61%	0.18%	0.10%	0.09%	0.29%	0.43%	0.12%	0.00%	0.26%	0.10%	0.00%	0.00%	0.17%	0.21%	0.39%	0.00%	0.44%	0.00%	0.24%	0.26%	0.20%	0.00%	0.16%	0.00%	0.21%	0.71%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.35%	0.00%					
20	Зюганов Геннадий Андреевич	108	9	2	3	9	1	9	6	2	6	6	3	3	0	0	1	1	1	0	3	1	3	1	3	1	5	1	2	0	0	0	1	0	0	0	1	1	1	0	0	0	0	2	0	5	1	0	0	3	2	2	2	3	1	1					
		0.44%	0.90%	0.34%	0.31%	0.81%	0.10%	0.85%	0.58%	0.17%	0.74%	0.98%	0.38%	0.31%	0.00%	0.00%	0.17%	0.21%	0.39%	0.00%	0.66%	0.83%	0.36%	0.26%	0.59%	0.67%	0.80%	0.66%	0.41%	0.00%	0.00%	0.00%	0.96%	0.00%	0.00%	0.00%	0.22%	0.74%	0.90%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.58%	0.45%	0.00%	0.00%	1.36%	0.65%	0.82%	0.99%	0.31%	0.35%	0.86%					
21	Медведев Дмитрий Анатольевич	24331	994	578	970	1099	983	1043	1021	1146	804	608	776	976	374	347	570	470	253	170	449	119	827	385	507	149	621	150	480	140	144	460	103	420	132	126	460	135	110	254	101	269	83	581	83	861	221	328	135	217	307	241	201	951	284	115					
		99.34%	98.91%	99.48%	99.08%	99.01%	99.70%	99.05%	99.13%	99.39%	99.01%	99.02%	99.11%	99.49%	100.00%	100.00%	99.65%	99.58%	99.22%	100.00%	98.90%	99.17%	99.28%	99.48%	99.22%	99.33%	99.04%	99.34%	99.38%	99.29%	100.00%	99.78%	99.04%	99.53%	100.00%	100.00%	99.57%	99.26%	99.10%	100.00%	100.00%	100.00%	100.00%	99.32%	100.00%	99.19%	99.55%	100.00%	100.00%	98.64%	99.35%	99.18%	99.01%	99.48%	99.30%	99.14%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
