Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																							
Дата голосования: 07.12.2003 0:00:00																																																							
																																																							
Наименование Избирательной комиссии:    Черемховская городская																																																							
																																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																							
																																																							
		Сумма	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																							
18	"1. ""ЕДИНЕНИЕ"""	259	7	7	10	5	4	4	8	6	9	7	1	3	4	16	7	6	6	3	2	9	0	3	10	12	4	7	5	4	7	7	5	3	6	3	1	2	2	9	8	5	9	3	4	7	4	1	4	0					
		1.23%	1.82%	1.62%	2.21%	1.08%	1.42%	2.70%	1.72%	1.18%	1.67%	1.20%	0.19%	2.29%	0.63%	2.31%	1.12%	1.27%	0.99%	0.63%	0.56%	1.57%	0.0%	1.36%	2.88%	3.22%	0.72%	1.24%	0.94%	0.82%	1.07%	1.09%	1.22%	1.14%	3.77%	1.63%	0.53%	1.39%	0.44%	1.14%	1.14%	0.96%	1.46%	0.45%	0.71%	1.27%	2.0%	0.23%	1.82%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	265	4	3	3	6	2	4	6	2	5	8	9	2	6	11	14	10	12	9	7	8	0	5	3	1	5	6	7	4	7	7	7	4	1	3	1	1	6	18	11	4	6	9	12	4	1	1	0	0					
		1.26%	1.04%	0.69%	0.66%	1.30%	0.71%	2.70%	1.29%	0.39%	0.92%	1.37%	1.71%	1.52%	0.95%	1.59%	2.24%	2.11%	1.99%	1.89%	1.97%	1.40%	0.0%	2.27%	0.86%	0.26%	0.91%	1.06%	1.31%	0.82%	1.07%	1.09%	1.71%	1.52%	0.62%	1.63%	0.53%	0.69%	1.32%	2.29%	1.58%	0.77%	0.97%	1.37%	2.15%	0.72%	0.5%	0.23%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	778	17	17	12	18	9	3	22	13	28	12	19	4	12	28	25	11	17	18	11	19	5	8	6	12	23	16	23	20	21	13	17	14	3	6	4	2	15	29	35	25	38	47	23	22	9	22	4	1					
		3.70%	4.43%	3.95%	2.66%	3.92%	3.20%	2.02%	4.73%	2.55%	5.20%	2.06%	3.62%	3.05%	1.91%	4.05%	4.00%	2.33%	2.82%	3.79%	3.09%	3.32%	1.63%	3.63%	1.72%	3.22%	4.18%	2.84%	4.33%	4.13%	3.23%	2.03%	4.16%	5.32%	1.88%	3.27%	2.13%	1.39%	3.31%	3.70%	5.02%	4.82%	6.16%	7.18%	4.12%	4.0%	4.5%	5.27%	1.82%	2.63%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	903	8	21	8	19	10	7	16	20	35	43	42	4	36	37	50	40	32	28	35	25	10	6	18	17	12	19	20	22	31	50	20	3	0	6	2	2	7	20	21	25	13	17	23	8	4	9	2	0					
		4.29%	2.08%	4.88%	1.77%	4.13%	3.55%	4.72%	3.44%	3.93%	6.50%	7.41%	8.01%	3.05%	5.75%	5.35%	8.01%	8.47%	5.31%	5.90%	9.85%	4.37%	3.27%	2.72%	5.18%	4.56%	2.18%	3.37%	3.76%	4.54%	4.76%	7.83%	4.90%	1.14%	0.0%	3.27%	1.06%	1.39%	1.54%	2.55%	3.01%	4.82%	2.11%	2.59%	4.12%	1.45%	2.0%	2.15%	0.91%	0.0%					
22	"5. ""За Русь Святую"""	94	1	2	1	5	0	1	4	3	1	3	2	0	3	2	3	1	3	1	1	1	2	1	3	2	3	0	1	2	4	2	0	0	1	1	0	0	4	4	2	1	3	5	3	6	0	5	1	0					
		0.44%	0.26%	0.46%	0.22%	1.08%	0.0%	0.67%	0.86%	0.59%	0.18%	0.51%	0.38%	0.0%	0.47%	0.28%	0.48%	0.21%	0.49%	0.21%	0.28%	0.17%	0.65%	0.45%	0.86%	0.53%	0.54%	0.0%	0.18%	0.41%	0.61%	0.31%	0.0%	0.0%	0.62%	0.54%	0.0%	0.0%	0.88%	0.51%	0.28%	0.19%	0.48%	0.76%	0.53%	1.09%	0.0%	1.19%	0.45%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	67	0	2	1	2	3	3	2	2	0	4	1	0	2	2	6	2	0	2	0	0	0	0	1	3	0	3	1	1	1	0	4	1	0	3	0	0	0	1	0	1	1	1	3	0	1	0	6	1					
		0.31%	0.0%	0.46%	0.22%	0.43%	1.06%	2.02%	0.43%	0.39%	0.0%	0.68%	0.19%	0.0%	0.31%	0.28%	0.96%	0.42%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.28%	0.80%	0.0%	0.53%	0.18%	0.20%	0.15%	0.0%	0.98%	0.38%	0.0%	1.63%	0.0%	0.0%	0.0%	0.12%	0.0%	0.19%	0.16%	0.15%	0.53%	0.0%	0.5%	0.0%	2.73%	2.63%					
24	"7. ""Новый курс - Автомобильная Россия"""	138	2	5	1	12	0	0	3	3	4	2	1	1	8	6	2	4	5	2	2	1	5	0	3	2	5	0	5	1	7	1	3	1	2	2	1	0	5	5	4	3	6	5	1	4	2	0	1	0					
		0.65%	0.52%	1.16%	0.22%	2.61%	0.0%	0.0%	0.64%	0.59%	0.74%	0.34%	0.19%	0.76%	1.27%	0.86%	0.32%	0.84%	0.83%	0.42%	0.56%	0.17%	1.63%	0.0%	0.86%	0.53%	0.91%	0.0%	0.94%	0.20%	1.07%	0.15%	0.73%	0.38%	1.25%	1.09%	0.53%	0.0%	1.10%	0.63%	0.57%	0.57%	0.97%	0.76%	0.17%	0.72%	1.0%	0.0%	0.45%	0.0%					
25	"8. ""Народно-республиканская партия России"""	32	0	1	0	0	3	0	0	1	0	0	0	1	0	1	2	4	0	0	1	0	3	1	1	0	1	1	1	0	1	0	1	0	1	0	1	1	0	2	0	1	0	0	1	1	0	0	0	0					
		0.15%	0.0%	0.23%	0.0%	0.0%	1.06%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.76%	0.0%	0.14%	0.32%	0.84%	0.0%	0.0%	0.28%	0.0%	0.98%	0.45%	0.28%	0.0%	0.18%	0.17%	0.18%	0.0%	0.15%	0.0%	0.24%	0.0%	0.62%	0.0%	0.53%	0.69%	0.0%	0.25%	0.0%	0.19%	0.0%	0.0%	0.17%	0.18%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	53	0	0	0	0	1	0	3	3	2	2	0	2	3	3	1	2	2	0	1	1	1	0	0	2	3	2	1	1	0	0	1	0	1	0	1	0	0	0	1	3	1	2	5	0	2	0	0	0					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.64%	0.59%	0.37%	0.34%	0.0%	1.52%	0.47%	0.43%	0.16%	0.42%	0.33%	0.0%	0.28%	0.17%	0.32%	0.0%	0.0%	0.53%	0.54%	0.35%	0.18%	0.20%	0.0%	0.0%	0.24%	0.0%	0.62%	0.0%	0.53%	0.0%	0.0%	0.0%	0.14%	0.57%	0.16%	0.30%	0.89%	0.0%	1.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	349	7	14	7	3	6	2	5	8	13	12	8	3	6	11	10	6	11	10	10	12	5	9	6	9	11	13	9	9	5	6	8	7	0	7	2	2	4	8	11	8	6	10	5	11	1	10	2	1					
		1.66%	1.82%	3.25%	1.55%	0.65%	2.13%	1.35%	1.07%	1.57%	2.41%	2.06%	1.52%	2.29%	0.95%	1.59%	1.60%	1.27%	1.82%	2.10%	2.81%	2.10%	1.63%	4.09%	1.72%	2.41%	2.00%	2.30%	1.69%	1.85%	0.76%	0.94%	1.96%	2.66%	0.0%	3.82%	1.06%	1.39%	0.88%	1.02%	1.58%	1.54%	0.97%	1.52%	0.89%	2.0%	0.5%	2.39%	0.91%	2.63%					
28	"11. ""Истинные патриоты России"""	24	2	0	0	0	0	0	1	0	1	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	1	3	1	0	2	1	0	0	1	0	1	0	0	1	1	0	2	0	0	0	1	0	0	0					
		0.11%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.18%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.28%	0.0%	0.32%	0.0%	0.0%	0.0%	0.18%	0.53%	0.18%	0.0%	0.30%	0.15%	0.0%	0.0%	0.62%	0.0%	0.53%	0.0%	0.0%	0.12%	0.14%	0.0%	0.32%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	380	8	9	9	13	7	4	10	20	14	11	11	3	13	14	15	8	5	7	4	21	4	6	8	6	5	7	12	13	9	14	2	1	1	1	6	0	2	7	6	10	6	16	5	7	3	9	7	1					
		1.80%	2.08%	2.09%	1.99%	2.83%	2.49%	2.70%	2.15%	3.93%	2.60%	1.89%	2.09%	2.29%	2.07%	2.02%	2.40%	1.69%	0.83%	1.47%	1.12%	3.67%	1.31%	2.72%	2.30%	1.61%	0.91%	1.24%	2.25%	2.68%	1.38%	2.19%	0.49%	0.38%	0.62%	0.54%	3.20%	0.0%	0.44%	0.89%	0.86%	1.93%	0.97%	2.44%	0.89%	1.27%	1.5%	2.15%	3.19%	2.63%					
30	"13. ""Демократическая партия России"""	72	3	0	0	0	2	1	1	2	1	2	1	1	1	3	1	2	3	1	0	0	2	3	3	3	4	3	3	1	2	4	0	0	0	0	0	0	3	1	1	3	2	2	4	3	0	0	0	0					
		0.34%	0.78%	0.0%	0.0%	0.0%	0.71%	0.67%	0.21%	0.39%	0.18%	0.34%	0.19%	0.76%	0.15%	0.43%	0.16%	0.42%	0.49%	0.21%	0.0%	0.0%	0.65%	1.36%	0.86%	0.80%	0.72%	0.53%	0.56%	0.20%	0.30%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.12%	0.14%	0.57%	0.32%	0.30%	0.71%	0.54%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	0	1	0	1	0	1	2	3	0	3	4	1	1	2	1	1	1	1	0	1	1	0	1	0	0	0	1	0	4	0	1	0	0	0	1	1	2	3	0	0	2	0	1	1	0	0	1	0					
		0.20%	0.0%	0.23%	0.0%	0.21%	0.0%	0.67%	0.43%	0.59%	0.0%	0.51%	0.76%	0.76%	0.15%	0.28%	0.16%	0.21%	0.16%	0.21%	0.0%	0.17%	0.32%	0.0%	0.28%	0.0%	0.0%	0.0%	0.18%	0.0%	0.61%	0.0%	0.24%	0.0%	0.0%	0.0%	0.53%	0.69%	0.44%	0.38%	0.0%	0.0%	0.32%	0.0%	0.17%	0.18%	0.0%	0.0%	0.45%	0.0%					
32	"15. ""Партия СЛОН"""	40	2	1	0	2	0	0	2	0	2	1	0	0	0	2	0	1	0	1	0	1	0	0	1	0	2	2	1	2	0	2	0	1	0	0	0	0	0	1	5	3	0	3	0	0	0	0	1	1					
		0.19%	0.52%	0.23%	0.0%	0.43%	0.0%	0.0%	0.43%	0.0%	0.37%	0.17%	0.0%	0.0%	0.0%	0.28%	0.0%	0.21%	0.0%	0.21%	0.0%	0.17%	0.0%	0.0%	0.28%	0.0%	0.36%	0.35%	0.18%	0.41%	0.0%	0.31%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.71%	0.57%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.45%	2.63%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1560	12	48	18	36	11	8	35	34	50	45	41	10	43	44	61	48	51	39	14	33	23	9	16	25	25	61	57	32	36	57	42	25	8	20	11	2	36	64	42	42	49	43	61	39	20	23	7	4					
		7.42%	3.13%	11.16%	3.99%	7.84%	3.91%	5.40%	7.52%	6.69%	9.29%	7.75%	7.82%	7.63%	6.86%	6.36%	9.77%	10.16%	8.47%	8.22%	3.94%	5.77%	7.54%	4.09%	4.61%	6.72%	4.55%	10.83%	10.73%	6.61%	5.53%	8.93%	10.29%	9.50%	5.03%	10.92%	5.88%	1.39%	7.96%	8.17%	6.03%	8.10%	7.95%	6.57%	10.93%	7.09%	10.0%	5.51%	3.19%	10.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	61	3	1	0	1	0	0	0	2	4	0	1	1	1	1	0	1	0	1	1	4	3	3	2	1	4	2	2	1	0	1	0	2	0	1	0	1	0	3	2	1	2	1	2	2	0	2	1	0					
		0.29%	0.78%	0.23%	0.0%	0.21%	0.0%	0.0%	0.0%	0.39%	0.74%	0.0%	0.19%	0.76%	0.15%	0.14%	0.0%	0.21%	0.0%	0.21%	0.28%	0.70%	0.98%	1.36%	0.57%	0.26%	0.72%	0.35%	0.37%	0.20%	0.0%	0.15%	0.0%	0.76%	0.0%	0.54%	0.0%	0.69%	0.0%	0.38%	0.28%	0.19%	0.32%	0.15%	0.35%	0.36%	0.0%	0.47%	0.45%	0.0%					
35	"18. ""ЛДПР"""	4132	56	81	105	114	68	35	89	111	72	106	116	21	149	132	102	99	141	92	48	129	68	44	79	105	139	123	101	104	124	122	87	63	32	32	32	25	104	144	113	90	86	100	94	95	33	61	61	5					
		19.66%	14.62%	18.83%	23.28%	24.83%	24.19%	23.64%	19.13%	21.85%	13.38%	18.27%	22.13%	16.03%	23.80%	19.10%	16.34%	20.97%	23.42%	19.40%	13.52%	22.59%	22.29%	20.0%	22.76%	28.22%	25.31%	21.84%	19.02%	21.48%	19.07%	19.12%	21.32%	23.95%	20.12%	17.48%	17.11%	17.48%	23.00%	18.39%	16.23%	17.37%	13.96%	15.29%	16.84%	17.27%	16.5%	14.62%	27.85%	13.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	393	3	5	9	6	4	1	5	6	8	7	11	2	11	14	11	9	11	4	6	8	4	1	5	10	17	18	10	10	12	14	8	5	2	4	8	4	12	10	20	4	15	11	9	28	2	9	0	0					
		1.87%	0.78%	1.16%	1.99%	1.30%	1.42%	0.67%	1.07%	1.18%	1.48%	1.20%	2.09%	1.52%	1.75%	2.02%	1.76%	1.90%	1.82%	0.84%	1.69%	1.40%	1.31%	0.45%	1.44%	2.68%	3.09%	3.19%	1.88%	2.06%	1.84%	2.19%	1.96%	1.90%	1.25%	2.18%	4.27%	2.79%	2.65%	1.27%	2.87%	0.77%	2.43%	1.68%	1.61%	5.09%	1.0%	2.15%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6642	139	102	149	109	107	46	136	149	172	173	131	40	195	201	141	117	170	140	102	147	106	67	88	92	170	135	153	115	207	184	112	71	71	42	77	68	115	334	303	197	253	257	194	217	95	168	68	17					
		31.60%	36.29%	23.72%	33.03%	23.74%	38.07%	31.08%	29.24%	29.33%	31.97%	29.82%	25.0%	30.53%	31.15%	29.08%	22.59%	24.78%	28.23%	29.53%	28.73%	25.74%	34.75%	30.45%	25.36%	24.73%	30.96%	23.97%	28.81%	23.76%	31.84%	28.84%	27.45%	26.99%	44.65%	22.95%	41.17%	47.55%	25.44%	42.65%	43.53%	38.03%	41.07%	39.29%	34.76%	39.45%	47.5%	40.28%	31.05%	44.73%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	2	0	1	0	1	2	2	0	0	0	1	2	0	5	0	1	0	1	0	2	3	0	0	0	1	1	3	0	0	1	1	0	0	0	0	0	3	1	1	1	0	4	1	0	1	1	1	0					
		0.20%	0.52%	0.0%	0.22%	0.0%	0.35%	1.35%	0.43%	0.0%	0.0%	0.0%	0.19%	1.52%	0.0%	0.72%	0.0%	0.21%	0.0%	0.21%	0.0%	0.35%	0.98%	0.0%	0.0%	0.0%	0.18%	0.17%	0.56%	0.0%	0.0%	0.15%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.12%	0.14%	0.19%	0.0%	0.61%	0.17%	0.0%	0.5%	0.23%	0.45%	0.0%					
39	"22. ""Развитие предпринимательства"""	51	0	0	1	2	0	0	0	0	1	3	1	2	0	5	0	0	2	0	1	1	0	1	2	0	1	0	2	0	4	3	0	0	0	1	2	0	3	2	2	1	1	3	2	1	0	0	1	0					
		0.24%	0.0%	0.0%	0.22%	0.43%	0.0%	0.0%	0.0%	0.0%	0.18%	0.51%	0.19%	1.52%	0.0%	0.72%	0.0%	0.0%	0.33%	0.0%	0.28%	0.17%	0.0%	0.45%	0.57%	0.0%	0.18%	0.0%	0.37%	0.0%	0.61%	0.47%	0.0%	0.0%	0.0%	0.54%	1.06%	0.0%	0.66%	0.25%	0.28%	0.19%	0.16%	0.45%	0.35%	0.18%	0.0%	0.0%	0.45%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3363	78	94	74	88	25	6	83	76	97	101	85	14	85	106	127	67	92	86	86	112	46	34	63	47	75	103	80	96	130	104	67	48	20	43	24	25	99	84	76	63	101	88	79	59	17	69	36	5					
		16.00%	20.36%	21.86%	16.40%	19.17%	8.89%	4.05%	17.84%	14.96%	18.02%	17.41%	16.22%	10.68%	13.57%	15.34%	20.35%	14.19%	15.28%	18.14%	24.22%	19.61%	15.08%	15.45%	18.15%	12.63%	13.66%	18.29%	15.06%	19.83%	20.0%	16.30%	16.42%	18.25%	12.57%	23.49%	12.83%	17.48%	21.90%	10.72%	10.91%	12.16%	16.39%	13.45%	14.15%	10.72%	8.5%	16.54%	16.43%	13.15%					
																																																							
41	Против всех	936	20	11	24	10	10	14	21	34	15	32	27	12	36	31	38	25	29	22	18	24	9	10	17	17	28	33	24	31	34	34	16	12	6	1	9	7	21	28	21	21	11	17	20	21	4	16	13	2					
		4.45%	5.22%	2.55%	5.32%	2.17%	3.55%	9.45%	4.51%	6.69%	2.78%	5.51%	5.15%	9.16%	5.75%	4.48%	6.08%	5.29%	4.81%	4.64%	5.07%	4.20%	2.95%	4.54%	4.89%	4.56%	5.10%	5.86%	4.51%	6.40%	5.23%	5.32%	3.92%	4.56%	3.77%	0.54%	4.81%	4.89%	4.64%	3.57%	3.01%	4.05%	1.78%	2.59%	3.58%	3.81%	2.0%	3.83%	5.93%	5.26%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
