9	Число недействительных избирательных бюллетеней	262	18	13	9	15	10	10	10	16	8	7	6	13	8	15	10	10	12	4	12	16	16	10	14									
10	Число действительных избирательных бюллетеней	27574	1316	1441	1102	1727	1569	1471	1263	1433	915	1028	997	1634	1050	1422	1258	580	1279	822	1129	1103	1265	1085	685									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	141	8	3	4	7	11	8	7	4	7	7	3	6	7	8	11	1	7	3	7	5	10	4	3									
		0.51%	0.60%	0.21%	0.36%	0.40%	0.70%	0.54%	0.55%	0.28%	0.76%	0.68%	0.30%	0.36%	0.66%	0.56%	0.87%	0.17%	0.54%	0.36%	0.61%	0.45%	0.78%	0.37%	0.43%									
14	Грудинин Павел Николаевич	6895	353	341	257	469	356	390	292	375	244	259	194	426	292	365	338	125	294	216	252	289	329	307	132									
		24.77%	26.46%	23.45%	23.13%	26.92%	22.55%	26.33%	22.94%	25.88%	26.44%	25.02%	19.34%	25.87%	27.60%	25.40%	26.66%	21.19%	22.77%	26.15%	22.09%	25.83%	25.68%	28.04%	18.88%									
15	Жириновский Владимир Вольфович	1592	72	74	69	102	78	70	69	57	40	46	48	86	36	94	60	52	96	58	83	108	100	53	41									
		5.72%	5.40%	5.09%	6.21%	5.86%	4.94%	4.73%	5.42%	3.93%	4.33%	4.44%	4.79%	5.22%	3.40%	6.54%	4.73%	8.81%	7.44%	7.02%	7.27%	9.65%	7.81%	4.84%	5.87%									
16	Путин Владимир Владимирович	18110	848	995	733	1098	1083	965	858	954	596	684	710	1062	670	897	819	383	847	522	754	667	798	684	483									
		65.06%	63.57%	68.43%	65.98%	63.03%	68.59%	65.16%	67.40%	65.84%	64.57%	66.09%	70.79%	64.48%	63.33%	62.42%	64.59%	64.92%	65.61%	63.20%	66.08%	59.61%	62.30%	62.47%	69.10%									
17	Собчак Ксения Анатольевна	338	13	14	14	18	18	14	10	17	9	21	18	25	17	21	15	7	14	10	9	14	11	14	15									
		1.21%	0.97%	0.96%	1.26%	1.03%	1.14%	0.95%	0.79%	1.17%	0.98%	2.03%	1.79%	1.52%	1.61%	1.46%	1.18%	1.19%	1.08%	1.21%	0.79%	1.25%	0.86%	1.28%	2.15%									
18	Сурайкин Максим Александрович	142	8	7	3	7	9	6	9	5	7	4	3	5	4	15	7	4	2	5	5	8	3	11	5									
		0.51%	0.60%	0.48%	0.27%	0.40%	0.57%	0.41%	0.71%	0.35%	0.76%	0.39%	0.30%	0.30%	0.38%	1.04%	0.55%	0.68%	0.15%	0.61%	0.44%	0.71%	0.23%	1.00%	0.72%									
19	Титов Борис Юрьевич	122	4	2	11	9	3	9	6	5	4	2	7	4	7	9	4	2	5	2	5	5	9	6	2									
		0.44%	0.30%	0.14%	0.99%	0.52%	0.19%	0.61%	0.47%	0.35%	0.43%	0.19%	0.70%	0.24%	0.66%	0.63%	0.32%	0.34%	0.39%	0.24%	0.44%	0.45%	0.70%	0.55%	0.29%									
20	Явлинский Григорий Алексеевич	234	10	5	11	17	11	9	12	16	8	5	14	20	17	13	4	6	14	6	14	7	5	6	4									
		0.84%	0.75%	0.34%	0.99%	0.98%	0.70%	0.61%	0.94%	1.10%	0.87%	0.48%	1.40%	1.21%	1.61%	0.90%	0.32%	1.02%	1.08%	0.73%	1.23%	0.63%	0.39%	0.55%	0.57%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
