Выборы Президента Российской Федерации																																																									
																																																									
"Наименование Избирательной комиссии:    Красноярск, Кировская"																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237					
18	. Глазьев Сергей Юрьевич	10333	163	197	237	182	171	216	183	147	176	268	226	231	240	196	193	198	234	270	208	201	224	243	221	226	242	256	250	225	182	209	214	125	246	217	250	248	245	170	140	143	140	170	252	180	233	125	228	271	260	61					
		24.16%	29.16%	24.44%	24.95%	25.42%	23.62%	25.99%	22.32%	22.55%	23.75%	26.80%	23.86%	23.57%	25.34%	22.55%	23.09%	23.13%	24.87%	25.64%	20.53%	25.80%	21.09%	26.13%	23.46%	25.65%	25.18%	26.53%	25.54%	24.25%	21.95%	24.91%	25.15%	20.10%	26.54%	23.23%	23.21%	27.87%	26.83%	22.19%	23.22%	21.34%	21.41%	21.96%	24.66%	22.93%	25.58%	16.32%	23.36%	25.98%	26.75%	22.26%					
19	. Малышкин Олег Александрович	531	4	12	16	15	19	12	8	12	16	13	12	13	11	11	10	3	8	11	19	4	10	10	20	18	14	15	9	16	14	9	15	11	4	12	13	8	13	10	4	4	3	5	9	5	13	5	9	7	13	4					
		1.24%	0.72%	1.49%	1.68%	2.09%	2.62%	1.44%	0.98%	1.84%	2.16%	1.30%	1.27%	1.33%	1.16%	1.27%	1.20%	0.35%	0.85%	1.04%	1.88%	0.51%	0.94%	1.08%	2.12%	2.04%	1.46%	1.55%	0.92%	1.72%	1.69%	1.07%	1.76%	1.77%	0.43%	1.28%	1.21%	0.90%	1.42%	1.31%	0.66%	0.60%	0.46%	0.65%	0.88%	0.64%	1.43%	0.65%	0.92%	0.67%	1.34%	1.46%					
20	. Миронов Сергей Михайлович	287	2	7	6	4	2	6	2	2	4	6	9	10	8	3	4	4	7	13	8	5	4	6	6	8	4	10	4	2	8	7	10	2	14	12	9	4	2	1	5	5	4	3	5	6	3	5	8	9	7	2					
		0.67%	0.36%	0.87%	0.63%	0.56%	0.28%	0.72%	0.24%	0.31%	0.54%	0.60%	0.95%	1.02%	0.84%	0.35%	0.48%	0.47%	0.74%	1.23%	0.79%	0.64%	0.38%	0.65%	0.64%	0.91%	0.42%	1.04%	0.41%	0.22%	0.97%	0.83%	1.18%	0.32%	1.51%	1.28%	0.84%	0.45%	0.22%	0.13%	0.83%	0.75%	0.61%	0.39%	0.49%	0.76%	0.33%	0.65%	0.82%	0.86%	0.72%	0.73%					
21	. Путин Владимир Владимирович	23734	295	490	519	413	412	448	465	379	390	527	502	571	530	497	495	469	540	555	604	426	643	498	532	466	518	518	529	513	464	465	441	376	471	518	597	479	502	447	317	411	384	410	525	445	493	494	548	531	510	162					
		55.50%	52.77%	60.79%	54.63%	57.68%	56.91%	53.91%	56.71%	58.13%	52.63%	52.70%	53.01%	58.27%	55.97%	57.19%	59.21%	54.79%	57.39%	52.71%	59.62%	54.69%	60.55%	53.55%	56.48%	52.89%	53.90%	53.68%	54.03%	55.28%	55.97%	55.42%	51.82%	60.45%	50.81%	55.46%	55.43%	53.82%	54.98%	58.36%	52.57%	61.34%	58.72%	52.97%	51.37%	56.69%	54.12%	64.49%	56.15%	50.91%	52.47%	59.12%					
22	. Хакамада Ирина Муцуовна	2292	19	41	43	25	39	38	41	33	51	47	34	45	47	53	41	38	38	67	47	41	40	55	53	54	46	42	60	52	32	29	36	43	54	74	62	50	38	38	45	29	39	64	66	43	50	45	69	78	56	22					
		5.36%	3.40%	5.09%	4.53%	3.49%	5.39%	4.57%	5.00%	5.06%	6.88%	4.70%	3.59%	4.59%	4.96%	6.10%	4.90%	4.44%	4.04%	6.36%	4.64%	5.26%	3.77%	5.91%	5.63%	6.13%	4.79%	4.35%	6.13%	5.60%	3.86%	3.46%	4.23%	6.91%	5.83%	7.92%	5.76%	5.62%	4.16%	4.96%	7.46%	4.33%	5.96%	8.27%	6.46%	5.48%	5.49%	5.87%	7.07%	7.48%	5.76%	8.03%					
23	. Харитонов Николай Михайлович	3135	60	31	71	42	47	74	68	42	43	75	87	62	67	59	60	90	65	72	68	45	70	69	61	72	69	77	84	71	75	72	75	36	79	45	75	59	68	50	53	32	51	49	99	56	71	40	72	96	73	8					
		7.33%	10.73%	3.85%	7.47%	5.87%	6.49%	8.90%	8.29%	6.44%	5.80%	7.50%	9.19%	6.33%	7.07%	6.79%	7.18%	10.51%	6.91%	6.84%	6.71%	5.78%	6.59%	7.42%	6.48%	8.17%	7.18%	7.98%	8.58%	7.65%	9.05%	8.58%	8.81%	5.79%	8.52%	4.82%	6.96%	6.63%	7.45%	6.53%	8.79%	4.78%	7.80%	6.33%	9.69%	7.13%	7.79%	5.22%	7.38%	9.20%	7.51%	2.92%					
																																																									
24	Против всех	2105	11	22	53	28	25	30	48	28	53	54	37	42	38	48	33	51	37	60	52	40	61	38	45	30	57	43	39	42	48	45	55	25	55	50	63	36	45	43	32	37	28	68	57	42	41	47	36	45	47	15					
		4.92%	1.97%	2.73%	5.58%	3.91%	3.45%	3.61%	5.85%	4.29%	7.15%	5.40%	3.91%	4.29%	4.01%	5.52%	3.95%	5.96%	3.93%	5.70%	5.13%	5.13%	5.74%	4.09%	4.78%	3.41%	5.93%	4.46%	3.98%	4.53%	5.79%	5.36%	6.46%	4.02%	5.93%	5.35%	5.85%	4.04%	4.93%	5.61%	5.31%	5.52%	4.28%	8.79%	5.58%	5.35%	4.50%	6.14%	3.69%	4.31%	4.84%	5.47%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
