Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Малосердобинская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	150	13	10	14	9	9	9	9	3	3	6	4	3	6	5	3	6	12	4	7	7	6	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	38	7	7	7	5	1	0	0	2	0	2	1	0	1	1	2	0	2	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	18	1	1	0	0	1	0	4	0	0	1	1	0	1	1	0	2	1	2	1	1	0	0					
14	Число погашенных открепительных удостоверений	112	6	3	7	4	8	9	9	1	3	4	3	3	5	4	1	6	10	4	7	7	6	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	78	7	12	6	8	6	2	1	1	0	1	5	1	2	0	0	0	12	1	2	8	3	0					
		1.15%	1.11%	2.35%	0.75%	1.85%	1.81%	0.51%	0.27%	2.22%	0.0%	0.34%	2.25%	0.76%	0.68%	0.0%	0.0%	0.0%	2.33%	0.98%	0.55%	2.38%	1.10%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	25	5	1	2	0	1	0	0	4	0	2	3	0	0	0	0	5	0	0	1	0	1	0					
		0.37%	0.79%	0.19%	0.25%	0.0%	0.30%	0.0%	0.0%	8.88%	0.0%	0.69%	1.35%	0.0%	0.0%	0.0%	0.0%	1.94%	0.0%	0.0%	0.27%	0.0%	0.36%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	101	0	3	6	10	5	1	7	0	1	4	2	3	7	3	0	8	15	2	2	7	11	4					
		1.49%	0.0%	0.58%	0.75%	2.32%	1.51%	0.25%	1.92%	0.0%	0.93%	1.39%	0.90%	2.30%	2.40%	1.31%	0.0%	3.11%	2.91%	1.96%	0.55%	2.08%	4.04%	6.06%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	36	5	1	4	3	1	3	1	0	2	5	3	0	0	0	2	3	0	0	3	0	0	0					
		0.53%	0.79%	0.19%	0.50%	0.69%	0.30%	0.77%	0.27%	0.0%	1.86%	1.74%	1.35%	0.0%	0.0%	0.0%	2.66%	1.16%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	24	0	2	2	2	1	0	1	0	0	0	0	1	3	0	0	1	8	0	2	0	0	1					
		0.35%	0.0%	0.39%	0.25%	0.46%	0.30%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.76%	1.03%	0.0%	0.0%	0.38%	1.55%	0.0%	0.55%	0.0%	0.0%	1.51%					
23	"6. ""Объединенная Российская партия ""Русь"""	5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.12%	0.23%	0.30%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	44	5	1	2	7	6	4	2	0	0	0	3	3	0	0	0	0	3	2	3	2	0	1					
		0.65%	0.79%	0.19%	0.25%	1.62%	1.81%	1.03%	0.55%	0.0%	0.0%	0.0%	1.35%	2.30%	0.0%	0.0%	0.0%	0.0%	0.58%	1.96%	0.82%	0.59%	0.0%	1.51%					
25	"8. ""Народно-республиканская партия России"""	4	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.05%	0.0%	0.0%	0.25%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	418	43	35	57	15	24	49	35	2	10	24	4	4	21	4	1	15	37	5	6	11	10	6					
		6.20%	6.86%	6.87%	7.16%	3.48%	7.27%	12.72%	9.64%	4.44%	9.34%	8.36%	1.80%	3.07%	7.21%	1.74%	1.33%	5.83%	7.18%	4.90%	1.65%	3.27%	3.67%	9.09%					
28	"11. ""Истинные патриоты России"""	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.54%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	23	2	3	6	0	0	2	2	0	0	0	1	0	2	0	0	1	3	0	0	0	0	1					
		0.34%	0.31%	0.58%	0.75%	0.0%	0.0%	0.51%	0.55%	0.0%	0.0%	0.0%	0.45%	0.0%	0.68%	0.0%	0.0%	0.38%	0.58%	0.0%	0.0%	0.0%	0.0%	1.51%					
30	"13. ""Демократическая партия России"""	13	0	2	0	0	1	0	1	0	1	0	0	0	1	1	1	2	1	0	0	1	1	0					
		0.19%	0.0%	0.39%	0.0%	0.0%	0.30%	0.0%	0.27%	0.0%	0.93%	0.0%	0.0%	0.0%	0.34%	0.43%	1.33%	0.77%	0.19%	0.0%	0.0%	0.29%	0.36%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	9	0	0	2	3	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.25%	0.69%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.90%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0					
		0.07%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.36%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	224	14	27	41	6	7	6	23	0	0	11	17	3	13	7	1	7	11	1	4	5	19	1					
		3.32%	2.23%	5.30%	5.15%	1.39%	2.12%	1.55%	6.33%	0.0%	0.0%	3.83%	7.65%	2.30%	4.46%	3.05%	1.33%	2.72%	2.13%	0.98%	1.10%	1.48%	6.98%	1.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	8	0	0	0	0	1	3	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.30%	0.77%	0.27%	0.0%	0.0%	0.34%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	443	23	38	40	41	16	18	10	0	8	19	14	21	22	13	7	16	42	8	24	29	30	4					
		6.57%	3.67%	7.46%	5.02%	9.51%	4.84%	4.67%	2.75%	0.0%	7.47%	6.62%	6.30%	16.15%	7.56%	5.67%	9.33%	6.22%	8.15%	7.84%	6.61%	8.63%	11.02%	6.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	107	21	13	15	11	5	4	2	0	0	0	0	2	4	0	0	6	8	0	3	10	3	0					
		1.58%	3.35%	2.55%	1.88%	2.55%	1.51%	1.03%	0.55%	0.0%	0.0%	0.0%	0.0%	1.53%	1.37%	0.0%	0.0%	2.33%	1.55%	0.0%	0.82%	2.97%	1.10%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3987	339	276	483	225	163	226	224	33	62	188	144	79	153	164	51	160	248	71	264	217	173	44					
		59.18%	54.15%	54.22%	60.67%	52.20%	49.39%	58.70%	61.70%	73.33%	57.94%	65.50%	64.86%	60.76%	52.57%	71.61%	68.0%	62.25%	48.15%	69.60%	72.72%	64.58%	63.60%	66.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	3	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	5	0	1	0	1	0					
		0.20%	0.47%	0.0%	0.12%	0.0%	0.30%	0.0%	0.27%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.27%	0.0%	0.36%	0.0%					
39	"22. ""Развитие предпринимательства"""	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.19%	0.12%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	996	140	83	124	85	75	58	45	5	15	26	15	7	48	33	9	26	90	11	40	42	18	1					
		14.78%	22.36%	16.30%	15.57%	19.72%	22.72%	15.06%	12.39%	11.11%	14.01%	9.05%	6.75%	5.38%	16.49%	14.41%	12.0%	10.11%	17.47%	10.78%	11.01%	12.5%	6.61%	1.51%					
																													
41	Против всех	93	13	8	0	6	11	2	4	0	5	4	5	0	7	2	2	3	14	1	4	2	0	0					
		1.38%	2.07%	1.57%	0.0%	1.39%	3.33%	0.51%	1.10%	0.0%	4.67%	1.39%	2.25%	0.0%	2.40%	0.87%	2.66%	1.16%	2.71%	0.98%	1.10%	0.59%	0.0%	0.0%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
