Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Никольская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059					
		1.76%	1.88%	1.66%	1.97%	1.98%	1.52%	1.16%	1.65%	0.99%	1.58%	2.05%	1.91%	2.31%	2.14%	0.79%	2.64%	2.64%	1.35%	0.0%	0.65%	1.36%	0.0%	2.38%	3.38%	0.0%	1.18%	4.51%	4.15%	3.77%	2.82%	0.0%	2.17%	2.29%	1.59%	2.73%	0.0%	1.68%	2.01%	1.01%	0.52%	1.11%	2.54%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	108	7	5	5	10	13	14	3	5	3	15	2	0	1	0	1	0	0	0	1	0	0	3	0	1	1	0	3	1	1	0	1	0	1	3	4	0	1	0	1	0	2					
		0.52%	0.62%	0.37%	0.43%	0.86%	1.16%	1.47%	0.26%	0.45%	0.26%	1.40%	0.29%	0.0%	0.42%	0.0%	0.52%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.51%	0.0%	0.33%	0.59%	0.0%	1.03%	0.47%	0.35%	0.0%	0.16%	0.0%	0.17%	1.02%	0.97%	0.0%	0.50%	0.0%	0.52%	0.0%	0.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	603	37	27	32	50	50	36	62	52	41	76	6	10	2	1	4	1	3	1	5	2	0	11	0	4	2	0	10	5	3	0	7	4	18	0	2	9	3	5	2	2	18					
		2.95%	3.31%	2.03%	2.75%	4.31%	4.48%	3.80%	5.41%	4.70%	3.60%	7.11%	0.88%	2.10%	0.85%	0.79%	2.11%	0.29%	1.35%	0.74%	1.62%	1.36%	0.0%	1.87%	0.0%	1.34%	1.18%	0.0%	3.46%	2.35%	1.06%	0.0%	1.17%	2.29%	3.19%	0.0%	0.48%	1.68%	1.50%	2.53%	1.05%	2.22%	2.29%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	306	25	28	13	25	27	14	31	19	22	37	7	0	2	2	0	0	1	0	1	1	2	5	0	1	0	1	3	1	3	0	11	1	6	7	0	1	0	2	2	0	5					
		1.49%	2.23%	2.11%	1.11%	2.15%	2.42%	1.47%	2.70%	1.71%	1.93%	3.46%	1.02%	0.0%	0.85%	1.58%	0.0%	0.0%	0.45%	0.0%	0.32%	0.68%	1.27%	0.85%	0.0%	0.33%	0.0%	0.75%	1.03%	0.47%	1.06%	0.0%	1.84%	0.57%	1.06%	2.38%	0.0%	0.18%	0.0%	1.01%	1.05%	0.0%	0.63%					
22	"5. ""За Русь Святую"""	93	5	9	10	4	4	8	2	6	11	7	2	0	0	1	0	0	1	0	0	0	4	1	1	1	0	1	2	0	3	0	1	0	2	0	3	0	0	0	1	0	3					
		0.45%	0.44%	0.67%	0.86%	0.34%	0.35%	0.84%	0.17%	0.54%	0.96%	0.65%	0.29%	0.0%	0.0%	0.79%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	2.54%	0.17%	1.69%	0.33%	0.0%	0.75%	0.69%	0.0%	1.06%	0.0%	0.16%	0.0%	0.35%	0.0%	0.73%	0.0%	0.0%	0.0%	0.52%	0.0%	0.38%					
23	"6. ""Объединенная Российская партия ""Русь"""	55	2	4	2	7	0	4	2	0	7	2	6	0	2	0	0	1	0	0	0	0	0	3	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	7	0	1	0					
		0.26%	0.17%	0.30%	0.17%	0.60%	0.0%	0.42%	0.17%	0.0%	0.61%	0.18%	0.88%	0.0%	0.85%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	1.69%	0.33%	0.0%	0.0%	0.34%	0.0%	0.35%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	3.55%	0.0%	1.11%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	174	10	19	12	15	14	16	15	19	12	14	1	0	1	0	0	1	1	1	2	0	0	2	0	2	0	0	6	1	0	1	0	2	0	0	0	2	1	0	0	0	4					
		0.85%	0.89%	1.43%	1.03%	1.29%	1.25%	1.69%	1.30%	1.71%	1.05%	1.31%	0.14%	0.0%	0.42%	0.0%	0.0%	0.29%	0.45%	0.74%	0.65%	0.0%	0.0%	0.34%	0.0%	0.67%	0.0%	0.0%	2.07%	0.47%	0.0%	1.21%	0.0%	1.14%	0.0%	0.0%	0.0%	0.37%	0.50%	0.0%	0.0%	0.0%	0.50%					
25	"8. ""Народно-республиканская партия России"""	41	0	4	1	0	3	0	2	5	7	4	0	0	2	0	0	1	0	0	0	0	0	4	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	2					
		0.20%	0.0%	0.30%	0.08%	0.0%	0.26%	0.0%	0.17%	0.45%	0.61%	0.37%	0.0%	0.0%	0.85%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	1.69%	0.0%	0.0%	0.75%	0.0%	0.47%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.50%	0.0%	0.0%	0.25%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	1	4	3	0	0	1	2	3	4	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1					
		0.12%	0.08%	0.30%	0.25%	0.0%	0.0%	0.10%	0.17%	0.27%	0.35%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.17%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.57%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%					
27	"10. ""Аграрная партия России"""	505	10	40	24	18	25	26	16	16	27	30	4	5	4	2	10	9	17	2	11	11	4	24	1	12	5	4	6	7	13	2	14	2	16	4	6	12	8	3	5	0	50					
		2.47%	0.89%	3.01%	2.06%	1.55%	2.24%	2.74%	1.39%	1.44%	2.37%	2.80%	0.58%	1.05%	1.71%	1.58%	5.29%	2.64%	7.65%	1.48%	3.58%	7.48%	2.54%	4.09%	1.69%	4.04%	2.95%	3.00%	2.07%	3.30%	4.59%	2.43%	2.34%	1.14%	2.84%	1.36%	1.46%	2.24%	4.02%	1.52%	2.63%	0.0%	6.36%					
28	"11. ""Истинные патриоты России"""	13	2	0	1	0	1	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1					
		0.06%	0.17%	0.0%	0.08%	0.0%	0.08%	0.10%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.12%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	139	8	11	8	8	9	8	5	8	5	10	8	0	2	0	2	0	1	0	1	0	0	7	3	0	1	1	4	1	6	0	2	3	0	2	0	0	3	3	2	0	7					
		0.68%	0.71%	0.83%	0.68%	0.69%	0.80%	0.84%	0.43%	0.72%	0.43%	0.93%	1.17%	0.0%	0.85%	0.0%	1.05%	0.0%	0.45%	0.0%	0.32%	0.0%	0.0%	1.19%	5.08%	0.0%	0.59%	0.75%	1.38%	0.47%	2.12%	0.0%	0.33%	1.72%	0.0%	0.68%	0.0%	0.0%	1.50%	1.52%	1.05%	0.0%	0.89%					
30	"13. ""Демократическая партия России"""	59	5	4	6	4	4	2	4	1	6	5	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	2	0	0	2	0	0	0	0	1	0	0	0	0	2					
		0.28%	0.44%	0.30%	0.51%	0.34%	0.35%	0.21%	0.34%	0.09%	0.52%	0.46%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	1.73%	0.94%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	2	6	2	4	0	2	2	2	2	0	2	0	1	0	2	0	0	0	0	0	0	2	0	1	0	2	0	0	1	0	2	0	0	1	0	0	1	2	0	0	1					
		0.19%	0.17%	0.45%	0.17%	0.34%	0.0%	0.21%	0.17%	0.18%	0.17%	0.0%	0.29%	0.0%	0.42%	0.0%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.33%	0.0%	1.50%	0.0%	0.0%	0.35%	0.0%	0.33%	0.0%	0.0%	0.34%	0.0%	0.0%	0.50%	1.01%	0.0%	0.0%	0.12%					
32	"15. ""Партия СЛОН"""	22	4	0	0	2	1	1	1	2	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	2					
		0.10%	0.35%	0.0%	0.0%	0.17%	0.08%	0.10%	0.08%	0.18%	0.08%	0.0%	0.0%	0.0%	0.0%	0.79%	0.52%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.25%					
33	"16. ""Родина"" (народно-патриотический союз)"""	867	60	70	54	66	88	74	65	67	45	73	17	15	3	0	3	3	6	0	2	1	4	15	1	6	7	3	6	10	9	0	15	8	9	4	2	8	0	5	10	0	33					
		4.24%	5.37%	5.28%	4.64%	5.69%	7.89%	7.82%	5.67%	6.06%	3.95%	6.83%	2.5%	3.15%	1.28%	0.0%	1.58%	0.88%	2.70%	0.0%	0.65%	0.68%	2.54%	2.55%	1.69%	2.02%	4.14%	2.25%	2.07%	4.71%	3.18%	0.0%	2.51%	4.59%	1.59%	1.36%	0.48%	1.49%	0.0%	2.53%	5.26%	0.0%	4.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	6	4	2	1	4	3	2	2	4	0	1	0	1	0	0	4	1	0	0	1	0	4	0	0	0	1	2	1	1	0	0	0	0	0	2	0	2	0	1	0	3					
		0.25%	0.53%	0.30%	0.17%	0.08%	0.35%	0.31%	0.17%	0.18%	0.35%	0.0%	0.14%	0.0%	0.42%	0.0%	0.0%	1.17%	0.45%	0.0%	0.0%	0.68%	0.0%	0.68%	0.0%	0.0%	0.0%	0.75%	0.69%	0.47%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	1.00%	0.0%	0.52%	0.0%	0.38%					
35	"18. ""ЛДПР"""	1675	108	141	161	128	89	68	114	111	110	90	48	35	19	5	12	15	14	10	8	4	10	49	4	17	13	6	29	25	14	3	41	16	27	8	23	20	5	8	8	5	54					
		8.19%	9.66%	10.64%	13.85%	11.05%	7.98%	7.18%	9.94%	10.04%	9.67%	8.42%	7.05%	7.36%	8.15%	3.96%	6.34%	4.41%	6.30%	7.40%	2.60%	2.72%	6.36%	8.36%	6.77%	5.72%	7.69%	4.51%	10.03%	11.79%	4.94%	3.65%	6.86%	9.19%	4.79%	2.73%	5.62%	3.73%	2.51%	4.06%	4.21%	5.55%	6.87%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	493	55	28	22	49	40	43	22	26	32	28	16	11	3	2	1	4	4	2	2	0	8	4	1	0	2	4	7	4	6	0	12	1	7	3	0	7	6	2	5	0	24					
		2.41%	4.92%	2.11%	1.89%	4.23%	3.59%	4.54%	1.91%	2.35%	2.81%	2.62%	2.35%	2.31%	1.28%	1.58%	0.52%	1.17%	1.80%	1.48%	0.65%	0.0%	5.09%	0.68%	1.69%	0.0%	1.18%	3.00%	2.42%	1.88%	2.12%	0.0%	2.01%	0.57%	1.24%	1.02%	0.0%	1.30%	3.01%	1.01%	2.63%	0.0%	3.05%					
37	"20. ""Политическая партия ""Единая Россия"""	11631	565	664	578	547	513	395	577	568	581	414	450	305	159	102	145	259	124	108	257	104	120	347	35	226	103	87	153	130	175	71	404	110	384	206	337	420	142	128	140	72	426					
		56.92%	50.58%	50.11%	49.74%	47.23%	46.05%	41.75%	50.34%	51.40%	51.09%	38.76%	66.17%	64.21%	68.24%	80.95%	76.71%	76.17%	55.85%	80.0%	83.71%	70.74%	76.43%	59.21%	59.32%	76.09%	60.94%	65.41%	52.94%	61.32%	61.83%	86.58%	67.67%	63.21%	68.20%	70.30%	82.39%	78.50%	71.35%	64.97%	73.68%	80.0%	54.19%					
38	"21. ""Российская Конституционно-демократическая партия"""	52	3	0	2	1	1	1	3	1	3	2	3	2	1	0	0	2	1	0	1	1	0	6	0	0	1	1	0	1	2	0	3	0	1	2	0	2	2	2	0	0	1					
		0.25%	0.26%	0.0%	0.17%	0.08%	0.08%	0.10%	0.26%	0.09%	0.26%	0.18%	0.44%	0.42%	0.42%	0.0%	0.0%	0.58%	0.45%	0.0%	0.32%	0.68%	0.0%	1.02%	0.0%	0.0%	0.59%	0.75%	0.0%	0.47%	0.70%	0.0%	0.50%	0.0%	0.17%	0.68%	0.0%	0.37%	1.00%	1.01%	0.0%	0.0%	0.12%					
39	"22. ""Развитие предпринимательства"""	48	1	8	4	2	2	3	4	2	5	4	0	2	0	0	0	1	0	0	0	1	0	2	0	0	0	1	0	1	0	0	1	0	0	0	0	3	0	0	0	0	1					
		0.23%	0.08%	0.60%	0.34%	0.17%	0.17%	0.31%	0.34%	0.18%	0.43%	0.37%	0.0%	0.42%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.68%	0.0%	0.34%	0.0%	0.0%	0.0%	0.75%	0.0%	0.47%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.12%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2153	138	161	122	133	151	151	140	120	142	164	68	54	17	8	1	25	29	9	12	17	4	66	8	23	27	6	26	4	24	4	46	21	41	24	19	33	15	5	7	6	82					
		10.53%	12.35%	12.15%	10.49%	11.48%	13.55%	15.96%	12.21%	10.85%	12.48%	15.35%	10.0%	11.36%	7.29%	6.34%	0.52%	7.35%	13.06%	6.66%	3.90%	11.56%	2.54%	11.26%	13.55%	7.74%	15.97%	4.51%	8.99%	1.88%	8.48%	4.87%	7.70%	12.06%	7.28%	8.19%	4.64%	6.16%	7.53%	2.53%	3.68%	6.66%	10.43%					
																																																
41	Против всех	527	33	50	32	37	43	39	35	49	24	41	16	5	5	1	0	3	10	2	0	2	1	7	0	2	3	0	4	3	2	1	10	0	23	6	3	4	2	0	3	1	25					
		2.57%	2.95%	3.77%	2.75%	3.19%	3.85%	4.12%	3.05%	4.43%	2.11%	3.83%	2.35%	1.05%	2.14%	0.79%	0.0%	0.88%	4.50%	1.48%	0.0%	1.36%	0.63%	1.19%	0.0%	0.67%	1.77%	0.0%	1.38%	1.41%	0.70%	1.21%	1.67%	0.0%	4.08%	2.04%	0.73%	0.74%	1.00%	0.0%	1.57%	1.11%	3.18%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
