8	Число бюллетеней в стационарных ящиках для голосования	45761	1277	1304	1438	1210	1088	895	1455	964	1339	1576	1401	1397	1517	1294	1404	1284	1338	1314	1345	1321	1390	1246	1348	1432	1333	1393	1487	1341	1403	1493	1407	1366	1472	1489					
9	Число недействительных избирательных бюллетеней	483	16	16	19	19	12	9	9	8	12	15	10	19	16	13	20	22	12	15	15	11	14	11	17	5	25	13	10	10	16	18	15	17	9	15					
10	Число действительных избирательных бюллетеней	46329	1294	1320	1436	1207	1094	901	1472	970	1345	1578	1427	1402	1516	1306	1401	1527	1369	1338	1365	1334	1425	1276	1341	1452	1325	1406	1493	1352	1404	1497	1413	1377	1476	1490					
11	Число полученных открепительных  удостоверений	970	22	30	38	30	30	21	30	29	30	30	30	30	30	30	30	30	30	30	30	14	30	22	30	30	30	22	30	30	30	30	22	30	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	764	17	23	35	25	19	15	24	15	25	20	27	24	23	30	21	21	21	25	26	10	20	18	23	26	18	15	25	24	19	26	22	24	29	29					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	546	8	16	16	19	14	22	19	14	18	18	16	18	11	15	23	26	12	27	4	11	12	21	21	15	21	19	21	17	4	11	13	11	23	10					
14	Число неиспользованных открепительных удостоверений	206	5	7	3	5	11	6	6	14	5	10	3	6	7	0	9	9	9	5	4	4	10	4	7	4	12	7	5	6	11	4	0	6	1	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	21	0	0	0	2	1	2	0	0	0	0	1	1	3	0	0	1	1	0	0	1	2	0	0	0	1	1	0	1	1	0	0	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	Богданов Андрей Владимирович	688	13	21	25	16	15	14	24	11	16	25	20	24	26	19	30	25	24	25	17	16	18	23	14	26	12	16	18	21	17	26	18	24	31	18					
		1.47%	0.99%	1.57%	1.72%	1.31%	1.36%	1.54%	1.62%	1.12%	1.18%	1.57%	1.39%	1.69%	1.70%	1.44%	2.11%	1.61%	1.74%	1.85%	1.23%	1.19%	1.25%	1.79%	1.03%	1.78%	0.89%	1.13%	1.20%	1.54%	1.20%	1.72%	1.26%	1.72%	2.09%	1.20%					
19	Жириновский Владимир Вольфович	5196	134	137	149	140	154	89	154	95	153	185	147	167	163	162	151	144	141	160	167	146	164	124	162	164	108	142	183	149	161	167	194	163	192	185					
		11.10%	10.23%	10.25%	10.24%	11.42%	13.92%	9.78%	10.40%	9.71%	11.27%	11.61%	10.23%	11.75%	10.64%	12.28%	10.63%	9.30%	10.21%	11.83%	12.10%	10.86%	11.40%	9.63%	11.93%	11.26%	8.00%	10.01%	12.18%	10.94%	11.34%	11.02%	13.59%	11.69%	12.93%	12.29%					
20	Зюганов Геннадий Андреевич	10511	306	267	347	307	248	216	384	263	299	388	289	351	392	300	349	318	298	284	285	283	271	260	281	348	370	316	295	298	293	316	299	320	334	336					
		22.45%	23.36%	19.99%	23.85%	25.04%	22.42%	23.74%	25.93%	26.89%	22.03%	24.36%	20.11%	24.70%	25.59%	22.74%	24.56%	20.53%	21.58%	20.99%	20.65%	21.04%	18.83%	20.20%	20.69%	23.88%	27.41%	22.27%	19.63%	21.88%	20.63%	20.86%	20.94%	22.96%	22.49%	22.33%					
21	Медведев Дмитрий Анатольевич	29934	841	895	915	744	677	582	910	601	877	980	971	860	935	825	871	1040	906	869	896	889	972	869	884	914	835	932	997	884	933	988	902	870	919	951					
		63.95%	64.20%	66.99%	62.89%	60.69%	61.21%	63.96%	61.44%	61.45%	64.63%	61.52%	67.57%	60.52%	61.03%	62.55%	61.29%	67.14%	65.60%	64.23%	64.93%	66.10%	67.55%	67.52%	65.10%	62.73%	61.85%	65.68%	66.33%	64.90%	65.70%	65.21%	63.17%	62.41%	61.89%	63.19%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
