Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																																							
Дата голосования: 18.09.2016																																																							
																																																							
Наименование Избирательной комиссии:    Ташлинская																																																							
																																																							
Сводная таблица итогов голосования по федеральному избирательному округу																																																							
																																																							
		Сумма	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727									
		0.57%	0.47%	0.39%	2.41%	0.00%	0.76%	0.00%	1.36%	0.00%	6.06%	0.47%	0.57%	1.00%	0.78%	2.78%	0.64%	0.00%	0.00%	0.00%	0.00%	0.90%	1.10%	0.36%	0.00%	2.13%	0.85%	0.00%	0.00%	1.10%	0.92%	0.00%	0.55%	0.31%	0.67%	0.24%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	0.00%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	371	13	9	3	12	5	3	6	0	1	8	11	0	4	1	16	6	10	1	5	2	13	7	6	3	4	1	6	9	3	2	40	41	48	14	3	8	3	1	10	2	9	3	16	3									
		3.57%	3.04%	3.50%	3.61%	6.63%	3.79%	4.41%	2.73%	0.00%	1.01%	3.72%	3.13%	0.00%	3.13%	0.93%	3.43%	2.69%	4.24%	1.92%	6.58%	1.80%	4.76%	2.54%	6.38%	6.38%	1.69%	1.59%	4.35%	1.98%	2.75%	2.90%	4.42%	4.22%	4.02%	3.36%	3.16%	2.55%	2.65%	1.47%	7.14%	1.54%	2.85%	2.73%	15.84%	1.72%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	117	8	2	2	2	1	0	0	0	3	1	5	1	2	0	7	6	4	0	3	1	3	0	0	1	1	0	1	1	2	0	15	10	13	2	1	1	0	1	1	2	3	8	1	2									
		1.13%	1.87%	0.78%	2.41%	1.10%	0.76%	0.00%	0.00%	0.00%	3.03%	0.47%	1.42%	1.00%	1.56%	0.00%	1.50%	2.69%	1.69%	0.00%	3.95%	0.90%	1.10%	0.00%	0.00%	2.13%	0.42%	0.00%	0.72%	0.22%	1.83%	0.00%	1.66%	1.03%	1.09%	0.48%	1.05%	0.32%	0.00%	1.47%	0.71%	1.54%	0.95%	7.27%	0.99%	1.15%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4556	196	122	26	69	52	27	114	22	44	116	160	49	48	62	210	93	88	32	47	47	124	123	26	13	135	51	62	235	69	42	309	338	436	178	51	146	89	36	73	68	141	53	37	97									
		43.86%	45.90%	47.47%	31.33%	38.12%	39.39%	39.71%	51.82%	48.89%	44.44%	53.95%	45.45%	49.00%	37.50%	57.41%	45.06%	41.70%	37.29%	61.54%	61.84%	42.34%	45.42%	44.57%	27.66%	27.66%	57.20%	80.95%	44.93%	51.65%	63.30%	60.87%	34.14%	34.81%	36.52%	42.69%	53.68%	46.50%	78.76%	52.94%	52.14%	52.31%	44.62%	48.18%	36.63%	55.75%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	31	1	0	0	0	0	0	2	0	0	0	0	0	1	0	2	0	2	0	0	1	1	0	0	0	0	0	0	2	0	0	3	8	4	1	0	0	0	1	0	0	0	1	0	1									
		0.30%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.43%	0.00%	0.85%	0.00%	0.00%	0.90%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.33%	0.82%	0.34%	0.24%	0.00%	0.00%	0.00%	1.47%	0.00%	0.00%	0.00%	0.91%	0.00%	0.57%									
24	"6. Политическая партия ""Гражданская Платформа"""	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0									
		0.11%	0.23%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.22%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.32%	0.00%	0.00%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	2681	113	40	24	46	48	28	43	15	29	33	92	38	39	27	96	66	61	10	6	38	49	88	34	12	9	3	16	108	16	13	268	310	360	143	24	90	12	24	26	15	55	34	33	47									
		25.81%	26.46%	15.56%	28.92%	25.41%	36.36%	41.18%	19.55%	33.33%	29.29%	15.35%	26.14%	38.00%	30.47%	25.00%	20.60%	29.60%	25.85%	19.23%	7.89%	34.23%	17.95%	31.88%	36.17%	25.53%	3.81%	4.76%	11.59%	23.74%	14.68%	18.84%	29.61%	31.93%	30.15%	34.29%	25.26%	28.66%	10.62%	35.29%	18.57%	11.54%	17.41%	30.91%	32.67%	27.01%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	23	3	1	0	0	0	0	2	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	1	2	0	0	0	0	0	0	1	0	0	1									
		0.22%	0.70%	0.39%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	1.01%	0.47%	0.28%	1.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.33%	0.31%	0.08%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.57%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	78	3	1	0	1	1	0	1	1	1	1	3	0	0	0	4	0	2	0	1	0	2	0	0	0	0	0	0	1	0	0	15	6	28	1	0	1	0	0	2	0	1	0	0	1									
		0.75%	0.70%	0.39%	0.00%	0.55%	0.76%	0.00%	0.45%	2.22%	1.01%	0.47%	0.85%	0.00%	0.00%	0.00%	0.86%	0.00%	0.85%	0.00%	1.32%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	1.66%	0.62%	2.35%	0.24%	0.00%	0.32%	0.00%	0.00%	1.43%	0.00%	0.32%	0.00%	0.00%	0.57%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	9	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0									
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.00%	0.00%	0.00%	0.93%	0.64%	0.00%	0.00%	1.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	51	4	3	0	2	4	0	1	1	0	2	3	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	7	3	5	2	0	1	0	0	0	4	2	0	0	0									
		0.49%	0.94%	1.17%	0.00%	1.10%	3.03%	0.00%	0.45%	2.22%	0.00%	0.93%	0.85%	0.00%	0.78%	0.93%	0.21%	0.45%	0.00%	0.00%	0.00%	0.90%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.77%	0.31%	0.42%	0.48%	0.00%	0.32%	0.00%	0.00%	0.00%	3.08%	0.63%	0.00%	0.00%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1887	70	69	19	33	12	8	45	6	12	32	50	7	27	9	104	43	53	8	9	16	65	43	22	16	21	7	50	70	10	10	182	206	226	63	11	58	8	2	26	33	90	10	11	15									
		18.17%	16.39%	26.85%	22.89%	18.23%	9.09%	11.76%	20.45%	13.33%	12.12%	14.88%	14.20%	7.00%	21.09%	8.33%	22.32%	19.28%	22.46%	15.38%	11.84%	14.41%	23.81%	15.58%	23.40%	34.04%	8.90%	11.11%	36.23%	15.38%	9.17%	14.49%	20.11%	21.22%	18.93%	15.11%	11.58%	18.47%	7.08%	2.94%	18.57%	25.38%	28.48%	9.09%	10.89%	8.62%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	43	3	0	0	1	1	0	1	0	0	4	2	0	0	0	0	0	2	0	0	1	3	1	0	0	0	0	0	3	2	0	8	3	4	1	1	1	0	0	0	0	0	0	1	0									
		0.41%	0.70%	0.00%	0.00%	0.55%	0.76%	0.00%	0.45%	0.00%	0.00%	1.86%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.90%	1.10%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	1.83%	0.00%	0.88%	0.31%	0.34%	0.24%	1.05%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	189	4	6	4	5	4	0	1	0	1	8	13	0	0	1	10	4	5	0	2	1	7	7	6	1	7	0	0	7	4	0	18	14	27	3	3	2	0	1	0	0	7	0	1	5									
		1.82%	0.94%	2.33%	4.82%	2.76%	3.03%	0.00%	0.45%	0.00%	1.01%	3.72%	3.69%	0.00%	0.00%	0.93%	2.15%	1.79%	2.12%	0.00%	2.63%	0.90%	2.56%	2.54%	6.38%	2.13%	2.97%	0.00%	0.00%	1.54%	3.67%	0.00%	1.99%	1.44%	2.26%	0.72%	3.16%	0.64%	0.00%	1.47%	0.00%	0.00%	2.22%	0.00%	0.99%	2.87%									
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
