Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Козульская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479					
		35.88%	29.39%	37.69%	35.12%	39.28%	35.95%	40.04%	48.65%	27.19%	30.64%	53.48%	41.26%	32.20%	46.96%	42.41%	25.91%	28.0%	39.58%	19.75%	71.42%	35.29%	29.77%	31.07%	36.50%	39.09%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	1	0	0	0	5	1	1	4	1	0	0	0	1	4	2	0	0	0	0	0	1	0	0	0					
		0.30%	0.15%	0.0%	0.0%	0.0%	1.01%	0.23%	0.22%	1.20%	0.80%	0.0%	0.0%	0.0%	0.55%	1.78%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	2	0	1	0	2	1	1	7	1	1	0	1	0	0	1	0	0	0	0	0	2	1	4	0					
		0.36%	0.31%	0.0%	0.22%	0.0%	0.40%	0.23%	0.22%	2.11%	0.80%	0.58%	0.0%	0.33%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.21%	0.77%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1059	130	91	73	39	82	42	20	64	10	13	28	36	15	19	52	16	7	68	5	6	32	102	91	18					
		15.27%	20.76%	20.17%	16.33%	12.66%	16.56%	10.07%	4.48%	19.33%	8.06%	7.55%	14.81%	12.20%	8.28%	8.48%	17.27%	21.33%	7.29%	27.41%	8.92%	17.64%	14.22%	22.31%	17.66%	8.18%					
																															
41	Против всех	276	37	12	19	15	22	21	30	11	8	5	13	9	4	9	10	4	7	6	0	3	10	4	11	6					
		3.98%	5.91%	2.66%	4.25%	4.87%	4.44%	5.03%	6.72%	3.32%	6.45%	2.90%	6.87%	3.05%	2.20%	4.01%	3.32%	5.33%	7.29%	2.41%	0.0%	8.82%	4.44%	0.87%	2.13%	2.72%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
