Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Гордеевская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304					
		0.02%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	279	94	5	4	25	7	16	4	9	2	5	16	5	0	27	3	9	5	3	9	13	1	4	10	3					
		3.33%	5.44%	2.44%	2.08%	2.89%	2.04%	5.32%	2.99%	3.64%	1.02%	2.58%	4.38%	2.00%	0.00%	2.61%	1.02%	2.70%	2.82%	2.48%	2.78%	3.68%	1.27%	2.72%	4.95%	1.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	248	67	6	3	28	4	6	1	7	2	6	20	2	0	24	5	9	4	1	7	21	1	12	8	4					
		2.96%	3.88%	2.93%	1.56%	3.23%	1.17%	1.99%	0.75%	2.83%	1.02%	3.09%	5.48%	0.80%	0.00%	2.32%	1.70%	2.70%	2.26%	0.83%	2.16%	5.95%	1.27%	8.16%	3.96%	1.69%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	42	13	3	0	2	2	3	1	2	0	0	0	2	0	7	1	1	0	1	0	1	0	1	1	1					
		0.50%	0.75%	1.46%	0.00%	0.23%	0.58%	0.99%	0.75%	0.81%	0.00%	0.00%	0.00%	0.80%	0.00%	0.68%	0.34%	0.30%	0.00%	0.83%	0.00%	0.28%	0.00%	0.68%	0.50%	0.42%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6771	1224	187	155	752	285	257	124	194	174	167	275	227	64	792	258	282	156	100	284	278	74	109	139	214					
		80.72%	70.83%	91.22%	80.73%	86.84%	83.09%	85.38%	92.54%	78.54%	88.32%	86.08%	75.34%	90.80%	96.97%	76.67%	87.76%	84.68%	88.14%	82.64%	87.65%	78.75%	93.67%	74.15%	68.81%	90.30%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	15	7	0	0	0	0	0	0	0	0	0	0	1	0	5	1	0	1	0	0	0	0	0	0	0					
		0.18%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.48%	0.34%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
