Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Сосновоборская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967					
		23.00%	12.74%	22.16%	25.45%	23.99%	23.45%	23.88%	23.21%	22.48%	25.64%	24.26%	24.14%	21.69%	22.27%	21.34%	24.52%	21.90%	23.84%	24.82%	24.48%	22.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2286	46	128	115	139	62	104	88	128	149	78	89	109	97	149	138	95	155	169	106	142					
		7.52%	3.15%	8.49%	7.35%	8.66%	4.41%	7.64%	6.38%	8.06%	8.68%	5.47%	6.38%	7.96%	6.57%	9.58%	8.83%	6.32%	9.50%	10.16%	6.72%	8.50%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7980	647	383	380	415	445	332	396	392	416	364	357	322	396	429	348	421	358	395	382	402					
		26.23%	44.32%	25.41%	24.30%	25.86%	31.63%	24.39%	28.72%	24.69%	24.24%	25.53%	25.57%	23.52%	26.81%	27.57%	22.28%	28.03%	21.94%	23.74%	24.22%	24.07%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	225	16	12	9	12	11	10	5	9	16	10	8	11	11	10	11	14	16	12	12	10					
		0.74%	1.10%	0.80%	0.58%	0.75%	0.78%	0.73%	0.36%	0.57%	0.93%	0.70%	0.57%	0.80%	0.74%	0.64%	0.70%	0.93%	0.98%	0.72%	0.76%	0.60%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
