Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Питерская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348					
		66.21%	45.39%	46.97%	79.90%	67.99%	79.39%	82.61%	61.05%	52.74%	51.61%	78.12%	78.33%	88.93%	75.97%	58.17%	58.54%	58.93%	85.02%	90.00%	61.97%	57.58%	84.31%	74.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	22	9	7	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1					
		0.21%	0.61%	0.62%	0.00%	0.15%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.33%	0.36%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
