Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Усть-Пристанская 																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739					
22	"5. ""За Русь Святую"""	42	1	3	1	1	4	6	3	2	1	6	2	2	1	0	2	2	1	1	3					
		0.48%	0.48%	0.57%	0.19%	0.55%	1.15%	0.53%	0.54%	0.19%	1.25%	1.35%	1.42%	0.36%	0.32%	0.0%	0.30%	0.40%	0.23%	0.63%	0.94%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	0	1	2	2	1	1	2	1	1	1	0	2	2	4	0	2	1	1	0					
		0.27%	0.0%	0.19%	0.39%	1.11%	0.28%	0.08%	0.36%	0.09%	1.25%	0.22%	0.0%	0.36%	0.64%	0.62%	0.0%	0.40%	0.23%	0.63%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	27	1	1	3	1	3	3	2	6	0	1	0	2	1	1	0	0	1	1	0					
		0.31%	0.48%	0.19%	0.58%	0.55%	0.86%	0.26%	0.36%	0.59%	0.0%	0.22%	0.0%	0.36%	0.32%	0.15%	0.0%	0.0%	0.23%	0.63%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	0	0	1	1	2	0	1	2	0	0	1	1	4	3	1	0	0	0	1					
		0.20%	0.0%	0.0%	0.19%	0.55%	0.57%	0.0%	0.18%	0.19%	0.0%	0.0%	0.71%	0.18%	1.28%	0.47%	0.15%	0.0%	0.0%	0.0%	0.31%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	2	2	2	2	0	0	3	0	0	0	0	1	2	1	0	1	0	4					
		0.23%	0.0%	0.38%	0.39%	1.11%	0.57%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.32%	0.31%	0.15%	0.0%	0.23%	0.0%	1.25%					
27	"10. ""Аграрная партия России"""	1368	24	113	119	39	80	108	71	117	7	96	24	81	41	162	102	99	37	19	29					
		15.83%	11.59%	21.48%	23.37%	21.66%	23.05%	9.61%	12.93%	11.59%	8.75%	21.67%	17.14%	14.91%	13.14%	25.51%	15.74%	20.28%	8.72%	12.02%	9.09%					
28	"11. ""Истинные патриоты России"""	9	0	2	1	0	0	0	0	0	0	1	0	1	1	3	0	0	0	0	0					
		0.10%	0.0%	0.38%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.18%	0.32%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	131	2	10	7	3	2	21	10	13	1	6	4	8	2	4	7	3	8	2	18					
		1.51%	0.96%	1.90%	1.37%	1.66%	0.57%	1.86%	1.82%	1.28%	1.25%	1.35%	2.85%	1.47%	0.64%	0.62%	1.08%	0.61%	1.88%	1.26%	5.64%					
30	"13. ""Демократическая партия России"""	32	0	1	3	0	0	5	3	4	0	2	0	3	2	3	3	2	0	0	1					
		0.37%	0.0%	0.19%	0.58%	0.0%	0.0%	0.44%	0.54%	0.39%	0.0%	0.45%	0.0%	0.55%	0.64%	0.47%	0.46%	0.40%	0.0%	0.0%	0.31%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	0	2	0	1	2	1	2	2	1	3	0	1	0	2	0	0	1	0	1					
		0.21%	0.0%	0.38%	0.0%	0.55%	0.57%	0.08%	0.36%	0.19%	1.25%	0.67%	0.0%	0.18%	0.0%	0.31%	0.0%	0.0%	0.23%	0.0%	0.31%					
32	"15. ""Партия СЛОН"""	10	0	1	1	0	1	0	0	4	0	1	0	0	0	1	1	0	0	0	0					
		0.11%	0.0%	0.19%	0.19%	0.0%	0.28%	0.0%	0.0%	0.39%	0.0%	0.22%	0.0%	0.0%	0.0%	0.15%	0.15%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	372	11	10	22	5	22	79	10	51	0	24	5	33	5	28	15	19	18	2	13					
		4.30%	5.31%	1.90%	4.32%	2.77%	6.34%	7.03%	1.82%	5.05%	0.0%	5.41%	3.57%	6.07%	1.60%	4.40%	2.31%	3.89%	4.24%	1.26%	4.07%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	0	1	0	1	3	0	0	1	1	3	0	2	0	4	1	0	0	1	1					
		0.21%	0.0%	0.19%	0.0%	0.55%	0.86%	0.0%	0.0%	0.09%	1.25%	0.67%	0.0%	0.36%	0.0%	0.62%	0.15%	0.0%	0.0%	0.63%	0.31%					
35	"18. ""ЛДПР"""	1553	33	63	112	39	48	196	78	212	21	56	19	144	46	100	107	117	77	28	57					
		17.97%	15.94%	11.97%	22.00%	21.66%	13.83%	17.45%	14.20%	21.01%	26.25%	12.64%	13.57%	26.51%	14.74%	15.74%	16.51%	23.97%	18.16%	17.72%	17.86%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	170	13	17	4	3	4	21	11	15	0	9	3	21	2	15	13	9	5	3	2					
		1.96%	6.28%	3.23%	0.78%	1.66%	1.15%	1.86%	2.00%	1.48%	0.0%	2.03%	2.14%	3.86%	0.64%	2.36%	2.00%	1.84%	1.17%	1.89%	0.62%					
37	"20. ""Политическая партия ""Единая Россия"""	2422	51	140	102	30	93	399	206	305	27	121	39	104	128	103	175	108	131	53	107					
		28.03%	24.63%	26.61%	20.03%	16.66%	26.80%	35.52%	37.52%	30.22%	33.75%	27.31%	27.85%	19.15%	41.02%	16.22%	27.00%	22.13%	30.89%	33.54%	33.54%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	1	0	0	0	2	7	1	1	0	1	0	0	1	1	0	0	1	0	0					
		0.18%	0.48%	0.0%	0.0%	0.0%	0.57%	0.62%	0.18%	0.09%	0.0%	0.22%	0.0%	0.0%	0.32%	0.15%	0.0%	0.0%	0.23%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	31	1	0	1	1	3	1	0	9	0	2	0	1	1	3	1	3	3	0	1					
		0.35%	0.48%	0.0%	0.19%	0.55%	0.86%	0.08%	0.0%	0.89%	0.0%	0.45%	0.0%	0.18%	0.32%	0.47%	0.15%	0.61%	0.70%	0.0%	0.31%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1287	44	96	64	23	30	144	99	130	8	47	23	79	26	131	128	71	68	25	51					
		14.89%	21.25%	18.25%	12.57%	12.77%	8.64%	12.82%	18.03%	12.88%	10.0%	10.60%	16.42%	14.54%	8.33%	20.62%	19.75%	14.54%	16.03%	15.82%	15.98%					
																										
41	Против всех	250	9	18	9	3	13	40	7	36	4	19	4	16	1	16	20	11	12	6	6					
		2.89%	4.34%	3.42%	1.76%	1.66%	3.74%	3.56%	1.27%	3.56%	5.0%	4.28%	2.85%	2.94%	0.32%	2.51%	3.08%	2.25%	2.83%	3.79%	1.88%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
